1,group,error,var
2,0.0,0.7559316462208308,0.0026357490880861137
3,1.0,0.7039888583113647,0.0019239754384811688
4,2.0,0.7099797868394288,0.013266103634163876
5,3.0,0.6657948856263989,0.009850928715552536
6,4.0,0.6418483859952937,0.007053894511315999
7,5.0,0.6420253239644993,0.006952160201540193
8,6.0,0.6481343482263922,0.010370631092529172
9,7.0,0.6511753484477873,0.007251829532638013
10,8.0,0.621519141715662,0.0042351508324788584
11,9.0,0.6349686248883628,0.014845467455061845
12,10.0,0.6247947177469066,0.006868157427689714
13,11.0,0.6278491468411469,0.005489381265100122
14,12.0,0.6889548876955853,0.01928489133414578
15,13.0,0.6316134122168975,0.005427043938642127
16,14.0,0.6218365212692027,0.0060449387427122
17,15.0,0.5902388161829878,0.006215588736298455
18,16.0,0.6380460723965539,0.005945880717163067
19,17.0,0.6167950469301188,0.01165444337577107
20,18.0,0.5963851886781802,0.004668222677456478
21,19.0,0.6158827116324377,0.006054479771366879
22,20.0,0.6250289642614515,0.006377754326051252
23,21.0,0.6180751514273959,0.0018459052092978552
24,22.0,0.6226500652235354,0.005995955716771653
25,23.0,0.5992618725743164,0.0034689340100323056
26,24.0,0.6054776968121331,0.006313801590258497
27,25.0,0.5954106858057896,0.006414729719175142
28,26.0,0.6368246116102005,0.007771355048111807
29,27.0,0.6567723405191719,0.005776675807047932
30,28.0,0.6435437153139598,0.008688320444792546
31,29.0,0.6156720886793365,0.004874734743562105
32,30.0,0.6254395198172797,0.006680147369859601
1,group,error,var
2,0.0,0.7154158276549222,0.004174080387632697
3,1.0,0.7135620118426951,0.005633760004059666
4,2.0,0.6627998068361065,0.004014248547483911
5,3.0,0.6523018270713296,0.004039062552592844
6,4.0,0.650442532874655,0.006644572541684557
7,5.0,0.6363975542208317,0.0027259192939432728
8,6.0,0.6462797368437635,0.014100090608959986
9,7.0,0.6076643999635692,0.006411302581863733
10,8.0,0.6460094673947883,0.01845901218497679
11,9.0,0.6333127615690383,0.010209262851961708
12,10.0,0.6273492293098862,0.011974949034653246
13,11.0,0.6364959685876777,0.010650398800976648
14,12.0,0.644972376524709,0.00870273641025133
15,13.0,0.6424795279705895,0.007729348558126662
16,14.0,0.6135478861056025,0.0040653334463017455
17,15.0,0.623914200364373,0.00849401907587287
18,16.0,0.6323589950818367,0.006667327655742103
19,17.0,0.5963910821921269,0.002684963499410882
20,18.0,0.6005099432672121,0.0057079092735676015
21,19.0,0.6380682861695821,0.006264630956791553
22,20.0,0.5906936042482618,0.0059073387269184974
23,21.0,0.6037719132177345,0.010185291659033414
24,22.0,0.6492083264158668,0.010544411703310757
25,23.0,0.6103707286892149,0.004838109446290827
26,24.0,0.6216640971965708,0.006392538219448173
27,25.0,0.5818948910959805,0.004159041182737511
28,26.0,0.6151132302328709,0.009610495441690061
29,27.0,0.6108141396687605,0.004748208377742656
30,28.0,0.6293797341163208,0.006738307484372362
31,29.0,0.6407593991171442,0.008198148207419825
32,30.0,0.6215496177892874,0.0028607506240016785
33,31.0,0.5941820467831415,0.0031378724469848926
34,32.0,0.6188553824552432,0.00859616697898934
35,33.0,0.6390832019051393,0.002746659566959711
