1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC
2,Cifar100,FedAAW,0,4.615562544410243,0.00826226012793177,0.49925935941762684,0.006105447987905244,0.047671385134914035
3,Cifar100,FedAAW,1,3.9479641434169075,0.11813699360341151,0.6868723656848477,0.14033580625956343,0.18926890139171346
4,Cifar100,FedAAW,2,3.74884365965062,0.1404584221748401,0.7286445880101357,0.13857620160361483,0.16943631927893296
5,Cifar100,FedAAW,3,3.585764074729571,0.15924840085287847,0.7828320864980315,0.1364984030781116,0.14315708125638996
6,Cifar100,FedAAW,4,3.226189943254153,0.2064232409381663,0.845694419333634,0.1319723175482804,0.11008777098736319
7,Cifar100,FedAAW,5,3.1068151485843605,0.22514658848614072,0.8580010323626749,0.1279893834520324,0.11258251467441141
8,Cifar100,FedAAW,6,3.11780528526563,0.22354744136460555,0.8584973592304701,0.13801958287192204,0.10669211325126854
9,Cifar100,FedAAW,7,3.1611864118376376,0.20955490405117272,0.853054750230013,0.13355680335157577,0.10286315180250369
10,Cifar100,FedAAW,8,3.0346614186584238,0.23580756929637528,0.8729833497547425,0.13417656109759457,0.08168949097252196
11,Cifar100,FedAAW,9,3.0686020967619334,0.21941631130063965,0.8678114255705274,0.13906472946567497,0.09201951533841805
12,Cifar100,FedAAW,10,3.0305810656144705,0.23174307036247335,0.870129486043799,0.14240055270103766,0.08876512128224812
13,Cifar100,FedAAW,11,2.9316988979075074,0.24593550106609807,0.8832526388980173,0.131395612410498,0.0787501075693558
14,Cifar100,FedAAW,12,2.904589822487016,0.24980010660980811,0.883283173794829,0.13116854684303056,0.083063883331821
15,Cifar100,FedAAW,13,2.906004971076513,0.24207089552238806,0.8815902488301945,0.14555904379907725,0.0865678291004329
16,Cifar100,FedAAW,14,2.8804997220884605,0.2621268656716418,0.8805497602914204,0.14530695537979774,0.0891878358543585
17,Cifar100,FedAAW,15,2.8811499022359612,0.25613006396588484,0.8866048726635486,0.12658346285628164,0.07707889374826138
18,Cifar100,FedAAW,16,2.8294345957303766,0.2626599147121535,0.8960478091437696,0.12635418158075198,0.062403633138870464
19,Cifar100,FedAAW,17,2.8260602718744385,0.25812899786780386,0.8901941083124485,0.13758201987546836,0.07874599101378367
20,Cifar100,FedAAW,18,2.7901925626619284,0.2650586353944563,0.8960146549997245,0.13324283237429294,0.07328504222842845
21,Cifar100,FedAAW,19,2.84430016659623,0.24926705756929637,0.8889141622734884,0.12940979238595243,0.08171626412587756
22,Cifar100,FedAAW,20,2.7636638096305233,0.26805703624733473,0.8936427225683451,0.14431737489324575,0.07667593559463691
23,Cifar100,FedAAW,21,2.7713792329878437,0.26399253731343286,0.8987426707893025,0.12300425017580166,0.06566708740103627
24,Cifar100,FedAAW,22,2.7202306889425687,0.27238805970149255,0.9018655102138755,0.13445963879925116,0.06372736658830298
25,Cifar100,FedAAW,23,2.751951718717824,0.2690565031982942,0.8948066981458552,0.12664061056092063,0.07565877722643485
26,Cifar100,FedAAW,24,2.7476074898413674,0.27445362473347545,0.8961557895308608,0.12217271582568419,0.07422447691070364
27,Cifar100,FedAAW,25,2.788025225793853,0.26206023454157784,0.890675232321068,0.14156193552712268,0.07014074986283073
28,Cifar100,FedAAW,26,2.7433659363484346,0.26119402985074625,0.8975308823163342,0.12840483586288795,0.06848563194268513
29,Cifar100,FedAAW,27,2.7234000961646356,0.26865671641791045,0.8989429631892112,0.12334916963829728,0.06374912004222144
30,Cifar100,FedAAW,28,2.6891064886822225,0.27392057569296374,0.9037676821842313,0.11345615538480393,0.05809289489638943
31,Cifar100,FedAAW,29,2.6770283129113284,0.2788512793176972,0.9003642952514846,0.14078545671661524,0.0689883637232066
32,Cifar100,FedAAW,30,2.7030682542441347,0.2719882729211087,0.8999568798277467,0.12305511195636931,0.06265760722488359
33,Cifar100,FedAAW,31,2.661045901438235,0.2830490405117271,0.9033739364958986,0.13509277417622675,0.06291838419479479
34,Cifar100,FedAAW,32,2.625344288224423,0.27958422174840086,0.9058215411502433,0.1326525082656866,0.06470887822084807
35,Cifar100,FedAAW,33,2.692893157265265,0.2802505330490405,0.8973423042516523,0.13507902488266077,0.07130626066293329
36,Cifar100,FedAAW,34,2.6280681081546984,0.2817830490405117,0.9023534258895017,0.12421829549620003,0.06314591370249299
37,Cifar100,FedAAW,35,2.6028864044209636,0.2908448827292111,0.9049830113339355,0.13390720754329877,0.0657333429004586
38,Cifar100,FedAAW,36,2.6711748927156314,0.269589552238806,0.9000457917937127,0.1299055463678939,0.0661490935103507
39,Cifar100,FedAAW,37,2.61711371256467,0.28564765458422176,0.9020156202147582,0.13084826801774116,0.06854991794653187
40,Cifar100,FedAAW,38,2.603181947958141,0.28738006396588484,0.9038524214931019,0.13439222383740324,0.06701883567210946
41,Cifar100,FedAAW,39,2.5960605368110934,0.28724680170575695,0.9040028393029853,0.13470517934193882,0.062173357836460615
42,Cifar100,FedAAW,40,2.5926273432191613,0.2788512793176972,0.9054659196176335,0.13513696607463277,0.06374845221163584
43,Cifar100,FedAAW,41,2.644648849282177,0.28291577825159914,0.8983035121212802,0.1381518352648871,0.07101613582282394
44,Cifar100,FedAAW,42,2.592522870085496,0.28851279317697226,0.903013505862274,0.13885630521387196,0.06706415173555252
45,Cifar100,FedAAW,43,2.5855172772478765,0.28324893390191896,0.9033880105260911,0.1279689905999176,0.06523347927573887
46,Cifar100,FedAAW,44,2.558496700255162,0.2863139658848614,0.9071714546264246,0.1264006314026621,0.0589311921610811
47,Cifar100,FedAAW,45,2.538922492874989,0.28824626865671643,0.9080123898099721,0.1274278488761632,0.062173212140565454
48,Cifar100,FedAAW,46,2.5749937523556703,0.2837819829424307,0.902744248281781,0.13427557638555035,0.06767564992503244
49,Cifar100,FedAAW,47,2.5412922816599917,0.2915778251599147,0.9054050368134763,0.1259146990533224,0.06368559449857013
50,Cifar100,FedAAW,48,2.4904070326392707,0.2971082089552239,0.911391448995099,0.1206458197974561,0.05776852115378777
51,Cifar100,FedAAW,49,2.5104377836044005,0.29484275053304904,0.9100191877616607,0.12663264317983228,0.06027948253210013
52,Cifar100,FedAAW,50,2.495384313481277,0.2957755863539446,0.9105250144370274,0.1266201521934782,0.0598662278731533
53,Cifar100,FedAAW,51,2.533422132967256,0.2845815565031983,0.9065803952865726,0.12829989939199757,0.060496697364073974
54,Cifar100,FedAAW,52,2.50492736403634,0.2957089552238806,0.907772787575523,0.12771071890111904,0.059495573064245015
55,Cifar100,FedAAW,53,2.5638227137897527,0.2839818763326226,0.902346826739322,0.12969698209944264,0.06751033527738241
56,Cifar100,FedAAW,54,2.528897859287024,0.2943097014925373,0.9029980328172396,0.1406683944245244,0.0660943862681105
57,Cifar100,FedAAW,55,2.457027863120613,0.29750799573560766,0.9140106917550077,0.1255194871549219,0.05250371873205945
58,Cifar100,FedAAW,56,2.5166421494562843,0.28824626865671643,0.9037515898145534,0.1378230772144769,0.06837584680229136
59,Cifar100,FedAAW,57,2.485532350094916,0.2921775053304904,0.9089629665902254,0.12590867611057005,0.059802730610065365
60,Cifar100,FedAAW,58,2.5311124856923266,0.2826492537313433,0.9043612022689845,0.13473537062687482,0.06338844423167339
61,Cifar100,FedAAW,59,2.508503195955611,0.28618070362473347,0.9040091010905492,0.13504713593491355,0.06283037932484267
62,Cifar100,FedAAW,60,2.4791583073184786,0.29444296375266527,0.9072435423626701,0.13973838166549832,0.061213696572547424
63,Cifar100,FedAAW,61,2.455452360152493,0.30050639658848616,0.9089576376823786,0.1397764928996494,0.0630153464759558
64,Cifar100,FedAAW,62,2.4332339195763235,0.296841684434968,0.9123691191592267,0.12611425098412865,0.056781716615269276
65,Cifar100,FedAAW,63,2.385224966716377,0.30850213219616207,0.9152497829732712,0.12072416283605117,0.05566781243993569
66,Cifar100,FedAAW,64,2.407708310372856,0.30123933901918976,0.9120236680363747,0.13107819880895855,0.05885616329156841
67,Cifar100,FedAAW,65,2.431864567126186,0.30130597014925375,0.9093809120480915,0.12667373311665717,0.060045677110999826
68,Cifar100,FedAAW,66,2.3858957747390153,0.30050639658848616,0.9141732470911962,0.13407949150002316,0.05550669063553651
69,Cifar100,FedAAW,67,2.524031530298575,0.2823827292110874,0.8999485382272334,0.1473128943265154,0.06822531943703346
70,Cifar100,FedAAW,68,2.4700085616421523,0.2896455223880597,0.9065965323537675,0.12554224084213914,0.05887195271640548
71,Cifar100,FedAAW,69,2.432199248387943,0.2958422174840085,0.9083683967223141,0.13099593430872197,0.057555844107498165
72,Cifar100,FedAAW,70,2.439387776005468,0.2888459488272921,0.908345914880978,0.1303498365764145,0.06006127488556058
73,Cifar100,FedAAW,71,2.4123097904918893,0.3021721748400853,0.912087000023886,0.12108799136035416,0.055619772388460026
74,Cifar100,FedAAW,72,2.4391559312336133,0.29637526652452023,0.908509808392162,0.1323078487128672,0.05861690256362827
75,Cifar100,FedAAW,73,2.4006566472099378,0.3016391257995736,0.910223849004874,0.13056868138795424,0.059767610710864
76,Cifar100,FedAAW,74,2.4055113162978916,0.30103944562899787,0.9112475050932114,0.1315630146248354,0.0591472323876221
77,Cifar100,FedAAW,75,2.432032924234434,0.2945095948827292,0.9085382672918911,0.13432049407757052,0.058775270808330726
78,Cifar100,FedAAW,76,2.3686049804429454,0.30950159914712155,0.9122957089174576,0.14097934118003702,0.059943201633915005
79,Cifar100,FedAAW,77,2.331929519461039,0.30636993603411516,0.9161332322887219,0.11911568129897168,0.053930057064389025
80,Cifar100,FedAAW,78,2.318201535340949,0.31203358208955223,0.9178725837418319,0.12095376233723225,0.05174281018900631
81,Cifar100,FedAAW,79,2.3447661672454885,0.31203358208955223,0.9113358657835611,0.13655243828267416,0.06053065781590799
82,Cifar100,FedAAW,80,2.3588388920507315,0.3062366737739872,0.9114889291152493,0.1292085768146725,0.05943554763432946
83,Cifar100,FedAAW,81,2.364176082581393,0.3015724946695096,0.9126466616399314,0.12462251253996211,0.056464788098497705
84,Cifar100,FedAAW,82,2.357720323767877,0.29917377398720685,0.9144733460147916,0.12622335727323325,0.05119722109326678
85,Cifar100,FedAAW,83,2.3408336743881093,0.3000399786780384,0.9122175568977109,0.13850006799035394,0.06029851819729779
86,Cifar100,FedAAW,84,2.319012723134768,0.3050373134328358,0.9163234893227534,0.12481081413806168,0.05071140071277883
87,Cifar100,FedAAW,85,2.322035109858547,0.3053704690831556,0.9145069817461889,0.12621222582709818,0.0526888637019686
88,Cifar100,FedAAW,86,2.3641802184434506,0.30257196162046907,0.9088210952196476,0.13503074947757535,0.058747038849225296
89,Cifar100,FedAAW,87,2.3540735156489894,0.30257196162046907,0.9104531649371261,0.1252127990403391,0.060251350916630426
90,Cifar100,FedAAW,88,2.2576166552416432,0.31456556503198296,0.9208669874418314,0.11340078977106637,0.04683534899764888
91,Cifar100,FedAAW,89,2.239531020902454,0.3200959488272921,0.9195735571041821,0.11641599440368518,0.05176137873797573
92,Cifar100,FedAAW,90,2.353062021434559,0.30283848614072495,0.9084656340408663,0.14012480868119576,0.06315450360610751
93,Cifar100,FedAAW,91,2.297225754711531,0.31316631130063965,0.9108318711772783,0.14387026512381917,0.06208628794947241
94,Cifar100,FedAAW,92,2.2513908420238242,0.3125,0.9188505636162179,0.12423041719077971,0.05225004500630788
95,Cifar100,FedAAW,93,2.2803268260288547,0.30943496801705755,0.9120394512724941,0.14060415468753082,0.06158512200332724
96,Cifar100,FedAAW,94,2.3131012348024074,0.30177238805970147,0.9136149422323407,0.12251825400878995,0.05265133246112832
97,Cifar100,FedAAW,95,2.2779284904102384,0.3093683368869936,0.914421502734219,0.11847609359886441,0.050866725976227926
