1,group,error,var
2,0.0,0.7292652481743657,0.003070651652424854
3,1.0,0.7342884715512046,0.004960739696590959
4,2.0,0.669882738808733,0.004993011034651707
5,3.0,0.6568135027818957,0.005888879179914301
6,4.0,0.627359892389196,0.009937316945870082
7,5.0,0.6254879358218667,0.016911337127100197
8,6.0,0.6436511790898589,0.01729158422566715
9,7.0,0.6597396772499957,0.006408044884953838
10,8.0,0.6490378324243528,0.006862637526749382
11,9.0,0.6191931376025815,0.004077352469646469
12,10.0,0.6308356887732496,0.010182302531765332
13,11.0,0.6198426618649389,0.006036697009785164
14,12.0,0.6507220346405095,0.009275494917928992
15,13.0,0.5813404907235429,0.004659470305202052
16,14.0,0.6171857738760027,0.007679520851380096
17,15.0,0.5933743730759774,0.00426525445243793
18,16.0,0.5943380066054818,0.006850776906414639
19,17.0,0.6165955809777561,0.006185886158316475
20,18.0,0.6176168159180643,0.005510943054847274
21,19.0,0.6183635261514924,0.004856336369453783
22,20.0,0.6236816922532223,0.004881393864912045
23,21.0,0.6044577570359044,0.00396153145884013
24,22.0,0.6346771670141005,0.004024990013864751
25,23.0,0.621513632843951,0.008122479285549645
26,24.0,0.5948626994282997,0.002689288688781323
27,25.0,0.6108696080875032,0.008605875808171678
28,26.0,0.6120025678875596,0.007933280842722958
29,27.0,0.6405088608394952,0.011308980142869334
30,28.0,0.593096850295021,0.0034164975556279066
31,29.0,0.6007512777397549,0.008153184911550902
32,30.0,0.6258846634107371,0.010525345209503986
33,31.0,0.6179743351544702,0.005359001271326275
34,32.0,0.619834846451898,0.011280277009036199
35,33.0,0.6483211287636133,0.008860946532996815
36,34.0,0.6243007440999282,0.006274009527968914
37,35.0,0.6120719912168495,0.004239842675217108
38,36.0,0.6165940490919812,0.004694572316987054
39,37.0,0.5905720910662541,0.0023906094881368982
40,38.0,0.6217321435210748,0.012131962561073609
41,39.0,0.6228468282001984,0.006161153799130564
42,40.0,0.6308705014946228,0.009364590327513966
43,41.0,0.6407798784898462,0.006636603799695981
44,42.0,0.6260860989651357,0.0026252685463122967
45,43.0,0.6143563918556522,0.00938100185529064
46,44.0,0.6271286816935396,0.009580284254399957
47,45.0,0.6347192198705912,0.008823866826113988
48,46.0,0.6537042957999271,0.006878659692354426
49,47.0,0.6462107403697335,0.005107435256151116
50,48.0,0.6222970639847037,0.003384777788089456
51,49.0,0.619985190563755,0.0061033355789208345
52,50.0,0.6408330549482324,0.008664650817963112
53,51.0,0.610774046693353,0.004490099228537717
54,52.0,0.6629333934780373,0.005672649406811706
55,53.0,0.649879583173689,0.00695251107872197
56,54.0,0.6645389910941327,0.005610163246333993
57,55.0,0.6506686969931741,0.006578417651929827
58,56.0,0.6396689259390098,0.005196975129057134
59,57.0,0.6687827972230902,0.0057989031552776885
60,58.0,0.6271938631752809,0.0057957546833179744
61,59.0,0.6500811152933365,0.00909110902806661
62,60.0,0.6726569889743086,0.008562392996944477
63,61.0,0.6616302404278563,0.007648196498473957
64,62.0,0.6521793461836307,0.007100483778641716
65,63.0,0.6272955019176996,0.008053364069192812
66,64.0,0.6685895354962417,0.012021242430980138
67,65.0,0.674190200611329,0.006503271159134384
68,66.0,0.6656644348305125,0.013234180778077703
69,67.0,0.6910398904609163,0.006485359427676704
70,68.0,0.6719276643567653,0.010465168196768064
71,69.0,0.6580530315388133,0.008447790169336286
72,70.0,0.6716804435500874,0.009358298255989012
73,71.0,0.6779838905447436,0.006088870999461945
74,72.0,0.6795324244595454,0.005620362718610635
75,73.0,0.6833077771686696,0.008125270724225786
76,74.0,0.674354832487311,0.010901683295096627
77,75.0,0.6966258039885428,0.0033212610253619884
78,76.0,0.6853199289952194,0.01082584788830179
79,77.0,0.6722501883085821,0.010974112131878322
80,78.0,0.6431331106565494,0.008041924587330171
81,79.0,0.7037505703323432,0.007442292160172827
82,80.0,0.6682605171076136,0.01063850694423956
83,81.0,0.6963932152075176,0.009630764364639837
84,82.0,0.7006367341678917,0.014806562445150348
85,83.0,0.6901129841326719,0.007808933386956521
86,84.0,0.6988953193139357,0.007357641650879139
87,85.0,0.654584148709624,0.005046659414688707
88,86.0,0.7018588749640785,0.017074209430897273
89,87.0,0.6978170915687989,0.009256830209867478
90,88.0,0.7029614159054483,0.012246700723712303
91,89.0,0.6749406331060044,0.010082371325404193
92,90.0,0.6853863354659261,0.007219216357643578
93,91.0,0.7112003612892027,0.01090803840794688
94,92.0,0.6734017394091687,0.003025982042904319
95,93.0,0.6940109143630403,0.0077306845741516115
96,94.0,0.7091178231382333,0.009331182183971973
97,95.0,0.7037420559089896,0.012900663088252237
98,96.0,0.705834276067929,0.006050681724594375
99,97.0,0.695683294560329,0.009596371329691957
100,98.0,0.7203105353208291,0.012019269997357081
101,99.0,0.6957346498176316,0.010365262747201346
102,100.0,0.7175852570293226,0.010025823486324466
