1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,join_ratio
2,Cifar100,PerAvg,0,4.273564904928207,0.008462153518123667,0.49667925838600446,0.004221567489852207,0.0370011696428587,0.5
3,Cifar100,PerAvg,1,3.648791004800134,0.0798907249466951,0.7158715997634904,0.032270465396473075,0.051795086175339164,0.5
4,Cifar100,PerAvg,2,3.2993201967063452,0.11353944562899787,0.7892582528721214,0.027900829698523984,0.033228985319760804,0.5
5,Cifar100,PerAvg,3,3.139544694188271,0.13059701492537312,0.8121086488323435,0.03527625790195714,0.026251864330128077,0.5
6,Cifar100,PerAvg,4,3.048588107645172,0.1433901918976546,0.8164286978400133,0.036451679250180336,0.03481451531837973,0.5
7,Cifar100,PerAvg,5,2.9757065682292536,0.1460554371002132,0.8199039651590088,0.044925648074404974,0.03129595672826181,0.5
8,Cifar100,PerAvg,6,2.9013357744698127,0.15278518123667378,0.8297564278214152,0.037938921185498464,0.025769700571278108,0.5
9,Cifar100,PerAvg,7,2.8555414201452947,0.1589818763326226,0.8296147367508083,0.038299685659868715,0.027373294055534233,0.5
10,Cifar100,PerAvg,8,2.7921827778543884,0.17537313432835822,0.8404022067022836,0.0317755333700393,0.021353704184612465,0.5
11,Cifar100,PerAvg,9,2.751627159097956,0.17330756929637528,0.8377344261241089,0.035584906676039633,0.0268855023084551,0.5
12,Cifar100,PerAvg,10,2.719197895197447,0.17497334754797442,0.8360719288165003,0.0357562112103663,0.026873322220567503,0.5
13,Cifar100,PerAvg,11,2.6661546751087335,0.1793043710021322,0.8431163054595799,0.03520612962183392,0.017815189364398243,0.5
14,Cifar100,PerAvg,12,2.6556444437816165,0.179704157782516,0.8363130375561618,0.04371730635756912,0.027104133456537564,0.5
15,Cifar100,PerAvg,13,2.614714800426604,0.18083688699360342,0.8424002639267375,0.03394490968472577,0.019223898124801773,0.5
16,Cifar100,PerAvg,14,2.5947087907120903,0.1789045842217484,0.8389856823907916,0.04353110959762456,0.023676738422049638,0.5
17,Cifar100,PerAvg,15,2.5549088392374864,0.18383528784648187,0.8461664702946166,0.02852959104884393,0.015107332871791088,0.5
18,Cifar100,PerAvg,16,2.528433471411318,0.1832356076759062,0.8451358835441907,0.029684540364194486,0.015866809116524615,0.5
19,Cifar100,PerAvg,17,2.5150597728085717,0.18097014925373134,0.8429652379708887,0.03248343960255794,0.018251030077313084,0.5
20,Cifar100,PerAvg,18,2.512221548405139,0.18636727078891258,0.8403529546116133,0.0316090270212391,0.022623508901907056,0.5
21,Cifar100,PerAvg,19,2.5016927110705196,0.18836620469083157,0.8447387121211336,0.030097999229991287,0.015927426963180853,0.5
22,Cifar100,PerAvg,20,2.4810962644073995,0.18556769722814498,0.8412709831249192,0.034492948451898535,0.019287050804103877,0.5
23,Cifar100,PerAvg,21,2.460294097614212,0.1875,0.841936417535715,0.032792665994538145,0.02031889981349715,0.5
24,Cifar100,PerAvg,22,2.4629804821913144,0.18316897654584222,0.8414322527626503,0.03258300398795786,0.016672404851830417,0.5
25,Cifar100,PerAvg,23,2.4572775744079505,0.18976545842217485,0.843193604542984,0.031486336517957736,0.014919539286132625,0.5
26,Cifar100,PerAvg,24,2.4284005166042033,0.1867004264392324,0.8444639742348552,0.027265110757456176,0.01310812896646288,0.5
27,Cifar100,PerAvg,25,2.42571724385575,0.18563432835820895,0.8441444481519714,0.02655949343665825,0.01415611205798447,0.5
28,Cifar100,PerAvg,26,2.4106650897553803,0.18583422174840086,0.8416291670301334,0.037809847824703126,0.01869183703099768,0.5
29,Cifar100,PerAvg,27,2.400970967601258,0.18516791044776118,0.8427651560333976,0.03339984779962534,0.015702436646152708,0.5
30,Cifar100,PerAvg,28,2.3848910595839605,0.1847681236673774,0.8402509619951705,0.03690653981232317,0.016874153676515395,0.5
31,Cifar100,PerAvg,29,2.3811791491193266,0.18216950959488273,0.8407477480017077,0.03431793557169615,0.017742238120932886,0.5
32,Cifar100,PerAvg,30,2.364212329654644,0.18390191897654584,0.8425169335360514,0.03199627927715789,0.014219017497247815,0.5
33,Cifar100,PerAvg,31,2.3604646095623956,0.18350213219616204,0.8429128328567409,0.03074229689470993,0.01558229883145443,0.5
34,Cifar100,PerAvg,32,2.346219437734152,0.18596748400852878,0.842269894289936,0.02870012047046461,0.014343113541079226,0.5
35,Cifar100,PerAvg,33,2.341071010638888,0.18696695095948826,0.8430159814086156,0.031141162759808168,0.01631485993581057,0.5
36,Cifar100,PerAvg,34,2.3256275693665756,0.18516791044776118,0.8399964925249478,0.034461024969188105,0.01747048509896528,0.5
37,Cifar100,PerAvg,35,2.3137431394393713,0.18596748400852878,0.8418580229604277,0.02964979956827788,0.01648922323165159,0.5
38,Cifar100,PerAvg,36,2.303553396057168,0.18736673773987206,0.8413732137842852,0.03372372017756973,0.014001675871016386,0.5
39,Cifar100,PerAvg,37,2.3010785065185373,0.18889925373134328,0.8426161680019656,0.031065202867772722,0.017269451073372268,0.5
40,Cifar100,PerAvg,38,2.288855353016088,0.19289712153518124,0.8444269115503538,0.02938869391721767,0.012377221249447509,0.5
41,Cifar100,PerAvg,39,2.2840070601385563,0.1849680170575693,0.8403262177575025,0.032134479890140996,0.016608807218998826,0.5
42,Cifar100,PerAvg,40,2.280312343748642,0.1904317697228145,0.8440064175405346,0.028965286477100373,0.0128993592448192,0.5
43,Cifar100,PerAvg,41,2.2808393123188186,0.1896321961620469,0.841552728396181,0.0352693595361557,0.01610014194383047,0.5
44,Cifar100,PerAvg,42,2.2604815766753954,0.1884328358208955,0.8428450210747935,0.023430103652871077,0.012768170707455548,0.5
45,Cifar100,PerAvg,43,2.2540525695198927,0.19229744136460555,0.8438350088081448,0.02976389135098713,0.01328451649986363,0.5
46,Cifar100,PerAvg,44,2.24417086718458,0.18556769722814498,0.8414208775141144,0.028879852379023078,0.01571880895623971,0.5
47,Cifar100,PerAvg,45,2.245701234523695,0.18703358208955223,0.8388879624919681,0.037286689041250716,0.017680462317597092,0.5
48,Cifar100,PerAvg,46,2.2404128397573477,0.18896588486140725,0.8422893755885342,0.025456311186696164,0.013640432130164942,0.5
49,Cifar100,PerAvg,47,2.2410733922214865,0.18889925373134328,0.8412276596011978,0.030503990309848586,0.014548940495727948,0.5
50,Cifar100,PerAvg,48,2.241111298904295,0.18863272921108742,0.8407707085938942,0.028437788396966895,0.01623005038695884,0.5
51,Cifar100,PerAvg,49,2.238577501283842,0.19203091684434967,0.8426003121528794,0.02716216114611283,0.014890679322122586,0.5
52,Cifar100,PerAvg,50,2.2258038811333893,0.18603411513859275,0.8392336022306609,0.03618855611340146,0.01735663341405037,0.5
53,Cifar100,PerAvg,51,2.2340913073251296,0.18683368869936035,0.8383005075395819,0.03552242432876426,0.01807527991030883,0.5
54,Cifar100,PerAvg,52,2.2308010298565053,0.1886993603411514,0.8371849016075352,0.04012116223673111,0.020359796816965092,0.5
55,Cifar100,PerAvg,53,2.2226012796906494,0.19016524520255865,0.8406603422209942,0.028903157371946517,0.016234480715316368,0.5
56,Cifar100,PerAvg,54,2.213282824396434,0.18623400852878466,0.8393163383937073,0.03255077166585628,0.018783113260901516,0.5
57,Cifar100,PerAvg,55,2.1954912970557627,0.19069829424307036,0.8420911321745416,0.030125184111896873,0.015942418745889128,0.5
58,Cifar100,PerAvg,56,2.21452421706337,0.18610074626865672,0.8347810930573055,0.03742222999980881,0.022954641311881973,0.5
59,Cifar100,PerAvg,57,2.2023079514608286,0.18916577825159914,0.840679456636019,0.02972930832094158,0.016080905379414857,0.5
60,Cifar100,PerAvg,58,2.2036077499653657,0.18603411513859275,0.8409060381967458,0.024570303866270387,0.014668318723231513,0.5
61,Cifar100,PerAvg,59,2.18610099153832,0.18736673773987206,0.8380012889910354,0.03698289727397039,0.018675974335337225,0.5
62,Cifar100,PerAvg,60,2.1761920074812875,0.18856609808102345,0.8401330090405952,0.030226154374712315,0.017311804952098726,0.5
63,Cifar100,PerAvg,61,2.1747965925795016,0.19056503198294242,0.8406976694230278,0.02908014646214429,0.01578713510954407,0.5
64,Cifar100,PerAvg,62,2.1771891078393657,0.18796641791044777,0.8390002021306335,0.0349888132598883,0.017863451791653582,0.5
65,Cifar100,PerAvg,63,2.168096396025997,0.1908315565031983,0.8396386886293962,0.03214529766233211,0.014611641095096533,0.5
66,Cifar100,PerAvg,64,2.165252185233622,0.1878997867803838,0.839698630531637,0.033679197934770304,0.015114946314547325,0.5
67,Cifar100,PerAvg,65,2.1682615802647214,0.18683368869936035,0.8379160844487724,0.0307401971614641,0.01661732538613678,0.5
68,Cifar100,PerAvg,66,2.170160462050314,0.18636727078891258,0.8395358765841114,0.026747499899054988,0.014820571278075161,0.5
