1,Cifar100,FedJS,200,0.5,160.78330629110337,"[147.1131889820099, 186.38962984085083, 131.7123260498047, 129.290785074234, 117.17487120628357, 132.85485887527466, 128.94368886947632, 125.2224190235138, 129.00429105758667, 123.12427926063538, 149.08376288414001, 175.76452612876892, 162.56497597694397, 153.6056628227234, 153.65507102012634, 153.9146180152893, 156.7347071170807, 167.77776885032654, 160.73970413208008, 170.45225191116333, 167.34894371032715, 164.5083248615265, 149.18659210205078, 153.853590965271, 172.49567294120789, 171.79787182807922, 180.3939609527588, 168.52898001670837, 147.63959503173828, 167.34563207626343, 171.32826018333435, 160.70990204811096, 162.00010919570923, 143.82100868225098, 158.85339426994324, 156.85539293289185, 170.6415150165558, 157.87817287445068, 158.75820899009705, 150.37774300575256, 170.2293679714203, 158.98023200035095, 154.03890013694763, 150.28685998916626, 164.88935923576355, 193.62915706634521, 153.7932460308075, 152.24873971939087, 170.99822902679443, 163.64108228683472, 165.8347668647766, 164.63098311424255, 149.3507969379425, 177.46951293945312, 159.24695086479187, 149.4937868118286, 160.10907983779907, 152.28649973869324, 155.4760570526123, 147.75632786750793, 151.47672700881958, 158.18036198616028, 154.46400713920593, 147.48991203308105, 148.59011602401733, 156.58634519577026, 152.27057194709778, 149.39740419387817, 146.62708687782288, 167.73663902282715, 202.12832736968994, 174.67753505706787, 155.9381947517395, 156.14807796478271, 176.2885491847992, 149.01559901237488, 181.37550806999207, 169.51642489433289, 163.47397899627686, 157.87187814712524, 162.3291311264038, 152.3803141117096, 163.29642295837402, 151.53769183158875, 158.48429203033447, 183.7553472518921, 173.49033212661743, 161.58788394927979, 169.6447582244873, 147.20272278785706, 172.79390215873718, 148.64556884765625, 157.93624210357666, 160.46959710121155, 164.83244800567627, 173.44670796394348, 184.0023307800293, 164.63404321670532, 167.79883098602295, 169.62821507453918, 165.86113572120667, 165.39660811424255, 162.19369792938232, 157.20525002479553, 163.87856268882751, 161.59143590927124, 154.92341589927673, 166.0107033252716, 175.43233680725098, 159.98989987373352, 152.18976998329163, 155.28665494918823, 157.13024997711182, 161.6622130870819, 167.9917402267456, 155.6952247619629, 158.66157793998718, 154.49422693252563, 166.48594188690186, 147.40017294883728, 178.75818610191345, 161.89363503456116, 162.62675714492798, 164.8524878025055, 155.93488597869873, 149.69748973846436, 148.71159982681274, 169.26116800308228, 161.29244923591614, 177.1870288848877, 159.24808979034424, 151.25760579109192, 173.31288123130798, 172.6334421634674, 160.56935095787048, 163.91633987426758, 154.14636969566345, 168.8130180835724, 151.21488881111145, 159.68664979934692, 172.48093104362488, 156.20659112930298, 155.24449110031128, 166.69930815696716, 151.91794180870056, 161.58472609519958, 166.88007187843323, 153.23062300682068, 163.5326588153839, 160.1014289855957, 175.57381916046143, 145.01365613937378, 163.9431710243225, 169.0153031349182, 144.38633513450623, 151.3371250629425, 150.66297388076782, 149.7232768535614, 149.79167914390564, 165.36757135391235, 190.37757897377014, 161.7374610900879, 161.54844498634338, 165.67178392410278, 157.135085105896, 162.12003207206726, 156.96560502052307, 157.4048261642456, 159.8165009021759, 144.99187469482422, 153.9555881023407, 162.86172103881836, 154.39696884155273, 159.76958894729614, 182.20301795005798, 168.11828088760376, 147.34997296333313, 158.79352188110352, 152.14393281936646, 162.35459780693054, 154.17953205108643, 146.5023696422577, 159.99449920654297, 147.67256689071655, 164.73027396202087, 183.15822386741638, 154.31200790405273, 173.86717104911804, 175.2851848602295, 200.1775050163269, 177.12125301361084, 162.95606207847595, 170.35277104377747, 168.73946285247803, 171.73746395111084, 169.98983788490295, 181.48393297195435, 170.01272821426392, 186.28249502182007, 180.21448493003845]"
1,Cifar100,FedALA_AAW,200,0.5,178.35109151244163,"[287.439414024353, 242.2480137348175, 147.13136625289917, 162.24407696723938, 132.9334361553192, 141.82038187980652, 146.69184517860413, 137.19709181785583, 174.27941036224365, 189.69999623298645, 183.51211810112, 177.62955808639526, 173.84716176986694, 171.80343890190125, 172.15854001045227, 178.07809591293335, 177.90262508392334, 182.3185169696808, 179.8122079372406, 177.55893111228943, 182.9911060333252, 168.83128094673157, 179.67696285247803, 176.1597490310669, 175.52033805847168, 185.02248311042786, 198.88265204429626, 178.4615240097046, 169.90731406211853, 184.82040119171143, 170.9405882358551, 178.03031301498413, 179.4682261943817, 160.71963214874268, 175.01314401626587, 201.43697881698608, 178.56517815589905, 166.2472140789032, 174.7592179775238, 206.80611610412598, 184.41509819030762, 176.54802584648132, 174.20719695091248, 173.62063694000244, 170.10379123687744, 186.97782707214355, 174.63653302192688, 164.56083607673645, 186.49739909172058, 181.49112010002136, 171.48314213752747, 168.94165921211243, 170.96547102928162, 177.5893623828888, 163.43180799484253, 161.6855070590973, 182.1457769870758, 174.14262127876282, 169.824933052063, 162.86764883995056, 160.64248299598694, 200.59395623207092, 210.0897171497345, 157.63495874404907, 171.770094871521, 170.56954503059387, 185.52962112426758, 198.7048008441925, 175.36195588111877, 191.91532611846924, 175.10820722579956, 193.30430436134338, 165.27172994613647, 190.4041028022766, 179.31919693946838, 182.70478224754333, 182.4808030128479, 200.6456310749054, 181.82536721229553, 169.45901703834534, 183.966628074646, 162.34003901481628, 171.9668891429901, 175.92966413497925, 176.04719805717468, 194.5029740333557, 176.3183810710907, 193.06611800193787, 176.45795512199402, 186.69029808044434, 197.42059588432312, 185.10905694961548, 176.7649850845337, 174.9604208469391, 177.00002670288086, 187.7384111881256, 195.5221140384674, 187.8296778202057, 183.4187891483307, 180.99565625190735, 168.89452481269836, 183.52711009979248, 179.24532198905945, 164.63576912879944, 179.7280888557434, 176.38362336158752, 164.0927140712738, 173.10605692863464, 194.2906949520111, 163.6391270160675, 167.0836420059204, 169.19278120994568, 168.17886304855347, 165.76213812828064, 180.38474917411804, 182.07459926605225, 188.14184379577637, 172.84209203720093, 182.97675895690918, 183.17753076553345, 190.8188121318817, 175.5102939605713, 183.59906315803528, 185.27207612991333, 177.3840937614441, 171.26619601249695, 172.72279572486877, 191.4263401031494, 180.96046805381775, 194.8674008846283, 172.07888293266296, 165.97224688529968, 178.43792033195496, 179.4499750137329, 186.3411328792572, 186.67901992797852, 177.6820888519287, 186.29964208602905, 161.20565509796143, 177.23175883293152, 165.64871907234192, 169.12505221366882, 156.86150479316711, 215.35249423980713, 168.82934308052063, 182.8693790435791, 193.62458300590515, 187.35516381263733, 188.07483386993408, 174.9219846725464, 178.94183111190796, 158.91434001922607, 167.06869196891785, 179.63996076583862, 167.01331901550293, 164.99136567115784, 193.34492087364197, 175.53971099853516, 153.734845161438, 178.35446214675903, 172.12959718704224, 176.69807505607605, 165.02661991119385, 169.7724208831787, 159.58916306495667, 169.85890197753906, 189.4380338191986, 184.86718797683716, 185.91709804534912, 219.44735598564148, 194.3394968509674, 186.95763516426086, 183.02336192131042, 194.26159405708313, 205.6712498664856, 212.04844498634338, 188.38572096824646, 206.6316680908203, 199.55119395256042, 181.84484195709229, 171.8547019958496, 155.77777814865112, 167.16377329826355, 165.5879077911377, 178.44898414611816, 169.72275805473328, 165.3879177570343, 189.20717906951904, 178.89365315437317, 162.7299840450287, 180.79392194747925, 163.40662097930908, 162.40615916252136, 160.4584722518921, 161.664813041687, 161.271409034729, 171.1002812385559, 180.80012130737305, 188.94256281852722, 174.28472304344177]"
1,Cifar100,FedALA,200,0.5,193.8585534107685,"[414.8327660560608, 168.927414894104, 152.24622702598572, 148.95902585983276, 135.18641805648804, 147.59301114082336, 146.00717091560364, 163.11046504974365, 191.14039015769958, 187.67752385139465, 183.1967580318451, 179.64674997329712, 186.18402671813965, 197.65975093841553, 185.41359186172485, 195.64498591423035, 186.87975811958313, 191.90324211120605, 183.7436718940735, 186.2779519557953, 187.3240180015564, 188.10989594459534, 198.0573902130127, 195.64910626411438, 183.57952308654785, 178.05098509788513, 191.66210508346558, 183.84334087371826, 188.94626092910767, 168.6262149810791, 195.4322669506073, 184.35537886619568, 182.23727416992188, 185.7065122127533, 202.3594102859497, 189.04403686523438, 184.09949707984924, 226.6862349510193, 188.76755475997925, 195.99181294441223, 182.1572949886322, 182.35428714752197, 195.78589177131653, 184.35594391822815, 188.79043912887573, 201.68557167053223, 181.85810923576355, 181.60428309440613, 184.714017868042, 179.0453963279724, 183.26662921905518, 175.03195905685425, 175.88011693954468, 191.79464292526245, 179.448664188385, 176.5607099533081, 175.0035948753357, 185.64005494117737, 226.65032601356506, 191.97573494911194, 191.27102994918823, 184.69103002548218, 195.32056307792664, 213.0632848739624, 208.0556559562683, 200.98837685585022, 186.40920686721802, 193.30319476127625, 178.22249817848206, 193.43098998069763, 184.43749690055847, 220.3442873954773, 205.67007994651794, 187.14792394638062, 186.71954488754272, 199.75456619262695, 178.61641693115234, 172.3047502040863, 209.1079969406128, 195.68408918380737, 195.27981901168823, 200.64544987678528, 212.86037492752075, 221.4114260673523, 182.57035326957703, 202.77306270599365, 204.12908911705017, 171.71712708473206, 190.1376678943634, 179.3724467754364, 204.77534794807434, 196.8955421447754, 187.03123378753662, 191.0886890888214, 175.44394969940186, 197.38204216957092, 190.81649780273438, 181.5951931476593, 174.6364233493805, 178.90055775642395, 178.4563970565796, 197.1995210647583, 182.23182201385498, 180.24235081672668, 176.93993711471558, 184.90724396705627, 187.98447108268738, 185.02442502975464, 194.17965507507324, 195.1674301624298, 175.17653393745422, 198.88507890701294, 191.17970514297485, 184.63667011260986, 183.69073510169983, 183.31794929504395, 183.5176486968994, 187.77291703224182, 181.4618821144104, 178.96386003494263, 198.48270297050476, 193.0573582649231, 186.88332104682922, 186.1774652004242, 184.70726919174194, 187.93349814414978, 193.32301497459412, 201.01000595092773, 188.21966218948364, 185.5949718952179, 165.42618584632874, 177.3960120677948, 175.24630212783813, 184.60193490982056, 175.2230350971222, 210.75129795074463, 185.78788208961487, 194.00011491775513, 188.16522407531738, 210.54394912719727, 181.77469086647034, 185.200377702713, 173.1303641796112, 180.8773078918457, 174.46408605575562, 186.30605792999268, 183.87164616584778, 187.6131021976471, 192.34863591194153, 178.74984788894653, 186.4075620174408, 187.80532503128052, 190.66282510757446, 161.5538468360901, 165.47644519805908, 179.5754678249359, 172.6136920452118, 205.57080698013306, 207.1810519695282, 189.7621738910675, 253.327250957489, 215.06204390525818, 201.02553296089172, 198.82327008247375, 180.52337980270386, 228.79116892814636, 214.397803068161, 224.8242449760437, 209.2211639881134, 191.23198914527893, 185.48045802116394, 177.14093708992004, 164.3103129863739, 184.98611497879028, 178.45832419395447, 172.44313287734985, 180.38627290725708, 196.2863039970398, 189.51653909683228, 180.48659205436707, 177.1458921432495, 169.8220009803772, 163.71943879127502, 175.2399730682373, 173.13802003860474, 165.73468327522278, 189.39831495285034, 215.12703204154968, 182.87078022956848, 149.95227098464966, 152.79124236106873, 147.52354526519775, 145.08488512039185, 1814.2857840061188, 121.17656803131104, 97.10123109817505, 142.48545670509338, 119.76359295845032, 102.14683175086975, 107.69888186454773]"
1,Cifar100,SCAFFOLD,200,0.5,198.71115251064302,"[223.4450659751892, 191.85678386688232, 167.6290328502655, 169.99740195274353, 158.5111210346222, 157.5645558834076, 165.0332260131836, 153.21979212760925, 209.69475102424622, 213.07792687416077, 199.83360195159912, 205.97405195236206, 205.8870210647583, 200.6002790927887, 215.52732014656067, 207.72761797904968, 210.5375988483429, 203.2402219772339, 207.58517909049988, 203.10361790657043, 209.50522708892822, 207.4799678325653, 204.01588797569275, 202.9270679950714, 208.02760767936707, 206.37183713912964, 199.2017059326172, 197.99315571784973, 212.59942507743835, 201.1391499042511, 209.75511503219604, 214.69545078277588, 198.90266489982605, 192.71647095680237, 200.49448609352112, 234.30969190597534, 199.1591329574585, 201.353684425354, 197.96995997428894, 199.29197716712952, 207.81632709503174, 205.36742782592773, 198.0366508960724, 198.2735140323639, 197.04492783546448, 196.69475984573364, 190.93247318267822, 202.56477904319763, 188.07791996002197, 201.86320090293884, 194.72783398628235, 196.64614415168762, 191.7275903224945, 188.1590061187744, 208.19141912460327, 233.9842870235443, 197.93673491477966, 200.0836489200592, 207.83542704582214, 217.12518000602722, 208.3519847393036, 221.52239727973938, 188.86542916297913, 199.42392301559448, 197.13073706626892, 206.17292594909668, 197.51390171051025, 225.92452096939087, 215.6727499961853, 209.24830222129822, 188.81331133842468, 202.80826902389526, 196.31884288787842, 202.75581002235413, 208.10126996040344, 223.04227113723755, 197.55983710289001, 220.16326308250427, 203.85367393493652, 207.75117707252502, 213.0650029182434, 208.07171392440796, 193.893816947937, 204.4347949028015, 201.88546586036682, 204.18762683868408, 206.45511507987976, 196.8977448940277, 202.0635268688202, 207.25552487373352, 204.25186491012573, 196.53960824012756, 191.61600732803345, 204.87242126464844, 200.53859210014343, 209.92879390716553, 199.0371949672699, 197.23670291900635, 198.2275230884552, 198.86268591880798, 202.5582559108734, 204.61361289024353, 208.69375896453857, 200.21483516693115, 205.4130609035492, 205.43453812599182, 197.23266410827637, 200.04092407226562, 197.3316798210144, 203.76515293121338, 197.15090203285217, 207.61742067337036, 201.56293296813965, 199.52858591079712, 194.1066288948059, 193.83799695968628, 196.5439510345459, 193.4659161567688, 201.62118005752563, 209.72636318206787, 205.94979572296143, 204.64969515800476, 184.93218898773193, 191.91790199279785, 188.38751316070557, 187.35804224014282, 199.7923069000244, 227.69408798217773, 195.33197712898254, 205.53058218955994, 206.70780897140503, 201.0609369277954, 201.53026008605957, 194.36343002319336, 194.36772203445435, 191.88870310783386, 194.9121870994568, 194.23122310638428, 215.16023206710815, 195.61238718032837, 187.34376287460327, 193.18612670898438, 188.846666097641, 187.77648425102234, 189.77251410484314, 190.8912250995636, 190.89399600028992, 223.31345415115356, 206.41265296936035, 204.76063299179077, 265.23625206947327, 213.47701621055603, 203.6143479347229, 210.6328842639923, 215.7443549633026, 218.94716596603394, 224.71568894386292, 228.05868697166443, 214.2268579006195, 193.7422640323639, 180.78134512901306, 184.71045994758606, 184.12751412391663, 191.87948322296143, 180.03046202659607, 182.82467675209045, 198.32642793655396, 194.5886709690094, 182.63152694702148, 194.0371949672699, 178.41486406326294, 177.61415195465088, 184.8517928123474, 181.88423824310303, 183.14684581756592, 214.11334991455078, 214.0686478614807, 180.07422399520874, 154.87233781814575, 154.95268511772156, 150.14802813529968, 1790.7092311382294, 165.87245917320251, 101.26613306999207, 105.12635803222656, 145.70396828651428, 107.18337798118591, 102.72472500801086, 99.41124892234802, 77.33287596702576, 77.74288702011108, 86.25459480285645, 76.7794291973114, 78.00032687187195, 104.40297412872314, 121.6394670009613, 97.70748281478882, 86.90761065483093, 83.87363409996033, 80.7190010547638]"
1,Cifar100,FedJS,100,0.5,183.8502508831024,"[157.78858995437622, 146.75973415374756, 149.58823800086975, 145.09245800971985, 145.40042281150818, 146.28368306159973, 141.67630624771118, 193.96809220314026, 184.30496978759766, 191.10158371925354, 175.50221586227417, 187.220694065094, 168.60382604599, 188.2240948677063, 178.3491907119751, 205.82927799224854, 181.97144484519958, 170.75455379486084, 175.25060892105103, 161.64221811294556, 174.62357902526855, 175.61939811706543, 180.3143391609192, 174.6833519935608, 170.24302101135254, 180.2239637374878, 172.2267439365387, 176.84183979034424, 176.63657093048096, 170.5526900291443, 173.7762701511383, 165.37136578559875, 172.5310869216919, 169.2121138572693, 165.5851001739502, 177.11163091659546, 168.3526918888092, 172.4650707244873, 165.36203908920288, 165.88974571228027, 163.92770504951477, 156.68492698669434, 162.07367610931396, 171.39074110984802, 163.47735929489136, 163.2316198348999, 164.50608682632446, 180.36654615402222, 155.4851257801056, 146.34913301467896, 149.90207314491272, 141.91533279418945, 155.50638008117676, 151.20927906036377, 147.85637402534485, 156.0949990749359, 186.37182593345642, 185.68568587303162, 198.4140179157257, 197.92742896080017, 188.80643486976624, 185.59471893310547, 188.29188799858093, 187.10231709480286, 192.0791609287262, 183.8892149925232, 200.0187849998474, 188.92922067642212, 192.21180701255798, 189.55765390396118, 190.69673490524292, 194.17454314231873, 204.59461212158203, 190.62288880348206, 197.53419017791748, 207.28813695907593, 205.74013996124268, 191.04347586631775, 208.80792379379272, 205.45185208320618, 198.33222794532776, 219.44035696983337, 210.50912928581238, 217.56755685806274, 205.26215481758118, 215.35093808174133, 213.00832676887512, 216.62474179267883, 202.5894582271576, 226.68682718276978, 217.17707109451294, 217.14592504501343, 227.747416973114, 215.15681719779968, 214.53983783721924, 236.17409205436707, 226.77701091766357, 207.83288598060608, 228.6279239654541, 234.72755694389343]"
1,Cifar100,FedALA_AAW,100,0.5,203.47064646959305,"[283.22618412971497, 231.19674229621887, 172.17313313484192, 174.27279901504517, 152.45512795448303, 204.73305296897888, 198.24593901634216, 203.99640607833862, 200.44079399108887, 203.07961893081665, 181.01345109939575, 205.060861825943, 201.8309450149536, 214.49283576011658, 191.86017990112305, 198.032368183136, 183.2865810394287, 191.8356261253357, 201.22912621498108, 181.76885986328125, 179.36861109733582, 173.10709404945374, 182.99238514900208, 181.16513204574585, 190.50801420211792, 191.5293209552765, 188.63245391845703, 193.3129620552063, 189.19554209709167, 182.01229977607727, 187.02417087554932, 186.13291096687317, 188.7468650341034, 189.7347230911255, 171.59943795204163, 184.10059690475464, 172.44615602493286, 176.94819808006287, 182.1239800453186, 182.8141529560089, 182.59743285179138, 179.09585094451904, 198.141921043396, 168.2875678539276, 169.20135974884033, 158.60859322547913, 155.89385795593262, 157.93607306480408, 161.72380018234253, 160.22372794151306, 189.96207785606384, 197.5847909450531, 220.13692903518677, 218.7224898338318, 211.021733045578, 211.06907296180725, 206.140310049057, 203.27435421943665, 210.79692006111145, 213.49153470993042, 211.49135994911194, 198.01535987854004, 200.56906580924988, 221.54639410972595, 205.51323914527893, 212.91746497154236, 225.54946517944336, 213.97380208969116, 227.39663791656494, 216.98026704788208, 224.65137720108032, 224.6971561908722, 222.48957300186157, 216.8534300327301, 239.85781598091125, 243.47523999214172, 238.167249917984, 225.87814092636108, 236.18727707862854, 236.85770297050476, 237.92708897590637, 246.7019169330597, 232.6745228767395, 239.4566671848297, 236.55069780349731, 244.92920398712158, 242.4718201160431, 243.9034948348999, 231.91098189353943, 253.32630681991577, 232.9279019832611, 219.2285759449005, 230.45846390724182, 194.45914769172668, 199.11091923713684, 202.07602405548096, 201.9667489528656, 187.91170287132263, 204.05497312545776, 200.3134310245514]"
1,Cifar100,FedALA,100,0.5,214.64455022573472,"[392.68741106987, 169.67949604988098, 166.2238700389862, 163.8302960395813, 186.844379901886, 207.4318971633911, 216.97244811058044, 208.39562582969666, 216.38783502578735, 213.44549822807312, 206.18272185325623, 229.2386679649353, 213.79880714416504, 211.2459352016449, 212.43632102012634, 208.3810658454895, 216.1513638496399, 210.9030351638794, 200.45872616767883, 196.53320503234863, 199.88165497779846, 197.25995922088623, 199.85817098617554, 198.2131519317627, 189.10773468017578, 193.74059891700745, 196.997985124588, 184.03437995910645, 184.1854658126831, 206.5155508518219, 197.42822885513306, 194.71053218841553, 190.80182814598083, 191.19399333000183, 199.52603483200073, 182.15860199928284, 188.19398188591003, 190.14112997055054, 196.65803694725037, 197.2387580871582, 190.10133409500122, 176.32713913917542, 178.35162210464478, 173.3368661403656, 169.13930869102478, 172.02913808822632, 172.4974720478058, 208.8685438632965, 214.37311911582947, 224.4671230316162, 217.777193069458, 227.495924949646, 214.61982798576355, 211.03240704536438, 221.4504840373993, 216.5627999305725, 225.44944524765015, 221.66577792167664, 227.77774500846863, 220.72537183761597, 217.1869010925293, 224.21468210220337, 225.61162400245667, 222.0543496608734, 232.85728883743286, 225.08865594863892, 236.3232340812683, 236.45677995681763, 242.3691439628601, 251.35678815841675, 254.51643419265747, 239.1201810836792, 247.39500284194946, 247.07330012321472, 258.0836081504822, 267.67081212997437, 244.2613639831543, 259.57152581214905, 255.12045693397522, 256.04862785339355, 249.10724711418152, 264.92004203796387, 253.86930418014526, 252.76708602905273, 267.64453387260437, 238.40164518356323, 250.81202101707458, 227.41006517410278, 218.7540888786316, 217.3114378452301, 206.59000515937805, 208.49191093444824, 207.75035309791565, 206.14564609527588, 193.04675769805908, 195.76538491249084, 184.05996799468994, 193.38026905059814, 188.33086585998535, 188.39260077476501]"
1,Cifar100,SCAFFOLD,100,0.5,234.45281260490418,"[121.33576774597168, 226.34610986709595, 199.06110405921936, 201.40170431137085, 193.36507892608643, 192.8388500213623, 189.45952892303467, 217.69512391090393, 242.7790868282318, 245.42063903808594, 249.77036690711975, 239.99498510360718, 240.26176404953003, 261.33892607688904, 247.6060869693756, 241.9090518951416, 243.01886677742004, 242.1424741744995, 246.64018607139587, 233.56904911994934, 225.419291973114, 230.3825888633728, 222.8362021446228, 223.97780990600586, 223.46379399299622, 224.1512110233307, 230.89083218574524, 225.52424311637878, 232.4863419532776, 229.6610119342804, 225.137619972229, 216.89228916168213, 214.67945504188538, 210.12685012817383, 212.94754815101624, 214.18228816986084, 217.13633394241333, 216.1208839416504, 228.22322988510132, 198.38094902038574, 194.85807609558105, 195.85779476165771, 194.9759202003479, 192.94971299171448, 213.36177110671997, 248.47574615478516, 251.1695590019226, 250.0693769454956, 252.8292682170868, 248.53558611869812, 244.81167602539062, 247.40383911132812, 255.7821228504181, 251.18517398834229, 253.86380004882812, 259.2254750728607, 260.61349511146545, 263.39625573158264, 253.30024886131287, 267.8188591003418, 263.6471588611603, 264.4369559288025, 273.70276379585266, 271.0658938884735, 294.54544019699097, 288.3988039493561, 277.8862590789795, 284.7965581417084, 287.2817380428314, 295.3942439556122, 282.90031814575195, 296.5005807876587, 295.8622200489044, 285.49141788482666, 298.4321131706238, 289.75822591781616, 296.9885849952698, 296.7202389240265, 274.89912486076355, 267.5258512496948, 240.31449699401855, 234.29517698287964, 234.34018397331238, 235.71558284759521, 234.17395901679993, 227.53069400787354, 208.94376826286316, 207.0177719593048, 204.2505316734314, 209.83519887924194, 199.29604291915894, 192.2156641483307, 174.755224943161, 176.9237060546875, 175.42364072799683, 178.3331949710846, 181.66137886047363, 186.5679817199707, 176.8350760936737, 181.55821084976196]"
1,Cifar100,FedAAW,100,0.5,192.0826863217354,"[178.70519709587097, 173.58512616157532, 178.33550214767456, 167.9246289730072, 169.58020186424255, 185.72096991539001, 226.2949459552765, 228.09517216682434, 233.31252884864807, 234.69636607170105, 210.36871576309204, 226.55331087112427, 215.19901299476624, 234.58403420448303, 220.7950918674469, 227.8863160610199, 222.94538021087646, 226.93227577209473, 220.10238695144653, 219.45725989341736, 223.35784220695496, 226.73214197158813, 239.79092693328857, 239.43303227424622, 239.76957607269287, 254.72891092300415, 254.8247470855713, 264.4339437484741, 262.2319929599762, 258.2628388404846, 264.6658101081848, 249.01326894760132, 268.8505961894989, 270.46246004104614, 240.1360569000244, 265.73272800445557, 267.86031198501587, 270.1236879825592, 268.26322889328003, 275.5003709793091, 266.2654039859772, 255.43745589256287, 266.79947900772095, 249.32902193069458, 254.39376091957092, 205.1310579776764, 218.21487617492676, 217.02431321144104, 218.3413062095642, 205.48877596855164, 211.93682217597961, 189.44605112075806, 195.07335305213928, 198.6037609577179, 190.68328189849854, 201.82107019424438, 193.2540340423584, 174.48078417778015, 167.39851188659668, 169.9166820049286, 161.14093589782715, 167.2514979839325, 166.41348123550415, 176.3170449733734, 174.61912488937378, 172.53026819229126, 157.25339078903198, 144.96387267112732, 147.52567291259766, 143.014484167099, 145.3343563079834, 133.51641011238098, 143.1142189502716, 139.47099781036377, 148.81943321228027, 150.7130742073059, 147.49665999412537, 138.575945854187, 137.05354595184326, 135.54683089256287, 138.71997809410095, 146.85628008842468, 137.7840292453766, 142.05510306358337, 134.12185406684875, 134.70105981826782, 137.31006717681885, 141.960951089859, 133.42828106880188, 145.75779485702515, 145.02164602279663, 134.3245768547058, 139.62704420089722, 135.84756898880005, 134.8026978969574, 114.89260911941528, 107.52547407150269, 97.47501468658447, 115.16709017753601, 105.92956495285034]"
1,Cifar100,MOON,100,0.5,286.33711116313935,"[277.9355556964874, 259.94410824775696, 261.6404218673706, 292.8199157714844, 323.4454081058502, 326.6086657047272, 315.1193118095398, 331.1651768684387, 350.9818971157074, 323.0222198963165, 304.2790310382843, 327.4474821090698, 292.4071431159973, 318.7263939380646, 294.25449085235596, 308.97280406951904, 293.1986310482025, 294.2577381134033, 299.66301107406616, 288.3634898662567, 288.6666488647461, 282.3568272590637, 289.5397479534149, 289.52383685112, 300.0915060043335, 313.8824257850647, 316.3910291194916, 281.3093008995056, 267.90826869010925, 266.3922049999237, 266.6191430091858, 315.80405592918396, 343.65982580184937, 345.2483127117157, 322.19885873794556, 335.4655296802521, 319.45492362976074, 341.2843871116638, 335.39181780815125, 343.98069882392883, 352.42410016059875, 334.44099283218384, 355.28496289253235, 357.17160415649414, 353.62925696372986, 357.99838399887085, 378.62625217437744, 372.2045319080353, 382.09104585647583, 371.94809007644653, 383.43245697021484, 384.18087697029114, 404.4181740283966, 407.70592212677, 393.1797878742218, 409.5852439403534, 378.0550410747528, 355.8079879283905, 344.57193088531494, 342.89772605895996, 338.52803802490234, 316.4896008968353, 291.8158209323883, 304.7725260257721, 299.06973218917847, 284.0338270664215, 280.2924120426178, 262.32867789268494, 277.9588840007782, 268.53636717796326, 269.18471908569336, 235.08949780464172, 236.47615909576416, 222.3871250152588, 230.27769923210144, 233.68489813804626, 238.47980785369873, 222.52930903434753, 235.7644612789154, 229.27480602264404, 224.92198085784912, 243.449942111969, 219.38378381729126, 226.82390594482422, 222.5611183643341, 223.09211897850037, 230.35254573822021, 225.58606600761414, 207.8833110332489, 192.40097403526306, 180.89879894256592, 176.28687596321106, 140.599613904953, 138.19838404655457, 136.0955090522766, 143.39839005470276, 141.8356649875641, 136.3132050037384, 137.8934190273285, 139.6845247745514]"
