1,clientid,distance,error
12,10,158.82725576233173,"[0.64079738119004, 0.641242820387093, 0.6120646948302836, 0.5840935966643712, 0.5615979883940978, 0.5313315115858827, 0.5248374636084291, 0.5215994589827038, 0.5081770919123957, 0.4978968274570143, 0.4982963544579345, 0.4905771830660761, 0.49880520347578794, 0.5004760239997348, 0.500206710103619, 0.48935036127146064, 0.48180043330229233, 0.4729160974364214, 0.4677079227620876, 0.46170789787515143, 0.46312002240290406, 0.4317915930486062, 0.424849678407902, 0.41486966059007463, 0.41777278507255355, 0.39490951437993577, 0.3884902354328912, 0.384608077981891, 0.38092045909210565, 0.3754839558843348, 0.35777169998618774, 0.3582050881438325, 0.3439964870190566, 0.32110815841049906, 0.3387530933203231, 0.2883690853908273, 0.3196517470060829, 0.27246020677854194, 0.293041527198648, 0.3506490461359335, 0.25619041803274684, 0.2697386029981103, 0.267845332569612, 0.2908646111869433, 0.2372318733012144, 0.27814878006546934, 0.2514629748284364, 0.24092976102008057, 0.2819832860759305, 0.2514987944051202, 0.27248968032262066, 0.2337219888546446, 0.3038467839960561, 0.3056295849956743, 0.2747456088411161, 0.3248866461991871, 0.2172107265506757, 0.2710787189381196, 0.29005874974790796, 0.23959187309717145, 0.26102470965990937, 0.3371709746585271, 0.3039469775641782, 0.26653735772630044, 0.29057718121273346, 0.2353649685910996, 0.21800836845252441, 0.2264189632931499, 0.27766519181633303, 0.22901417156059656, 0.2745007389191149, 0.21318370811594003, 0.30359337566823114, 0.31057779372082756, 0.2709747611531774, 0.20636012258676553, 0.24475029770289886, 0.23344522734319256, 0.24653442044976126, 0.2741493182548341, 0.21159164584951584, 0.22594761452049436, 0.18861878580783784, 0.2204514757414589, 0.2462989156455518, 0.22876733920391196, 0.224335275039931, 0.25378965399407244, 0.249540479733998, 0.28273611584291275, 0.27421706042922556, 0.24749300971250907, 0.22747075933396768, 0.284839381771788, 0.36713335782564727, 0.29480748985527994, 0.19410683135098106, 0.22477481746434128, 0.3409030508230565, 0.25480685288622856, 0.19787839425989204]"
13,11,162.73115435501117,"[0.6155798476049601, 0.5731705511437021, 0.5190257397839241, 0.5003064542922965, 0.4638598346150272, 0.5829863942871676, 0.5318661505522793, 0.5609615378702427, 0.5278023344067306, 0.5007437706841794, 0.4916687708258398, 0.5077293296781373, 0.43083958167352576, 0.3988650046691768, 0.4669870280047847, 0.35077136908067225, 0.3182574644629528, 0.28562213512254137, 0.26980702118172034, 0.2760935701927125, 0.27446805483085784, 0.28996655788798864, 0.262498020175551, 0.2687679018866978, 0.27283364761805734, 0.25829698059497647, 0.27060139707236364, 0.2655034563713061, 0.25238287046595004, 0.2322928071166176, 0.23130277413069641, 0.25503870977636134, 0.24653133840624084, 0.24173371023279128, 0.19454713473866578, 0.21541753992021273, 0.21566035163702033, 0.24083087023855249, 0.20670949948731684, 0.17315205450008175, 0.23410078534566361, 0.23505996027631404, 0.16823183327231647, 0.19427441283321784, 0.15284996785301622, 0.19060501435724203, 0.17394774932372797, 0.16267802172738932, 0.2244360304741073, 0.15373109526057066, 0.13768445568450474, 0.12699203895880828, 0.1318688170144204, 0.2010470782287934, 0.16214668443971755, 0.1433073106282104, 0.11253536300524074, 0.14183456866448074, 0.18172615963663216, 0.14917263621255394, 0.1187517885873559, 0.1585223901935798, 0.12216669583868245, 0.10872542586782785, 0.10733732592388155, 0.16789413678010337, 0.1321298228819242, 0.21889073368414189, 0.11451292722415604, 0.1651603747385459, 0.11114598132677324, 0.12343676286518211, 0.12633183205545295, 0.10070845435093272, 0.15011746211135157, 0.1098231200206859, 0.09909873043520276, 0.13842809514948146, 0.1162421564041913, 0.11286859593487127, 0.10916326124519843, 0.100196954861797, 0.09068968359281945, 0.0815591610292894, 0.08348664745418789, 0.11050870395715638, 0.10388198719517068, 0.12939104430912787, 0.09403066546184753, 0.14010987056912427, 0.12048415212131575, 0.09396635313707304, 0.09254940300422454, 0.09244257433307823, 0.1281170575156641, 0.12854467721342736, 0.1066797437577356, 0.08421151444516482, 0.19659049327135575, 0.07514322095235158, 0.08864930773105079]"
14,12,160.74108812861704,"[0.47994723823946556, 0.4870192357939346, 0.4945682486410856, 0.484867599811815, 0.4906658285807045, 0.4941784493041623, 0.4759227939575337, 0.4519247821548298, 0.3962665915753877, 0.38370513762589015, 0.3789254007604758, 0.3650951839938801, 0.3383364395076283, 0.3204708151402517, 0.3145279761736205, 0.31472287201447086, 0.3169843392606251, 0.3150379006963578, 0.3095088674562014, 0.3097224532078905, 0.3055579069139342, 0.291946725294568, 0.31539342960261496, 0.28849885053639795, 0.28361869511105203, 0.27612608443153436, 0.2850327475037449, 0.2839493295086296, 0.2989262333824358, 0.29860507189380386, 0.28034789099192553, 0.26615347001963713, 0.24679109504876173, 0.26198296107292474, 0.2714178955346074, 0.2611262956895915, 0.22838570808778727, 0.26206817598246496, 0.2720521373937672, 0.2354438448992998, 0.28067765244857174, 0.24393165784252077, 0.237357937984226, 0.2511964282351319, 0.2626102582075444, 0.31722255137637545, 0.2618226284871783, 0.2580349851519919, 0.22912103064785092, 0.21703486680921485, 0.22724235516865943, 0.20119351554095838, 0.2293098107056607, 0.23381444657530642, 0.25024639003319443, 0.24254872558446075, 0.19566933846692577, 0.2079982820823201, 0.21788736777250148, 0.2134414184765316, 0.20067909429106168, 0.2335902045605788, 0.1900583983759294, 0.18118059295249864, 0.18221884859761434, 0.21544160015554148, 0.2022734175966234, 0.3055173941036238, 0.18874436147740747, 0.21914969091311884, 0.2336012010115411, 0.21533165088171358, 0.23143268970142797, 0.21205162074744413, 0.2062393486876925, 0.16802735383643946, 0.2253070195508011, 0.19175228156856985, 0.2207023019397607, 0.16907368231754588, 0.1762533071362285, 0.1900068622962355, 0.2918919201673496, 0.1688039029155018, 0.18022626102754874, 0.2581465007037034, 0.2118858974228426, 0.20025828060616338, 0.27398979613860275, 0.2554966201294384, 0.23950841241048978, 0.24734709124340978, 0.15630986118056903, 0.23594683948790537, 0.19025524102506644, 0.16686849988066016, 0.1693992281749345, 0.15727433520361897, 0.16191582965629203, 0.40167639748661776, 0.18785376981275367]"
15,13,160.314174262491,"[0.8714830098450821, 0.8595663021063894, 0.8361138300070714, 0.8573412489257435, 0.7655465393542097, 0.8189911873278837, 0.7766932147929174, 0.797210592446992, 0.7151958163903278, 0.7908281409655276, 0.8350118020680757, 0.7907395250717194, 0.7659785670845204, 0.6649495573909396, 0.6553341561880631, 0.6165424834278166, 0.5767648700959025, 0.6495240251159566, 0.6311198600932049, 0.6045827333292024, 0.586593119511341, 0.5521684674613783, 0.5651464769300312, 0.5294920751989151, 0.5332123576848505, 0.5214540219078693, 0.5357804696055718, 0.5559568412779058, 0.4244805506936028, 0.5134504379296644, 0.5271765148907932, 0.5279269140898538, 0.5147079377262017, 0.40147247466330344, 0.485843179653136, 0.3860730516519318, 0.4609843787784951, 0.614025484593426, 0.3809801674169353, 0.41856778078711526, 0.5684218470897708, 0.43697509470785784, 0.28326115406209873, 0.32232117681608846, 0.3424804130787006, 0.3252795941501848, 0.4398141633322946, 0.4311211076613593, 0.27170455356578255, 0.3693583174737625, 0.3289780262138786, 0.3156884409089246, 0.2600877106837972, 0.25510180258972204, 0.2625727361566626, 0.44246927077188475, 0.3327871775475995, 0.3132591301599183, 0.41553123043899814, 0.28433268446341936, 0.28695667321031565, 0.3346087764824729, 0.26154743946887726, 0.36495459159671, 0.3362868708065357, 0.40439272276299976, 0.34122253391418095, 0.39475083285644175, 0.2858908903984299, 0.2862488348129291, 0.2524852735013552, 0.27692263113415866, 0.36905286511463264, 0.4233681607556641, 0.4734805100534756, 0.39558897716237995, 0.41802855281628926, 0.5374793299415335, 0.20232466507770727, 0.5753249337872824, 0.23205303738996164, 0.2790576901851007, 0.26642248960539355, 0.20431417219076378, 0.36248986437938147, 0.20814658867443503, 0.24213783525625238, 0.20531173141116751, 0.3407196818847079, 0.2125469815804629, 0.20524384831292897, 0.3968629826309848, 0.22873404246276596, 0.3945531641552896, 0.23133021860373687, 0.1907189821991965, 0.23581200992679613, 0.2219394137670713, 0.23488571836497674, 0.3420164240785009, 0.30014189610524655]"
16,14,160.73682290952962,"[0.7340214978135686, 0.651228013602812, 0.6343583162966455, 0.5962247211223547, 0.5988144257381651, 0.6216027853169961, 0.6130599021434401, 0.7861259599581215, 0.8559463614901752, 0.868537437979046, 0.8050688646761832, 0.801443793716781, 0.804783693060662, 0.711585902402521, 0.7973383211572853, 0.7124043739791333, 0.6818819139445867, 0.7123164276436388, 0.6282445258322231, 0.7733229452946202, 0.6807212522162573, 0.664461483992306, 0.48346017057002616, 0.6223354460490935, 0.6248759809200914, 0.5760868911050154, 0.45606366861244196, 0.3908932039967048, 0.5223202108678404, 0.38614142360908793, 0.39861122423251233, 0.46096698576839634, 0.2645031281837538, 0.3025758724627378, 0.3169450448878177, 0.23187767780687374, 0.30366914344977103, 0.2701877321339859, 0.21779182404356082, 0.2750820571776308, 0.2963203693565034, 0.2509204647499665, 0.24874130773437722, 0.2416671153139579, 0.2833341316403521, 0.2269608620720369, 0.190447564331562, 0.21026406362911565, 0.23195579043901832, 0.2961025346625101, 0.2595058589693198, 0.2842716210391745, 0.25442085676353704, 0.3022045555318582, 0.19184152213583341, 0.17615416268458928, 0.3034873333579926, 0.2077685426261688, 0.26080528510990286, 0.1589813250058074, 0.19672518109875958, 0.36362224880549965, 0.21114692707354005, 0.17566887337181844, 0.2692875985840856, 0.15885291828967218, 0.2651181388073963, 0.18392196987919796, 0.22762827012348222, 0.18249801120872955, 0.19989624406045536, 0.16762889886684476, 0.2960194283170401, 0.17445854879415024, 0.16066874500698913, 0.26779614376567223, 0.17121776698361163, 0.20604234507933797, 0.164589522907713, 0.20392105759684126, 0.19308119647207636, 0.1763649956083269, 0.15606866288425705, 0.21354805794865744, 0.14266146013282507, 0.2549030813940528, 0.15635162496190053, 0.29345119284045723, 0.2915132157170884, 0.17023191234386478, 0.2096006065713798, 0.15956189145001823, 0.17645114354397412, 0.264180907648541, 0.1719360509943391, 0.2014173156880043, 0.1468605463800541, 0.3256542630220302, 0.20303760389207304, 0.14302914745149334, 0.16205373440184118]"
17,15,165.20656015498045,"[0.512188135351212, 0.5545335236377648, 0.5502881400151944, 0.5673773211020038, 0.5652193143193822, 0.5642529809430854, 0.49633019009282386, 0.4988351794799394, 0.48960683882556394, 0.5131438846511979, 0.5030866676492811, 0.47664283160940657, 0.4500798219789459, 0.445242941541589, 0.4048680315692277, 0.4222354845827222, 0.3957018755572045, 0.4155207807581787, 0.41589267668474694, 0.35988612351943666, 0.49089219543659385, 0.42925912020143625, 0.4315421575109757, 0.4613705655881873, 0.49181469255365345, 0.40061289247986587, 0.47806765690764896, 0.494498019721029, 0.5250489918985789, 0.604840264408015, 0.5639561500615261, 0.5642732900601269, 0.5243171027216325, 0.511261882135238, 0.5644880294867007, 0.4746432528821411, 0.5080241082455023, 0.4339093712744932, 0.5230341105682131, 0.5152023487721069, 0.5957234625003731, 0.5104970178547165, 0.4631991242089455, 0.24229421579682564, 0.40294459383500125, 0.47138374149813955, 0.40056094953655214, 0.29920415622653984, 0.33198033607281047, 0.34715164521300945, 0.4613106674408794, 0.22131156806015811, 0.37737952291848437, 0.4150938585318175, 0.39528353601180294, 0.3588962926793345, 0.3217562521103829, 0.4232301291107394, 0.16339761222867225, 0.20504865592452184, 0.4339980646140133, 0.4238345428660505, 0.3457727172346939, 0.17912516483128005, 0.3391663763917777, 0.2877098396387479, 0.24190160559597487, 0.17961294604107012, 0.31111716253638544, 0.10552243727324392, 0.343660307513242, 0.4207319636565743, 0.3660694886708238, 0.12308032782226778, 0.3688962693599165, 0.6587369370020834, 0.3712533914264656, 0.20126945537459384, 0.1580256856133062, 0.2546669016384674, 0.202324856209166, 0.2587384467023011, 0.4562673894838391, 0.19092685759564634, 0.10867903461263065, 0.5821659234244141, 0.30312640452138745, 0.1231376454160003, 0.25429592020642305, 0.4667826754406557, 0.321364859309605, 0.27439540406150226, 0.1233799038803541, 0.3248108410717922, 0.40115333946921633, 0.11178214606837202, 0.2012632959087015, 0.17754431036589252, 0.11495950557666525, 0.3289620787826347, 0.2820035545110976]"
18,16,162.86014113282573,"[0.6922899764096989, 0.6333095851965584, 0.6352990073984482, 0.5493331099811006, 0.5724882882307678, 0.5259466084010748, 0.433024425069841, 0.41234662461912347, 0.38679436062275047, 0.4145804840208331, 0.41529411735266525, 0.3662267623571251, 0.385491721625374, 0.38261894156124654, 0.35271443997044116, 0.3991410803194191, 0.4101703438484982, 0.3371891183690201, 0.3434887713898823, 0.36040933969448724, 0.34484430850623754, 0.31726287651392415, 0.31978877090663665, 0.35280425679178246, 0.2868534224630805, 0.3114067199296746, 0.2711101470718447, 0.30836817777450604, 0.2447650319488465, 0.2540136849588715, 0.2720660334138938, 0.21421320252151477, 0.21327099884771672, 0.2523657818458595, 0.23080672042264969, 0.20084847093099026, 0.20346142869580405, 0.18438215067208502, 0.26960898826310953, 0.17528665046581793, 0.24638568792430343, 0.17098803115370925, 0.2771995367031192, 0.2032273850995534, 0.18519693861611164, 0.3525403641558175, 0.2293497666868471, 0.20880673616728004, 0.2505270135347269, 0.18535921013764647, 0.22844193073226451, 0.2273718018713227, 0.1956145533996268, 0.19139853779316732, 0.1667066618559568, 0.18717484274532165, 0.1642542417946652, 0.2080393818940607, 0.22994695210472726, 0.15886487157577445, 0.27425981648414405, 0.21082333728423538, 0.21698723112505594, 0.21580800448229845, 0.27684087444302113, 0.20613870641654017, 0.22308807550008705, 0.16652927257474137, 0.18625467269564547, 0.16692347553044035, 0.13307811635027483, 0.1903750117891435, 0.25038171703148654, 0.16080464822275628, 0.20284635879217633, 0.21018727991468394, 0.13863604164367108, 0.17494160801923792, 0.13657962817726882, 0.2480313820664088, 0.17228768997720245, 0.3531514645804015, 0.18593585623949935, 0.16678206721032388, 0.15571485369782073, 0.17423010399574992, 0.21257124073493644, 0.23400204360469398, 0.13864976175934937, 0.12240564449082855, 0.14526956488490364, 0.20089837456212178, 0.12637682846930035, 0.26679437589980926, 0.20256196854745226, 0.16926286669950413, 0.10076955901502001, 0.18394804608509788, 0.12828965133218173, 0.20025595612050326, 0.1337684418980846]"
19,17,162.71666105658647,"[0.5490252641749476, 0.5392365377015996, 0.5245163867658279, 0.5035709094230392, 0.49439724864415663, 0.47386598349747344, 0.46605412855047645, 0.45484191667390445, 0.44666197057191337, 0.4288700907522251, 0.42283156123776555, 0.41240436197646585, 0.4036490158682971, 0.40243742363084567, 0.38198574877626373, 0.375889014812828, 0.37328814981228603, 0.3605147168353086, 0.35170142842706564, 0.3458510508135633, 0.3383951230487388, 0.3346402812249272, 0.32950797154252365, 0.31526000298651197, 0.3145476423908065, 0.3022589703485501, 0.2948315370333667, 0.2915900104847125, 0.28261604600589846, 0.28200561836783705, 0.2667319112275603, 0.2583742539394521, 0.26683738026879794, 0.2515301970041028, 0.2654751646520544, 0.2582671760787901, 0.26008265249492746, 0.24727552318961818, 0.23753674032423425, 0.24679211643176407, 0.23424482039309524, 0.2299602196920508, 0.2367750116531813, 0.26384498410745355, 0.21980195563192048, 0.2275922704180264, 0.21081773294235162, 0.2098347956506709, 0.2203310508500271, 0.23862823452355808, 0.2116153151555108, 0.21410724293597505, 0.22151122660453965, 0.20798845299661117, 0.26454594151640703, 0.1987203476548886, 0.20155874431397944, 0.23392318776124146, 0.2338333594996459, 0.2164396594901914, 0.20543189203727028, 0.20237186686380582, 0.23244871227514652, 0.1801620707827553, 0.19169350012809316, 0.21496201506394474, 0.23353633829812942, 0.1690379329710139, 0.18825601090237157, 0.1721040319399058, 0.18017661734387863, 0.2051462576118611, 0.15378020678021243, 0.199881275800354, 0.1542887617677285, 0.20645573381299737, 0.1603210952333668, 0.20080818598732478, 0.1508906637735851, 0.16941471622013263, 0.17317034099419137, 0.13006208918253667, 0.1890436777420483, 0.1901331084293517, 0.15373856305065228, 0.1221945652242694, 0.1345875252111426, 0.19465334369786885, 0.13700399564413024, 0.12711698856196157, 0.16979027336996014, 0.20788214485720477, 0.12285103835736365, 0.16267208920371257, 0.12936482313240238, 0.1366109136223072, 0.20834155173025967, 0.15674016745532193, 0.11567951444981503, 0.13309334978119425, 0.13119233089189197]"
20,18,162.2811006670658,"[0.3251915586395433, 0.31134140640329927, 0.30067887920461056, 0.2994830986512584, 0.2828189375423589, 0.2705898392724348, 0.2578238361514017, 0.24455248489716172, 0.2370794156396807, 0.22228409211414504, 0.22134405530028473, 0.2095930799570789, 0.2035873937523453, 0.20527136958989559, 0.21024462455339443, 0.20482514044147065, 0.20018076760024542, 0.19120019325986776, 0.20038129884397957, 0.19600113902260802, 0.19980637703887952, 0.18409238623123012, 0.18759726686654754, 0.19981339254876293, 0.1797868537246713, 0.16895383439387102, 0.16119817676701126, 0.16782123569744675, 0.18609116314105748, 0.16853849013201352, 0.15099229067861678, 0.18299069603949292, 0.1804339546551505, 0.20317084768535762, 0.16290095818810096, 0.16320263679657207, 0.14807147562813064, 0.21118567760139376, 0.16066131948735268, 0.15588717408483485, 0.20197781397168302, 0.16236578888553788, 0.18950189816629195, 0.15434256216110712, 0.1627950309393442, 0.16065354042062327, 0.17475988347413862, 0.20706674367600936, 0.16180830530786394, 0.14356054185455014, 0.13278404927247656, 0.15199722643740576, 0.16680965214502735, 0.11974625720742092, 0.1464637176922461, 0.181985806071373, 0.139671191430324, 0.11804496772529438, 0.1422372440284575, 0.1450238278380862, 0.11041014723991696, 0.0916356730327441, 0.1081421957062467, 0.1114605547130998, 0.1719820856266144, 0.1393738142062067, 0.1254264803571457, 0.14294623855305172, 0.1168254466723794, 0.10839018649506114, 0.11791512109819294, 0.1117438298171667, 0.08078857843129884, 0.09999558108122977, 0.08758420568501155, 0.11654832195902276, 0.11494169589883567, 0.12515908121788602, 0.09156231093324696, 0.08418773670132411, 0.08500667830766205, 0.17603469238730107, 0.11801843181684306, 0.12650740608443475, 0.09148752019479882, 0.08725320080702012, 0.08638892978821143, 0.10873311438681224, 0.15444813628579368, 0.12420472588192366, 0.10147889057703013, 0.15922900756997196, 0.09144928521065795, 0.10641853698131003, 0.11176488794551823, 0.14083945735532136, 0.1300346190777524, 0.1019724172516504, 0.131404183515377, 0.10314553620266467, 0.1160237462729954]"
21,19,157.14156880922107,"[0.6228676304676151, 0.5767554454315862, 0.5544165138145742, 0.5324108036893773, 0.5210324006662266, 0.5125774730887956, 0.4976429982589553, 0.484557083729683, 0.477586160572696, 0.4679683704834441, 0.4551468765026589, 0.4392462171988595, 0.42895155395061235, 0.41954892673517835, 0.40956311576002047, 0.40364588611301877, 0.39537754275482956, 0.3862240912366668, 0.37992103913509817, 0.37437957732134874, 0.3604372852107477, 0.35012618484776514, 0.33950198276570354, 0.3452727176407802, 0.334040240164249, 0.31815020348663436, 0.3279219247014487, 0.312372992255988, 0.31985989243796914, 0.3089305841252587, 0.3103675739223531, 0.2976871335549569, 0.29322726985927833, 0.3149482579866268, 0.29333063379124413, 0.2883578368667608, 0.2840563509010167, 0.2774539119676561, 0.29469160823940604, 0.2827473672138854, 0.28696238416491154, 0.31697832796670516, 0.31173297394133404, 0.28135441057147037, 0.2900091845165398, 0.2903880920982742, 0.29247356799333984, 0.31072950459727616, 0.2774863074641466, 0.2654399938671672, 0.27275810719102755, 0.285157175997092, 0.2628174379136788, 0.25029333903864215, 0.2953215741230123, 0.28984286109075597, 0.28588476240647953, 0.247482068638072, 0.24656508166664967, 0.23348139244743146, 0.2901310851802201, 0.24023948421542718, 0.2141863969715997, 0.2270137436898116, 0.22700853916674524, 0.21308430373024684, 0.21148813769867664, 0.254146299637296, 0.2531147231155129, 0.2551817414080135, 0.23556049981880395, 0.19600953922953807, 0.23488317277687115, 0.24974693857093694, 0.22836628108941204, 0.23095762919904586, 0.2674468107339802, 0.2612648207330531, 0.24797308759179687, 0.22325935996173552, 0.2306340035870458, 0.2372058326317443, 0.2283500798169373, 0.20283959065143342, 0.29409154635860285, 0.20836590586301845, 0.1998090981401763, 0.19425320350575753, 0.2803732721351281, 0.2153517611368628, 0.236429590013002, 0.24223883406695826, 0.2475956780530507, 0.22145387712534503, 0.24949386945979565, 0.3218750217754711, 0.17291816073754487, 0.23602422255537703, 0.2374351077530007, 0.19452757885997374, 0.1994062757764412]"
1,clientid,distance,error
2,0,163.08153241416053,"[1.7562184745529865, 1.0966829137816125, 0.4366976016518176, 0.5644008518874767, 0.42283374755864955, 0.32793240325675566, 0.2258964874762199, 0.2340479465188268, 0.25344475133301575, 0.19412567377831047, 0.12661394235110757, 0.09581764763668235]"
3,1,163.9012244063334,"[0.511876619446142, 0.5604946456933922, 1.0797258267227117, 0.9627724469428443, 0.2968207720781198, 0.19672603201184688, 0.2103021626787596, 0.2589774004945003, 0.36955636952794507, 0.1480970293764301, 0.04910302376958426]"
4,2,161.91691109307618,"[0.4701924402374445, 0.35708883237226335, 0.38030418960577933, 0.4237797715038828, 0.39541270885321284, 0.4451462532612829, 0.4610671201726832, 0.2368384317801676, 0.2985746517134867, 0.125282957420687, 0.10943218020285564, 0.11830767352692227, 0.08082172801878681, 0.12551194500888663, 0.08715488509558621, 0.10197053628079394, 0.08513929728388223]"
5,3,162.1411096579629,"[0.42547780418398434, 0.37207849509353186, 0.3351551084633048, 0.2873679793520318, 0.268949639764148, 0.21796658707225458, 0.1555407480994739, 0.10913707933876171, 0.08024466561267707, 0.14762301617587797, 0.13688947811350688, 0.10760072148046301, 0.1532442130744793, 0.11576401374252199, 0.11675486993224726]"
6,4,161.16427629678088,"[0.5278632129949314, 0.4371037382113531, 0.30226930489155224, 0.20075878445618836, 0.18673880140319862, 0.14808667143857412, 0.19645432862097606, 0.19964814793079713, 0.18829716989764148, 0.14246734586202023, 0.1680743314522534, 0.116091902083625, 0.0665131585950824]"
7,5,160.84106337685063,"[0.5201309434134358, 0.48209672356722877, 0.6770649027772015, 0.5716344276994156, 0.38498739615779715]"
8,6,160.34662324972658,"[0.5324823521234733, 0.4251299706336725, 0.32198065831599865, 0.49113490207260857, 0.43417512213691456, 0.6335711985335856, 0.3454027924663165, 0.28771689745045326, 0.2478883516807438, 0.1638665311166563, 0.21078347054054705, 0.1894751566790367, 0.2514070941054698, 0.20256323821686678, 0.18117807843818937, 0.057925309227014866]"
9,7,162.5881040264423,"[0.48152414910635055, 0.3672049623742384, 0.32884915766562983, 0.3361686027620586, 0.2562397318437534, 0.2151662527940002, 0.25786341696643467, 0.25219895350304794, 0.23244828108347412, 0.2153760945871155, 0.21068833904547463, 0.2129355540645999]"
10,8,162.40921454486116,"[0.5519395479932427, 0.4486694908561513, 0.524696951215139, 0.43664263920800295, 0.42325051102339706]"
11,9,161.04115256323556,"[0.37153758600676856, 0.3649499676248983, 0.33595255811512653]"
12,10,158.82725576233173,"[0.64079738119004, 0.5820679100694538, 0.5026354005999665, 0.4130998589795486, 0.3230869566403522, 0.2741613093482405, 0.27498701715948726, 0.19731175771380335, 0.1979693372978377, 0.1868205274716454, 0.11881682295050235, 0.22296247673347463]"
13,11,162.73115435501117,"[0.6155798476049601, 0.38680452766405116, 0.27059827259005154, 0.25296165665878473, 0.17299146340247845, 0.14690145010572866, 0.10766419930841889, 0.09552592088184177, 0.10341362254857546, 0.08790509475840282, 0.06926850871662253, 0.05354177273024485, 0.035160113261784184, 0.03375102509732058, 0.06439849273679103, 0.043200003297532465, 0.04711136577992462]"
14,12,160.74108812861704,"[0.45060298108691993, 0.35174366506530447, 0.2716550894228759, 0.2778983337258475, 0.24815022890244057, 0.2355343649771911, 0.34006394209164403, 0.3050191055869887]"
15,13,160.314174262491,"[0.7154191094745174, 0.6768331912803885, 0.7725362114671968, 0.599583069094592, 0.4622073235985242, 0.5554358978849302, 0.4617541996951145, 0.5051000730595078]"
16,14,160.73682290952962,"[0.5440957156176751, 0.5520049236943543, 0.781360825042076, 0.5812868835853561, 0.35601304753707036, 0.354018633610433]"
17,15,165.20656015498045,"[0.4781459636164015, 0.45102303982130254, 0.5048394570196294, 0.677082931015307]"
18,16,162.86014113282573,"[0.6191991121448431, 0.4484599892121708, 0.443775013156534, 0.26996440226230656, 0.3564444501196691, 0.3811837023710109]"
19,17,162.71666105658647,"[0.437990961835995, 0.32923101638430435, 0.3516465262605599, 0.2720775723749125, 0.3048757720058352, 0.17376737378042081, 0.2578674163998062]"
20,18,162.2811006670658,"[0.30478970252762705, 0.25533369112385557, 0.22474011484347864, 0.18910586550020395, 0.15262345056714927, 0.11183177076955061, 0.18718574207275462, 0.1447961061634436, 0.17554783742247207, 0.15798625772530675]"
21,19,157.14156880922107,"[0.5431658818147148, 0.4824099152398701, 0.42216799907509533, 0.379022748988008, 0.3588899499902611, 0.2954976431108329, 0.22031121253765854, 0.2343358271796749, 0.18540965197530856, 0.18424713594555195, 0.14236497580999172, 0.1806970386968143, 0.1496438877366758, 0.10693568519413478, 0.13234515146946055]"
1,clientid,distance,error
2,0,163.08153241416053,"[1.7976693870604514, 1.6826935353580805, 1.5760012187764045, 1.511894198627784, 1.3604955102626695, 1.453932092056059, 1.2305930709249882, 1.2712190537753405, 0.9961010274784017, 0.9631789974052791, 0.7964460615230018, 0.7943632552830748, 0.45268681299621893, 0.48454126961869515, 0.41060798433864903, 0.44623626576813247, 0.399065240813055, 0.398421484990186, 0.39013986159587283, 0.40417287420097253, 0.353845444846959, 0.3370053314044353, 0.377349400980914, 0.48236283187903817, 0.3026900501385823, 0.46075074188890475, 0.4556537463995077, 0.3409598571454825, 0.29172227960850683, 0.32337206973781923, 0.3101254804138738, 0.4571715829766948, 0.25108784088023456, 0.34347616432823314, 0.25167075551305074, 0.2545563780781925, 0.2861674804033094, 0.23091696344405263, 0.30601235564700674, 0.2918782074495233, 0.21879469643136898, 0.22913824584623432, 0.15686624578476244, 0.18572431270533926, 0.14142817660110765, 0.2763550521698653, 0.2042917775456062, 0.23372517182260286, 0.16000720740718377, 0.18132521257339218, 0.1536817274245425, 0.22132093017560497, 0.15884396383467655, 0.2547485550848458, 0.20167515890820667, 0.19065647056238857, 0.17465771566211816, 0.19448368441851452, 0.15568096056521338, 0.1181003938123299, 0.17067687528961084, 0.15627270752411526, 0.19109775040392402, 0.17332948213402935, 0.15667522702545256, 0.10950866125637526, 0.1391031184634633, 0.12777029216227018, 0.1749492822562647, 0.14719002442778634, 0.16092261355935136, 0.1479099065463649, 0.1551352240818298, 0.1713722608782835, 0.13905690078602426, 0.14500134406672677, 0.14236067000222538, 0.13961568176803527, 0.11723462644706291, 0.1361249364065179, 0.2063535013478911]"
