1,clientid,distance,error
12,10,178.19314489644913,"[1.1286912090021506, 0.733176764233852, 0.966640467998238, 0.7536008887979538, 0.21804606461495013, 0.44137258916723004, 0.4516361000970123, 0.21881065098022712, 0.1982424673041503, 0.33002133368073355, 0.1838009197948673, 0.38042511418923086, 0.4605791426793199, 0.31255569823904655, 0.4483720647670728, 0.25729553611330686, 0.430322875948591, 0.47181157987120315, 0.4578901912890875, 0.2647044395775908, 0.2070820833531868, 0.34138767349624244, 0.36524407998015024, 0.5741499816272491, 0.3431341435462522, 0.3450249148156187, 0.37987438030095483, 0.2220005416818715, 0.32604508393412424, 0.19432195017185483, 0.2616834154652734, 0.2888660159149547, 0.11700511471124689, 0.3137121026469916, 0.24439165565734658, 0.15259460375812164, 0.37115271438495345, 0.24180543212974287, 0.28769028278712594, 0.15725859274682824, 0.07699530348193286, 0.36417859469933156, 0.30526013536223123, 0.17614691883583364, 0.22033982092854643, 0.13933922572716093, 0.14895748187395771, 0.21077802928472347, 0.19880360014820503]"
13,11,174.77462053637896,"[0.8596404508370117, 0.650183800200688, 0.9544343839924222, 0.36108023084454083, 0.45964113087727754, 0.3242249077696169, 0.0997738111636734, 0.16023068400722673, 0.24431955666699204, 0.1726672863621274, 0.11300796165830958, 0.14072744790439984, 0.15238418341223237, 0.027065416240160678, 0.02610136110937287, 0.09706661129049467, 0.038936486237312294, 0.10415101245991949, 0.038503981271086125, 0.08070478350356994, 0.06691567713785139, 0.1720320879951834, 0.017946871948896957, 0.08378514403108461, 0.03609826689260774, 0.16548624909412663, 0.03670662549353856, 0.1342217469980072, 0.1577109831348094, 0.07274521597160606, 0.12782320460300595, 0.13146687636395518, 0.06471192857789557, 0.0719191417920121, 0.026248506656946793, 0.09710871323686239, 0.03700402380789458, 0.09015689349030498, 0.06386180147551289, 0.031088101287079603, 0.038021653283850335, 0.078689670372832, 0.09467990785709171, 0.10016114295261588, 0.18796061703306688, 0.08181516035636575, 0.048182476750835194, 0.033882261090898244, 0.04220686380139571, 0.028416703331924413, 0.04184225343235506, 0.20049262985181254, 0.1359715133627259, 0.07416408859880563]"
14,12,171.31149375252784,"[0.09875643451464312, 0.4049625198641704, 0.3405322500807272, 0.13141774421376737, 0.08132643293648399, 0.1217947252174815, 0.14297055670024086, 0.05948335743039165, 0.0858279188644087, 0.27058407011192526, 0.2009757191587939, 0.11061302900160692, 0.09918818772763652, 0.08070232050707556, 0.028098109436905182, 0.04536820929950082, 0.07466261497883751, 0.1916430017288862, 0.1492880981244814, 0.087684158539286, 0.0508482240953452, 0.204111795254409, 0.10471499430242939, 0.038938057059009636, 0.04909995486737477, 0.14332667662104803, 0.12534017084587692, 0.051230421202091224, 0.0777742000217158, 0.08481607616472818, 0.12323330673191527, 0.14681052120838117, 0.08479489839006467, 0.0802001542107612, 0.03783725673463688, 0.08946307079103821, 0.10940364076204807, 0.06661141512536765, 0.04354620449676971, 0.08145274567075514, 0.02875034376935035, 0.06761403901883496, 0.09114111626189177, 0.03847472409928674, 0.05988669096906769, 0.10727388978600715, 0.14810494788385617, 0.09167983244398585, 0.1400320921086314]"
15,13,180.2943843630986,"[0.8740206959070891, 0.23257682023275603, 0.253253432103496, 0.1786231191167624, 0.16802074470954437, 0.21315055450657278, 0.09871793724090068, 0.25141892722996945, 0.3631240176808289, 0.35502326905058307, 0.22959528878219568, 0.20724378562690113, 0.22341223947629626, 0.4911704009604827, 0.07175491383637604, 0.08618578678541083, 0.06379478804175405, 0.040571494848794194, 0.06862334904097901, 0.07355484031684484, 0.2935502076495977, 0.09294500243084867, 0.11133357419683348, 0.19005916080384946, 0.27660847323886184, 0.133753671359908, 0.06231330796644769, 0.04573837109199447, 0.1223925456936293, 0.16501564915991554, 0.16577280172726355, 0.0815469438072512, 0.051861568895411304, 0.17765828226169628, 0.10958834942541565, 0.1450359319314359, 0.141862093787814, 0.18947478173050236, 0.10070058686115423, 0.14948346647277008, 0.19397759472562448, 0.2084098644312744, 0.07233286055395174, 0.05736553954789463, 0.02130897761276138, 0.1027103654034429, 0.13939065369584355, 0.07039658046564108, 0.08292234173970696]"
16,14,169.56222181664234,"[0.4464636612996841, 0.3841785186542167, 0.27331352684656685, 0.12992344924143173, 0.06598617528131466, 0.11609352057136295, 0.06582383045708623, 0.0679692351938923, 0.021837728604979664, 0.052972417264781316, 0.08638075350878874, 0.12001545843074024, 0.02808597734406037, 0.08271280788119961, 0.056199324065908246, 0.0923866762337679, 0.10229375724884722, 0.05167937547353709, 0.040226886867367244, 0.09528779737379228, 0.02650535141749246, 0.09297287138224462, 0.16810541129724046, 0.03618685022937986, 0.2415671826035607, 0.031101946351006323, 0.03977436983334408, 0.10696376869831718, 0.013539271428226278, 0.11357628847059563, 0.0654329504516347, 0.033177433162306084, 0.039241414893186014, 0.052352916308034673, 0.05510014433766018, 0.04346778304839228, 0.028948057919823144, 0.16487591451263361, 0.029799565478462076, 0.03140504882308571, 0.07167707270924834, 0.02850110790220026, 0.03462378962681357, 0.04324521983528481, 0.0674372834467501, 0.045131821107227826, 0.033718837676520584, 0.06305790090502225, 0.030331699124244348, 0.019455491617183022]"
17,15,184.55005558709823,"[0.8682370523705946, 0.2785521690997744, 0.6302530359826051, 0.1900509872040337, 0.1676244894271284, 0.40670984724056325, 0.30984905559502557, 0.2902018606868556, 0.3084193134613997, 0.08843709962460317, 0.2412349994500411, 0.2583678268657163, 0.11427942637417995, 0.08077494103300913, 0.23613968500545265, 0.11382276041607448, 0.0774596576681818, 0.24021246566493507, 0.40884996105091076, 0.06797114507251731, 0.10182557763357636, 0.03425307468335502, 0.11226168658809652, 0.11520001370177267, 0.32572839723613356, 0.33802908998186154, 0.08913496187126821, 0.032795654706368235, 0.04245416618154455, 0.05285227593034441, 0.02609784853884126, 0.08750207445539054, 0.026730089646304935, 0.04505475742057895, 0.05239276934730697, 0.23806193413292118, 0.2416580359416286, 0.04425441916384923, 0.0694038704335266, 0.012985133047856883, 0.016725314871166574, 0.05253567515667815, 0.05435069565095928, 0.022772749983906642, 0.045740744961522396, 0.08933319392146188, 0.03775731566019098, 0.051643378519126974, 0.25304314184346105]"
18,16,174.8678682873961,"[1.1775730947288205, 0.5824271355233271, 0.26126669651908013, 0.31805915336950846, 0.3067928884548794, 0.7635494970259632, 0.16796964497236613, 0.35621357778886475, 0.19175511858231561, 0.27462241916162233, 0.23473692937185656, 0.5386220587425292, 0.10350996852434799, 0.23709588652980518, 0.138647002755767, 0.35891094888960806, 0.12823288606089953, 0.23903727923495843, 0.4641223773912973, 0.20305611527035275, 0.13004258343947167, 0.21477332590464576, 0.3035843940855256, 0.18003640666657525, 0.14768684794444994, 0.3249812051043592, 0.03402847117342038, 0.07269980149402432, 0.35538100560539154, 0.1031655442199098, 0.1690543395524957, 0.48362595666712194, 0.09168751029491086, 0.22419049848567776, 0.35270080479434396, 0.10354190522700799, 0.08821875770357422, 0.1149227641073414, 0.05941057472398811, 0.3002610721582185, 0.23189183815578912, 0.14538364160377518, 0.2133610769627694, 0.12095247476137373, 0.05815122972210849, 0.15022530470348847, 0.23949967702014122, 0.12592755766492544]"
19,17,176.52644364632104,"[1.5091522822772592, 0.7453692449513876, 1.0018649692265478, 1.0302603172187974, 0.5807128719634015, 0.3126703845696902, 0.22695959698547888, 0.47418275900311974, 0.25598468688456993, 0.10784120922018942, 0.783180651398582, 0.7184776589743046, 0.600537693618671, 0.4377533044182377, 1.0185604106607995, 0.30075727409387915, 0.7999983079626145, 0.46251941241341976, 0.22434513045584883, 0.10240696244159585, 0.11915208023963889, 0.41340817943947633, 0.16621317602086544, 0.5765112731642029, 0.4266164833023439, 0.24390839298565997, 0.16819698869460042, 0.47066301061239624, 0.9066337446222794, 0.2453626884182442, 0.15184004384457905, 0.14580369791621328, 0.25720400753008604, 0.5368068483130468, 0.1976260412970158, 0.9491838693788529, 0.2832665922951342, 0.37390287140473066, 0.15555616351640258, 0.18009806890766905, 0.19144323419987974, 0.1763303427355224, 0.7886444256386456, 0.24562010810960735, 0.3991079251070257, 0.1653846273333931, 0.5409385852958373, 0.5281761226974243, 0.45961418486252514, 0.5253949797915075, 0.29440378107692194, 0.17974032368560797]"
20,18,173.30644498313856,"[0.2327720967271122, 0.04763906058223152, 0.012356098013102822, 0.053186302341120754, 0.018314358019475417, 0.06184615845232802, 0.023457350132453328, 0.009040675251004627, 0.025667073146892132, 0.08501159408121842, 0.09593889306867036, 0.1719730251551982, 0.12880580109743106, 0.11831499643781823, 0.1023808653895918, 0.08565995857691872, 0.021183429349853043, 0.027156305048756, 0.021864701903054163, 0.1779834180721537, 0.20941149838863982, 0.07091568376335665, 0.02239781943815587, 0.03997115753829485, 0.037871023769853386, 0.13655063400922957, 0.07391867752895476, 0.04971802368162438, 0.0889488471535098, 0.018822358268458055, 0.12467363160836722, 0.04994279582314423, 0.09457682106893903, 0.10727902285470466, 0.06752417142719849, 0.05750672923573179, 0.09417707763783985, 0.03503770889200242, 0.0860971994739097, 0.06896412945246355, 0.08147785251864596, 0.031947054749893136, 0.1735248598582814, 0.05902738488600478, 0.14999278198105018, 0.15920665619666666, 0.07731146465616466, 0.057642558570498825, 0.09259997344064158, 0.06932933077760695, 0.0237603433222904, 0.11450686777933171]"
21,19,170.56696909020948,"[0.2652253406757849, 0.6072465106516135, 0.1416260758010177, 0.19569431856168684, 0.1518798253629344, 0.06962948672270416, 0.1809547135269008, 0.25492572142541414, 0.14101324166871074, 0.339477307844819, 0.1472762426388926, 0.04895600359817831, 0.058891315935945966, 0.03280390289652568, 0.06367147731493059, 0.049615836572289615, 0.05006242271112095, 0.21497926574855322, 0.027546149115732083, 0.06895255808699763, 0.06530908078018605, 0.05888701451192489, 0.09157196360700312, 0.04473069935265159, 0.023170113047895992, 0.0657412062097552, 0.044473858180199416, 0.03381823009695897, 0.15508085972228078, 0.11308121839423098, 0.15592104332188028, 0.11257584876106773, 0.02635456611490582, 0.14086939745070526, 0.0488028481731699, 0.049354969908833736, 0.07376984780295114, 0.04894237674203745, 0.09844004315180241, 0.08315076843757017, 0.03362670222015995, 0.13056471798811062, 0.06648556614409966, 0.12940153782144417, 0.14121069548114898, 0.04643832425845229, 0.05597459524509673, 0.06785346403439514, 0.10083580147312032, 0.09793810466629867, 0.029126342827761997, 0.14541866074165324, 0.05395209626472384]"
1,clientid,distance,error
2,0,168.2594959959101,"[0.25527330039065144, 0.5131836271156143, 0.5054971341810415, 0.27773886844286133, 0.20967643554832147, 0.25141264307697525, 0.27593934386524155, 0.18128696050357826, 0.1551831380826166]"
3,1,174.37781668656552,"[0.030817357909838923, 0.09270766602121833, 0.07686854998191164, 0.06416064017475784, 0.054870273800403026, 0.06473920628283641]"
4,2,181.07903904559686,"[0.7177605487153779, 0.4740572943781444, 0.8953005077932903, 0.988854890117509, 0.4095228924845287, 0.43279170775622333, 0.4251593274793049, 0.23559662241206752, 0.17662630946299032, 0.20421873938305]"
5,3,175.4636486445999,"[0.9030563688722, 0.7856882639378695, 0.3775271962812615, 0.7908747074082524, 0.9124857817136492, 0.4246620019401853, 0.6203159026993296, 0.3607994821323814]"
6,4,166.78258478912414,"[0.4606372523374189, 0.3028735824275954, 0.1852195985095921, 0.15122805056931668, 0.5314653181172445, 0.7660505229494756, 0.2455731410131106, 0.1266211767944761, 0.6362486043328743, 0.7453296588755355]"
7,5,176.74105245269047,"[0.7922138039762194, 0.474421131921887, 0.9541185766554482, 0.8347197159572465, 0.6232167286679531, 0.2978417653063973, 0.49647727893442883, 0.8248394152282789, 0.5416522304680107, 0.3590798530097535]"
8,6,168.78738686567038,"[0.02274436274659711, 0.056550207941672447, 0.00893781730520488, 0.00571473817182327, 0.02555170512306684, 0.01000048917272013, 0.041862153799811376, 0.004631540495741816, 0.019278697636456024]"
9,7,173.92749948867672,"[0.5041539515791024, 0.2138265317983925, 0.37904014526705415, 0.19955902978442436, 0.08320544025964581, 0.11645446760139061]"
10,8,181.35124408069495,"[0.05379420436950011, 0.03549505263023337, 0.021764486585754583, 0.052467150674370966, 0.038479025506142114, 0.04347493820392601, 0.027820613387025808, 0.038097223341334134]"
11,9,177.27036557616654,"[0.6427230351761661, 0.6339429139634172, 0.9407891290442857, 0.7635746233938775, 0.0396667573393215, 0.42739983765050404, 0.32174698056585493, 0.09878288500661207, 0.11383408843954912]"
12,10,178.19314489644913,"[0.48251954036923517, 0.9608349316324076, 0.8514281388882469, 0.6351433191242013, 0.294902684468702, 0.5038812523663784, 0.8265081414850572, 0.5436439316954995, 0.35756869332015756]"
13,11,174.77462053637896,"[0.6945899821419951, 0.4615090658572376, 0.8816553258538637, 0.9964763758173596, 0.3583255933300714, 0.4494058929508371, 0.41077508597219337, 0.1370838615725329, 0.12016924299321062, 0.17465026116495214]"
14,12,171.31149375252784,"[0.08349189557249098, 0.7537832858524357, 0.08809635896152317, 0.2050114518422827, 0.18538104882143566, 0.16996324650173292, 0.1789412447905988, 0.08677557589968894, 0.2649123788748326, 0.09203837174045566]"
15,13,180.2943843630986,"[0.14451348134092978, 1.1620474420561941, 0.18320301876606548, 0.39175370481034366, 0.22999125817193694, 0.18743859473098012, 0.3522784935520664, 0.17622638588353953, 0.3718298130037819, 0.06828277445592723]"
16,14,169.56222181664234,"[0.7230704607810088, 0.4521587299760323, 0.4740441819005798, 0.6800477504989808, 0.5313286491840263, 0.04688679028935156, 0.31223947237282124, 0.23438007532588845, 0.07207948588589706, 0.090404837970603]"
17,15,184.55005558709823,"[1.0585104948752684, 1.541342344243146, 0.8421002823784615, 0.7308133612178997, 0.35995563562859645, 0.7506522740254046, 0.8495174636731723, 0.338275874399447, 0.575051206606856, 0.3078568666377188]"
18,16,174.8678682873961,"[1.200662196074707, 1.5866202853530016, 0.9210366535184543, 0.7981227427938107, 0.38128221798814055, 0.8118856010413938, 0.9366840451649983, 0.43710714959585056, 0.6430595330303938, 0.3694186419302641]"
19,17,176.52644364632104,"[0.7207043720410169, 1.177103025539826, 1.2930615798066107, 0.7520920669870864, 1.0141366150598428, 0.48638138039742135, 0.42143689685013414, 0.255379732465112]"
20,18,173.30644498313856,"[0.024109510195935664, 0.05270705366294864, 0.14158262992478257, 0.14604727093367106, 0.0350745915144682, 0.025105411192247195, 0.15790460787867674, 0.10532711235131423]"
21,19,170.56696909020948,"[0.2732411940183953, 0.8374969780845231, 0.1612304363792718, 0.27957792006109755, 0.16432408735994822, 0.1362654506447505, 0.2511731944035923, 0.13474355651663242, 0.2611457161891525, 0.048949787032157605]"
