1,group,error,var
3,1.0,0.45136919893650684,0.13821357480947008
4,2.0,0.41990090124232954,0.14678684556439053
5,3.0,0.4688397591210773,0.028705364091164733
6,4.0,0.5176677437252613,0.038976885109790985
7,5.0,0.392638989422724,0.11501775931501279
8,6.0,0.3880058777083147,0.08513257872052601
9,7.0,0.3332009483403951,0.055382858993259586
10,8.0,0.44776292758246905,0.03302440435175722
11,9.0,0.3710238271207169,0.03372680297380088
12,10.0,0.4303274063810602,0.05851242815424448
13,11.0,0.45980436342959424,0.05875063372684834
14,12.0,0.44620118761076766,0.04838655985259449
15,13.0,0.43469674310544615,0.050797684915955245
16,14.0,0.36878672688840475,0.03467501926688764
17,15.0,0.47048676120428456,0.0422994772006743
18,16.0,0.40450231838352035,0.0177255964069231
19,17.0,0.37132078083575626,0.07274776126018064
20,18.0,0.43044229793056454,0.03806875777744057
21,19.0,0.48991148190905154,0.04383236079552762
22,20.0,0.5157442416734941,0.023982805961612733
23,21.0,0.4810224234715548,0.0316462089776066
24,22.0,0.41854864653731993,0.02590196924193485
25,23.0,0.45337899810178817,0.034181611156398485
26,24.0,0.5126545207252203,0.013622012342985592
27,25.0,0.5450232315260071,0.02304850919783418
28,26.0,0.4713065853621372,0.01916200850537523
29,27.0,0.48034324308879184,0.03872359612010022
30,28.0,0.4745988070554956,0.014406922430154751
31,29.0,0.5230770149280101,0.03518419337245825
32,30.0,0.5451178518344054,0.016454284249951687
33,31.0,0.5164495454834906,0.02986131122505244
34,32.0,0.5458963163914448,0.017716818394856174
35,33.0,0.5306560626809819,0.028172603156429575
36,34.0,0.5303304585658333,0.01395208481660953
37,35.0,0.5391041288679757,0.017420015656499553
38,36.0,0.5194315823947315,0.00960411961718245
39,37.0,0.5799025093720125,0.025674164782699536
40,38.0,0.5673949200967521,0.011039822116085875
41,39.0,0.5597914818182141,0.01215990121212679
42,40.0,0.5689443023557471,0.014835593417934532
43,41.0,0.5776459440074067,0.019927476182521917
44,42.0,0.5919958777222711,0.014731735549720371
45,43.0,0.5235574380722406,0.0187506829535213
46,44.0,0.5976069365816146,0.01892969378865033
47,45.0,0.5630333345493082,0.02200500893590115
48,46.0,0.5851856659136822,0.027834687719287703
49,47.0,0.6115518849580182,0.01709601200620677
50,48.0,0.5974407261613904,0.04165106566925257
51,49.0,0.5864579355944012,0.015388305355762518
52,50.0,0.5697941608629548,0.05394180847518478
53,51.0,0.5677801552414439,0.01396822434287338
54,52.0,0.6269667940074715,0.014677290153369058
55,53.0,0.6114886970451971,0.04312679505965695
56,54.0,0.6839033113649193,0.02427874675201187
57,55.0,0.6298587184298159,0.02108724501413383
58,56.0,0.6847121715590756,0.010801324470960062
59,57.0,0.6287632581598418,0.010692829478063676
60,58.0,0.6799730364078831,0.015541209704028683
61,59.0,0.6236238096554055,0.020074963866223414
62,60.0,0.5987297862365152,0.014633405629226867
63,61.0,0.6569749268748166,0.01050947120131587
64,62.0,0.6921121988721987,0.0296923369340304
65,63.0,0.7005449446975264,0.012263747367544403
66,64.0,0.6684730610184102,0.012299995874848185
67,65.0,0.6752132327994518,0.018463135339091486
68,66.0,0.6467146342935863,0.009829238903135699
69,67.0,0.6756456779180873,0.006323414255017772
70,68.0,0.7123240335826742,0.0171250513988848
71,69.0,0.6952879844473213,0.017030173901649334
72,70.0,0.7062619190925934,0.01328162110530709
73,71.0,0.6045754626773714,0.03565099717773583
74,72.0,0.6692739640167631,0.016958448190873356
75,73.0,0.7008518975943099,0.009165017053536492
76,74.0,0.720894086732438,0.017454869609803435
77,75.0,0.6899177423996175,0.01302362521684495
78,76.0,0.7285997679263836,0.046604790966518914
79,77.0,0.7441134674179113,0.005361667232039702
80,78.0,0.6983292045285574,0.015301758610241929
81,79.0,0.7544768133969929,0.01425276655877529
82,80.0,0.7943281280833818,0.012584275222828631
83,81.0,0.7346040707053711,0.024745895523014726
84,82.0,0.8019221267785446,0.028614209865159355
85,83.0,0.7953629004039795,0.016306112179226725
86,84.0,0.742666271744705,0.018803625162117005
87,85.0,0.7325965609761782,0.0384424319831571
88,86.0,0.759854129605199,0.01871351350795935
89,87.0,0.7410666686605303,0.023366417192922505
90,88.0,0.7848682286014983,0.03599099095783193
91,89.0,0.7535289125803541,0.02089911504067215
92,90.0,0.7497194658064018,0.02505078161270265
93,91.0,0.7735914054465955,0.01020425315623292
94,92.0,0.7760479145791074,0.02378495278780924
95,93.0,0.7932798056170205,0.04570335371026195
96,94.0,0.7839573991094866,0.015788154905876622
97,95.0,0.7975214665080333,0.026693553735400465
98,96.0,0.7418478053866746,0.028678168769672267
99,97.0,0.8014897237879264,0.02776399841771886
100,98.0,0.780054190278493,0.030716205365042527
101,99.0,0.7721174073920211,0.01768982214776854
102,100.0,0.8339236686918557,0.02553655700428723
