1,group,error
3,0.7974767083205327,0.7974767083205327
4,0.9401692197615756,0.9401692197615756
5,1.2705862432080024,1.2705862432080024
6,0.989978816045382,0.989978816045382
7,0.6775915914299815,0.6775915914299815
8,1.0317702911996276,1.0317702911996276
9,0.7572027717279047,0.7572027717279047
10,0.7938653119777486,0.7938653119777486
11,0.7043446807684028,0.7043446807684028
12,0.5161183403831656,0.5161183403831656
13,0.7483003143942599,0.7483003143942599
14,0.554876148788524,0.554876148788524
15,0.5613786978876503,0.5613786978876503
16,0.651011058941295,0.651011058941295
17,0.7460518564700709,0.7460518564700709
18,0.7575748948861752,0.7575748948861752
19,0.5738803846243545,0.5738803846243545
20,0.6952472994663301,0.6952472994663301
21,0.8202105028724735,0.8202105028724735
22,0.6174130250171457,0.6174130250171457
23,0.6310436065358245,0.6310436065358245
24,0.8642737357126461,0.8642737357126461
25,0.5667521833905506,0.5667521833905506
26,1.0996512145249335,1.0996512145249335
27,0.6789872055449113,0.6789872055449113
28,1.0193190925162394,1.0193190925162394
29,0.8364194918411172,0.8364194918411172
30,0.7387009286173343,0.7387009286173343
31,0.6259630907053881,0.6259630907053881
32,0.7725536134219604,0.7725536134219604
33,0.917097645198276,0.917097645198276
34,1.1358513912408594,1.1358513912408594
35,0.773220696164497,0.773220696164497
36,0.6926691251610464,0.6926691251610464
37,1.2386410116407651,1.2386410116407651
38,0.8941402956987585,0.8941402956987585
39,0.8308136952376475,0.8308136952376475
40,1.1302712801787649,1.1302712801787649
41,0.7581253792691931,0.7581253792691931
42,0.7593892402278518,0.7593892402278518
43,0.4856678997330077,0.4856678997330077
44,0.7140725735262956,0.7140725735262956
45,0.9232353854442409,0.9232353854442409
46,0.8970898346035497,0.8970898346035497
47,1.0265324570725343,1.0265324570725343
48,1.2001999498014382,1.2001999498014382
49,0.8535228519780991,0.8535228519780991
50,0.9321656131729487,0.9321656131729487
51,0.7906586879135454,0.7906586879135454
52,0.5803543018753639,0.5803543018753639
53,0.8703767981121474,0.8703767981121474
54,0.7096597769959312,0.7096597769959312
55,1.2126574113964594,1.2126574113964594
56,1.1708907113063973,1.1708907113063973
57,0.8110835873367084,0.8110835873367084
58,0.6195013113477519,0.6195013113477519
59,0.925055662834755,0.925055662834755
60,0.9900960862494276,0.9900960862494276
61,0.910510873929029,0.910510873929029
62,0.8871581775873488,0.8871581775873488
63,1.1178606175620716,1.1178606175620716
64,1.0013316928039984,1.0013316928039984
65,0.9674203206586013,0.9674203206586013
66,0.7885032716535558,0.7885032716535558
67,0.8008833152768109,0.8008833152768109
68,1.120394011559678,1.120394011559678
69,0.5380533556564575,0.5380533556564575
70,1.0626308900955572,1.0626308900955572
71,0.9208388719119707,0.9208388719119707
72,0.86419692424746,0.86419692424746
73,1.1607739224323865,1.1607739224323865
74,1.0414391726855763,1.0414391726855763
75,1.0655709470688874,1.0655709470688874
76,0.5497643546606847,0.5497643546606847
77,0.9187176517871007,0.9187176517871007
78,0.9862986980389752,0.9862986980389752
79,0.9966299303295019,0.9966299303295019
80,0.9812616473476309,0.9812616473476309
81,1.2586686689800939,1.2586686689800939
82,0.8571488233528476,0.8571488233528476
83,0.9779450344037417,0.9779450344037417
84,0.9295615476933388,0.9295615476933388
85,0.8365836707188432,0.8365836707188432
86,1.2452017092861734,1.2452017092861734
87,1.0003532683605563,1.0003532683605563
88,1.1109823224017732,1.1109823224017732
89,1.2320356687771494,1.2320356687771494
90,1.109579865130109,1.109579865130109
91,1.1762601254495157,1.1762601254495157
92,0.9822503381543618,0.9822503381543618
93,1.1545097981135295,1.1545097981135295
94,0.89628120426348,0.89628120426348
95,0.7752398934782487,0.7752398934782487
96,1.0375132276347798,1.0375132276347798
97,1.1549993909501532,1.1549993909501532
98,0.8577202193985783,0.8577202193985783
99,1.2172641833789977,1.2172641833789977
100,1.318792735056241,1.318792735056241
101,1.2151542199747867,1.2151542199747867
102,1.209264401644714,1.209264401644714
