1,clientid,distance,error
2,0,163.08153241416053,"[-0.4944394764847273, -0.5975889268432919, -0.607024639300096, -0.5189140878493985]"
3,1,163.9012244063334,"[0.43735820812246495, 0.46936633615243606, 0.5885559555610126, 0.535719648161224]"
4,2,161.91691109307618,"[0.5139061641423223, 0.5427219711313797, 0.5358226784611071, 0.5098934783188461]"
5,3,162.1411096579629,"[0.6196079840639598, 0.5323685248551167, 0.5066978505326589, 0.47938015872783407]"
6,4,161.16427629678088,"[0.6921250725136463, 0.6381320680894842, 0.6275292839498126, 0.6005557575566387]"
7,5,160.84106337685063,"[0.4833074423825988, 0.36481097128552686, 0.3527685187353442, 0.3645142927905546]"
8,6,160.34662324972658,"[0.8105788858692808, 0.7542681472608014, 0.7290559872182467, 0.720583793869126]"
9,7,162.5881040264423,"[0.8877388458952709, 0.8460543053953941, 0.834375377759629, 0.8364678177888374]"
10,8,162.40921454486116,"[0.5649668113459688, 0.49233369510883174, 0.5019933106656462, 0.5137230210989208]"
11,9,161.04115256323556,"[0.9445470109787277, 0.8632848471989782, 0.8178647178437883, 0.8140428228817118]"
12,10,158.82725576233173,"[0.48018571297378276, 0.41877740378371875, 0.4368644150070332, 0.42442933311810005]"
13,11,162.73115435501117,"[0.4039840238323802, 0.40068502860982425, 0.3800257833015179, 0.4092969045678813]"
14,12,160.74108812861704,"[0.6987746355882347, 0.6396391411508147, 0.5941079703434926, 0.5927171240950226]"
15,13,160.314174262491,"[0.32602089088664865, 0.24213373662155657, 0.24319923171120827, 0.20705936777079081]"
16,14,160.73682290952962,"[0.45703281772385695, 0.3957865329266109, 0.3494189684939776, 0.3384878493066058]"
17,15,165.20656015498045,"[0.6972365541782369, 0.5319021204759653, 0.4808784396046182, 0.4609542610670081]"
18,16,162.86014113282573,"[0.44940754251271586, 0.41647222377038995, 0.36903392178559347, 0.39897836202466785]"
19,17,162.71666105658647,"[0.5325084531151882, 0.5158435103250075, 0.5063430930893045, 0.5021231375870463]"
20,18,162.2811006670658,"[0.9885653898656919, 0.8538406094382462, 0.8006008654333654, 0.7779567927308593]"
21,19,157.14156880922107,"[0.7433542230239958, 0.6717400460316784, 0.6326491170238145, 0.6267136638420078]"
1,clientid,distance,error
2,0,166.99415105588224,"[0.7904465669386773, 0.7064341689570006, 0.6390056814334442, 0.6252105637023091]"
3,1,167.15015710091618,"[0.4757784664229129, 0.4669795176598217, 0.4223269320850347, 0.40775267163229867]"
4,2,167.80641512583117,"[0.5968349923484255, 0.4921011411055104, 0.5528923556728123, 0.5887844167526202]"
5,3,165.95078833241766,"[0.7852892494685572, 0.7181021122056512, 0.6718973546468028, 0.613832670734172]"
6,4,168.71141150758152,"[1.07894249871279, 0.99899426542662, 1.0196106214059277, 1.0059862477571462]"
7,5,168.06778884419887,"[1.093108236525259, 1.0396819118957406, 1.0029666285536782, 0.9728146560773296]"
8,6,166.73360041065902,"[0.7974766686865165, 0.7246202927241199, 0.6803394080661965, 0.6534230013730411]"
9,7,167.98704811366264,"[0.5519803835791489, 0.6447209438937022, 0.7765742455207587, 0.8120966529574387]"
10,8,167.10882612523477,"[1.2941704019875608, 1.085617150088617, 0.9601234338267471, 0.8811967044899427]"
11,9,167.57054740351424,"[1.1726266202518278, 0.9527132893465344, 0.8964877379915765, 0.8114170184442973]"
12,10,169.81927428178287,"[1.4298863502559809, 1.3119275884716408, 1.2411571330167162, 1.1967656510382165]"
13,11,166.10098808205925,"[0.6508091921476136, 0.5396725959832701, 0.5946732809666196, 0.5950386894523503]"
14,12,166.97399295760604,"[0.9394141341049661, 0.8350438491786722, 0.8801604594058636, 0.8296517444994573]"
15,13,170.11417739129632,"[1.463678768912243, 1.3394636289892101, 1.2697705689206311, 1.2749205025669776]"
16,14,167.36737440874816,"[1.1749472204203002, 1.0081615448694956, 0.9339772296854022, 0.8672214662125588]"
17,15,167.78566101408802,"[0.8359163884867615, 0.7961076330155352, 0.7538346849342772, 0.6660418727615253]"
18,16,165.6781640617919,"[0.8203649512038964, 0.7088382676696936, 0.7007012113293937, 0.6180435822663115]"
19,17,167.344949287933,"[0.8159254272857976, 0.7494906489692668, 0.7303985366615638, 0.7628323295795115]"
20,18,165.41825760746732,"[1.032678435087211, 0.8509094889402069, 0.7673527249231852, 0.8126037802984285]"
21,19,164.17899165220376,"[0.8103768285893074, 0.7627279569624189, 0.6904518903243693, 0.6616555610428224]"
