1,group,error
3,1.0,0.958987444242621
4,2.0,0.533551881419798
5,3.0,0.5680931982469956
6,4.0,0.7028168364221813
7,5.0,0.15595703895291324
8,6.0,0.6336648471833566
9,7.0,0.6234557439712926
10,8.0,0.5677251108316586
11,9.0,0.4043686457305498
12,10.0,0.5337028341941327
13,11.0,0.4009773523499952
14,12.0,0.5382073155791516
15,13.0,0.46695948239294727
16,14.0,0.835091647987551
17,15.0,0.4550558085341085
18,16.0,0.4556989644668314
19,17.0,0.6227647928573172
20,18.0,0.6792318230788434
21,19.0,0.6796708322525897
22,20.0,0.5449542297314921
23,21.0,0.6579680873517129
24,22.0,0.49020651332724785
25,23.0,0.6718605635900989
26,24.0,0.6785533874148725
27,25.0,0.6670686539200918
28,26.0,0.6344630069741577
29,27.0,0.5700743070361608
30,28.0,0.6670103607244278
31,29.0,0.7325675427835463
32,30.0,0.4990961122384987
33,31.0,0.7085939419631189
34,32.0,0.6242093675897685
35,33.0,0.7010377929501739
36,34.0,0.6531175378709736
37,35.0,0.6219548769713046
38,36.0,0.7433968420915362
39,37.0,0.6939274448455944
40,38.0,0.7141235553210428
41,39.0,0.5780934317962876
42,40.0,0.6074350597941065
43,41.0,0.5651637459548531
44,42.0,0.7349782202427771
45,43.0,0.8664692029150786
46,44.0,0.8712693879264704
47,45.0,0.8654501517569888
48,46.0,0.8253077012984409
49,47.0,0.8559396912135853
50,48.0,0.8395531879132643
51,49.0,0.6436704160281951
52,50.0,0.8074282081240821
53,51.0,0.8509186804881106
54,52.0,0.6419799045192832
55,53.0,0.7571142593329849
56,54.0,0.8658140063903155
57,55.0,0.7494588122894142
58,56.0,0.8311937265856423
59,57.0,0.7523340843524753
60,58.0,0.8862497263747824
61,59.0,0.862829732759361
62,60.0,0.5872713303989365
63,61.0,0.7466182945630075
64,62.0,0.733520108474677
65,63.0,0.8915054535591895
66,64.0,0.9164666767238342
67,65.0,1.026843421090822
68,66.0,0.9252188453904315
69,67.0,0.7785380142631304
70,68.0,0.8821638052001637
71,69.0,0.6814559332556623
72,70.0,0.8921828694415276
73,71.0,0.9044919804456804
74,72.0,0.7649710566747707
75,73.0,0.8717627279007506
76,74.0,0.7268300480730159
77,75.0,0.9452863832501059
78,76.0,0.8097231620770777
79,77.0,0.934948531142636
80,78.0,0.8185779105615831
81,79.0,0.6893177777141866
82,80.0,0.8223337601578815
83,81.0,0.8758405944214713
84,82.0,0.7422606076329333
85,83.0,0.999569303664955
86,84.0,0.8126049802380912
87,85.0,0.7874129308072957
88,86.0,0.9857864368006893
89,87.0,0.6884408543507787
90,88.0,1.104032681293151
91,89.0,0.9407544188165344
92,90.0,0.8142719424928366
93,91.0,1.0440385988382557
94,92.0,0.9846045034466474
95,93.0,0.9210515927049641
96,94.0,0.9085596323591273
97,95.0,1.0139083901776296
98,96.0,1.0557061051133676
99,97.0,0.6714662352176062
100,98.0,0.9464359147960234
101,99.0,1.0987309093076896
102,100.0,1.0767282122481658
