1,clientid,distance,error
12,10,158.82725576233173,"[0.49392066472925267, 0.33402020214300676, 0.3723720630979732, 0.36801323118009444, 0.4186545891985063, 0.3850368312173187, 0.35729321577698636, 0.27770263031741815, 0.3151290252369384, 0.21879573287639398, 0.2671735609977741, 0.3033041161794119, 0.2626380163007146, 0.2237752296952355, 0.2895982898871664, 0.30589059062283774, 0.34066747078300913, 0.2598089730725229, 0.37445209770729176, 0.373946223409683, 0.352609437437873, 0.3743536581551726, 0.4391342349624886, 0.19106202057163524, 0.4094434748667624, 0.37005398480584656, 0.3957509256470018, 0.3783215550509804, 0.42368713221320453, 0.403570138322541, 0.5322732565847363, 0.6045962716553477, 0.508971837814367, 0.4980400530436716, 0.5053847010536874, 0.6436487427719846, 0.5461752943420066, 0.6362488829084365, 0.6283461837907298, 0.5107790220879614, 0.4485838832808645, 0.38386011359520283, 0.5387624246188443, 0.5524389922228291, 0.5707548725272977, 0.5656181908201956, 0.384304442423438, 0.6454775946459773, 0.5500073826489431, 0.5704102245719908, 0.6769952449032264, 0.5799238991860316, 0.5601225302547523, 0.5855698203303461, 0.5984529689412724, 0.7096047687595485, 0.702228868740808]"
13,11,162.73115435501117,"[0.2724760301554725, 0.3428705596628251, 0.2757226502054506, 0.2233729281591489, 0.15678133940754146, 0.3473428292467269, 0.2694988993609594, 0.34594467199978396, 0.4419352323183186, 0.4521022241487211, 0.43507958072487213, 0.3818487263078856, 0.48754025015012986, 0.4410090460466695, 0.47746702556968945, 0.4517939671390415, 0.4580152560426391, 0.3831297842005112, 0.44020211681128035, 0.5034174231637248, 0.44017734103880984, 0.5287300852994876, 0.5395567216538939, 0.551685664573738, 0.48523178796177324, 0.48985209058394863, 0.5545474522519062, 0.5464782841891065, 0.600442280281571, 0.5208940318569599, 0.5172810171878045, 0.7242799764202006, 0.6279072580871028, 0.5977256422388979, 0.7724624540089806, 0.6182582431155833, 0.7710894281506486, 0.597226435481273, 0.7213875249750721, 0.6565214486139456, 0.8148526616136866, 0.777293996589915, 0.5281526929452597, 0.6062697169366327, 0.6530761398506045, 0.5928687826488793, 0.6996323388197598, 0.6875189483561894, 0.543538739775909, 0.6052627932437341, 0.7841984671414405, 0.6212529199005289]"
14,12,160.74108812861704,"[0.632322932843195, 0.5726486426769353, 0.5683940904344572, 0.5314072147194799, 0.5190214381007582, 0.5035044824732533, 0.5198078054089814, 0.5113626280110809, 0.5629956579284209, 0.5713209313585397, 0.6336411337381278, 0.6070037538054108, 0.5761662305306132, 0.685368953477983, 0.5716305880985533, 0.573061288261212, 0.6055605146887861, 0.6273954360865832, 0.5739227165240148, 0.6075843881320359, 0.6451847607794713, 0.6720115268381395, 0.6593028981841365, 0.6393528896741881, 0.6397361822160267, 0.7522242434281009, 0.7186437979944915, 0.7444137522878398, 0.5488037222209338, 0.7234361049682867, 0.8491130272547819, 0.6802566916468444, 0.7477603138730664, 0.6676221917521089, 0.8305408948434996, 0.7980402666110782, 0.7188286434859945, 0.7775179702925239, 0.7342403759327278, 0.6239096575362901, 0.6325417185014989, 0.6442324170135272, 0.7368705505116581, 0.7992237981950767, 0.7724700232061397, 0.7111252057219153, 0.6399703647929321, 0.7333487673818606, 0.6721177424593784, 0.6996478022994836]"
15,13,160.314174262491,"[0.30185917692784314, 0.2278138680232321, 0.1477317812152079, 0.278642988169136, 0.41574786191121627, 0.31077664571487884, 0.14697768729992022, 0.21460651761382565, 0.4002966086348344, 0.2349170526929406, 0.23485315937039442, 0.3386373690572273, 0.27469337652457293, 0.3193665033576484, 0.3610243623188705, 0.37891126227561134, 0.41608603449083637, 0.17477181510378925, 0.3363813172556205, 0.21146204404723956, 0.2550832661286665, 0.4589835510694653, 0.45437244405232685, 0.48218820353971925, 0.2913674004309269, 0.31085257449373405, 0.30731526809345544, 0.4506260436259829, 0.32525813440481577, 0.2331172763322218, 0.4509544229090391, 0.48638777427410645, 0.27942201299704794, 0.3661572467901149, 0.43844007113294253, 0.5218459447684874, 0.44033838703225436, 0.3865488746149752, 0.46132223786324517, 0.4022518176500239, 0.5456501754495549, 0.5328233543152097, 0.668800902230497, 0.7496338548946555, 0.6066046253562623, 0.7190521871138693, 0.6737349941381854, 0.6764657527762545, 0.545550965895848, 0.5911288373191779, 0.8149981342675712, 0.8566353459113415, 0.4416457746328717, 0.8179325069765497, 0.769353264649852, 0.5753679997815042, 0.6646037178677476, 0.745714552553085]"
16,14,160.73682290952962,"[0.5310211007636874, 0.32799838115263025, 0.33633788639237006, 0.2234632166214816, 0.11391222515351507, -0.05576773174891436, -0.07419275877095677, 0.08977790151727683, 0.09268104706615121, 0.2662452126979904, 0.2905440306664999, 0.2850811050673088, 0.2135725065059333, 0.22390138884017197, 0.31762581776764826, 0.38619455023142774, 0.4100038049102089, 0.4323035414068107, 0.5162368796012201, 0.3953731019938323, 0.5894076369852411, 0.6453967192840324, 0.6091161621430046, 0.38250538707068454, 0.5226526529916149, 0.43220324315039266, 0.5613005523751677, 0.623793735426629, 0.5730300225489934, 0.5303994027943784, 0.5427131496458221, 0.5961235101432834, 0.5416106814943807, 0.5058372775413496, 0.5802184241731394, 0.6316373521819534, 0.6275108657686851, 0.6605767469479896, 0.6792254299095221, 0.49132776524257643, 0.6691042487972939, 0.6776086555115489, 0.4605783944130989, 0.639717516305451, 0.6496385374782379, 0.6658859725344843, 0.6421958109404109, 0.4333215762474156, 0.5996716835924027, 0.6532782203233558, 0.7430632793778754, 0.4689175495482103, 0.6964938690188021, 0.59007539048665, 0.5400696558818336, 0.6560566699673309]"
17,15,165.20656015498045,"[0.6589650577508962, 0.43089492398558926, 0.42305515629329205, 0.3341963078337171, 0.33495260447178465, 0.39684900919889377, 0.33663300711230293, 0.3587965893231224, 0.26232756449113137, 0.26607086906278277, 0.35020522431472867, 0.42688156733538346, 0.3536224289587533, 0.42982822526641046, 0.24648895889023248, 0.268086522001742, 0.3166034093030864, 0.4020165447611734, 0.5051060835942156, 0.4790760163843315, 0.3362993633289323, 0.5867352133457199, 0.5258543009401959, 0.4417257935689094, 0.7113748925466133, 0.7185062421973741, 0.6448324727329079, 0.48636364181894015, 0.6765795932715106, 0.6890891314759375, 0.6414657043143426, 0.6957910058073462, 0.7858426581341497, 0.7213686854796071, 0.7933674140635208, 0.678459074331423, 0.8558639817932365, 0.7495637829541355, 0.6101635391274796, 0.6788624590041111, 0.8512339552837002, 0.7818195108605781, 0.6804975838857058, 0.7092482522259195, 0.8128341847955896, 0.7873461360368592, 0.892041817488955]"
18,16,162.86014113282573,"[0.3854523992193484, 0.38669769223219996, 0.45105294772718335, 0.4630425018982389, 0.4549922444732191, 0.43820917449851254, 0.422504480001385, 0.37627711155852495, 0.4828553502978559, 0.5505093149404788, 0.5107893665463502, 0.4969272619621769, 0.5419321828979429, 0.6381662496810494, 0.6068367094622473, 0.6348689311768276, 0.37042695237608697, 0.47939977500597575, 0.6115765415542688, 0.7522712315559426, 0.49926888529919744, 0.5073283928554944, 0.5493735177113857, 0.4629812308815645, 0.7771266644354499, 0.7050234132008589, 0.675758764663593, 0.8627457993514154, 0.7316869365414138, 0.7023986324986684, 0.5843914633496696, 0.6026793472756198, 0.5842465750023703, 0.7397313788438533, 0.6297316948434741, 0.6239268526401681, 0.6734974171713571, 0.8002469690289068, 0.6685624253226812, 0.7749254435126307]"
19,17,162.71666105658647,"[0.5158620042226967, 0.5424237711474764, 0.37176588042322234, 0.4742282393845224, 0.4694477205716296, 0.5266634646337184, 0.4548836292285157, 0.4370921480020037, 0.45672226169842123, 0.4928896273675899, 0.6181560005924815, 0.45626261817733044, 0.5849056979971605, 0.5509272284056925, 0.5432272353898272, 0.7195757513216509, 0.6207721886529709, 0.5943316707711412, 0.5935151403391872, 0.5314519298641318, 0.6091154476534175, 0.6332683334249334, 0.6654092109492273, 0.6764357674791156, 0.7044566194502783, 0.67251750139764, 0.8448821505460464, 0.7486343206068429, 0.7453732671965647, 0.7810780859492191, 0.9333410880493732, 0.8147297953616125, 0.8493241092680061, 0.7903391319355678, 0.8156774014568681, 0.7797455331410952, 0.7516228746330853, 0.7446321877203504, 0.8588165981866975, 0.7762708460704326, 0.9056431362966204, 1.0067726226963816, 0.7354138929238028, 0.8749201036552947, 0.8190044406148731, 0.9526130413975341, 0.757417204873602, 0.9388061953043992, 0.8013610950561609, 0.9711853832807142, 1.0333456615984682, 1.0361037536105229, 0.9440289585239507, 0.8842253506052763]"
20,18,162.2811006670658,"[0.8242710815101193, 0.7724582879780093, 0.5968997073165536, 0.7021162818301743, 0.7583215221586039, 0.6621024952364112, 0.711497561339629, 0.6381298916880314, 0.6437800196277562, 0.6156782990615411, 0.6268454360366473, 0.6270046189114101, 0.6312492026146029, 0.5906801297466907, 0.6469327056163938, 0.5649469017858264, 0.7072750130413825, 0.6363395450721767, 0.5772008128744623, 0.6500715141596218, 0.7310668197362783, 0.5955711256060638, 0.7506458290525888, 0.7558803798658853, 0.6639570265294642, 0.7181806526117055, 0.6539134636682423, 0.6435365276346569, 0.6784152797137765, 0.7565018317713319, 0.6969678914630204, 0.689763585959712, 0.7626759801770178, 0.6536226769314493, 0.7080107264043342, 0.752203502873561, 0.6894434675410492, 0.7265573595486773, 0.7841331934126674, 0.7631126132338087, 0.7233898434977571, 0.8258940221979819, 0.7416108664931005, 0.9004218210375539, 0.8209186873345329, 0.8197062073598077, 0.8353374623596603, 0.8832151371997486, 0.7999114963920902, 0.8812168142928951, 0.8983834225308045, 0.8837329526945581]"
21,19,157.14156880922107,"[0.7227092526815168, 0.6432273152305652, 0.6170642481211563, 0.6186923387913038, 0.48041985427804346, 0.5889587921088053, 0.5779974299788702, 0.574409963047658, 0.6336291497502162, 0.6663693793381045, 0.6525294045910581, 0.6534482526590542, 0.687463054917492, 0.6586861986887307, 0.754976594581271, 0.784706468727089, 0.9350090487824596, 0.8451654620008879, 0.8522259125832004, 0.7901355321539811, 0.8038632959215107, 0.967974400464161, 0.9013932029626026, 0.8723436498726568, 0.7850617741537267, 0.8445478495436722, 0.8316130897950893, 0.9340538068999571, 0.8554768670149179, 0.8585976520912031, 0.8033746216016937, 0.9738510108750082, 1.0124988919745703, 0.8246763652602334, 0.9165314142135328, 0.9190986823109077, 0.9341607258588378, 1.0171314938657867, 0.9474339622491695, 0.9693409493212285, 0.835827996497399, 0.9766837477550313, 0.9804969083237637, 0.894056129935561, 0.9334357621283481]"
