1,group,error
3,0.785289254810483,0.785289254810483
4,1.0005388723940096,1.0005388723940096
5,0.9609839829076143,0.9609839829076143
6,0.9848200443877236,0.9848200443877236
7,0.5225611549579617,0.5225611549579617
8,0.7603372532789608,0.7603372532789608
9,0.7479380896379819,0.7479380896379819
10,0.7366849404117685,0.7366849404117685
11,0.526264801422446,0.526264801422446
12,0.43489958721598,0.43489958721598
13,0.6749493918161438,0.6749493918161438
14,0.6810794092450415,0.6810794092450415
15,0.5690820432489528,0.5690820432489528
16,0.717678658113635,0.717678658113635
17,1.2621066214338774,1.2621066214338774
18,0.5877399652341794,0.5877399652341794
19,0.6257062579251206,0.6257062579251206
20,0.7010787663239421,0.7010787663239421
21,0.8919731742775578,0.8919731742775578
22,0.606329802985147,0.606329802985147
23,0.5670402167526173,0.5670402167526173
24,0.7726438359615317,0.7726438359615317
25,0.6278056335297162,0.6278056335297162
26,0.8689249291135999,0.8689249291135999
27,0.5879909201572101,0.5879909201572101
28,0.6717707421868279,0.6717707421868279
29,0.693480363569144,0.693480363569144
30,1.1076796525797645,1.1076796525797645
31,0.6053103025459933,0.6053103025459933
32,0.6685941972736558,0.6685941972736558
33,0.8238118735234883,0.8238118735234883
34,0.6702628944711755,0.6702628944711755
35,0.6866349685533922,0.6866349685533922
36,0.7335863409668593,0.7335863409668593
37,0.6994971812507831,0.6994971812507831
38,0.7188746184398693,0.7188746184398693
39,0.8756537561496425,0.8756537561496425
40,0.594002386016474,0.594002386016474
41,0.6592053215544487,0.6592053215544487
42,0.7719337131980301,0.7719337131980301
43,1.0999041043466575,1.0999041043466575
44,0.7823329569448567,0.7823329569448567
45,0.8691701016972044,0.8691701016972044
46,0.8823517373052244,0.8823517373052244
47,0.9702694713639268,0.9702694713639268
48,0.9315547382882738,0.9315547382882738
49,0.755526312898168,0.755526312898168
50,0.8055123115562323,0.8055123115562323
51,0.8978026657402903,0.8978026657402903
52,0.9560207242784776,0.9560207242784776
53,0.913585391703964,0.913585391703964
54,0.9220886939835112,0.9220886939835112
55,0.8086518755676824,0.8086518755676824
56,1.041643688484326,1.041643688484326
57,0.7732862829284471,0.7732862829284471
58,0.8244826670605425,0.8244826670605425
59,0.8169768616096111,0.8169768616096111
60,0.9755595930349031,0.9755595930349031
61,0.7027742834518831,0.7027742834518831
62,1.2076625493632558,1.2076625493632558
63,0.68452889509656,0.68452889509656
64,0.9909717112718917,0.9909717112718917
65,0.9965345401794582,0.9965345401794582
66,0.9242399206996077,0.9242399206996077
67,0.9904783257328154,0.9904783257328154
68,0.9477805739662278,0.9477805739662278
69,0.9005153783165218,0.9005153783165218
70,0.8666053476782106,0.8666053476782106
71,0.9182638676566011,0.9182638676566011
72,1.273641917844062,1.273641917844062
73,1.0299437153097426,1.0299437153097426
74,0.8323650063977567,0.8323650063977567
75,1.1577566641962223,1.1577566641962223
76,0.9659909926679322,0.9659909926679322
77,1.25681958247126,1.25681958247126
78,0.9992200553679329,0.9992200553679329
79,1.0752343419402504,1.0752343419402504
80,1.0023692802436912,1.0023692802436912
81,0.9974649758263378,0.9974649758263378
82,1.0738191358496931,1.0738191358496931
83,0.9743383653844557,0.9743383653844557
84,0.864901078071221,0.864901078071221
85,1.0201053441211045,1.0201053441211045
86,1.0683629033238076,1.0683629033238076
87,1.0004765815908956,1.0004765815908956
88,1.3704832027522054,1.3704832027522054
89,1.4049241844351197,1.4049241844351197
90,1.1035458544667844,1.1035458544667844
91,1.1766768481856127,1.1766768481856127
92,1.1941854204558024,1.1941854204558024
93,1.0767985404273155,1.0767985404273155
94,0.8853695199792369,0.8853695199792369
95,1.1814853102855734,1.1814853102855734
96,1.2498282559538114,1.2498282559538114
97,1.1381674494724805,1.1381674494724805
98,1.4450075880102202,1.4450075880102202
99,0.9898698535083548,0.9898698535083548
100,1.231971496870703,1.231971496870703
101,1.1742845701377806,1.1742845701377806
102,1.2643849320949152,1.2643849320949152
