1,group,error,var
2,0.0,1.2104739167061092,0.009399159756862742
3,1.0,1.1208891377970347,0.007750481280919456
4,2.0,1.0781616121038922,0.008766569040422053
5,3.0,1.0488957493235065,0.00934202516424784
6,4.0,1.0264366893204715,0.00957537088021454
7,5.0,1.008479783637991,0.00958012276502981
8,6.0,0.9926474372955821,0.009371904157323021
9,7.0,0.979188530542468,0.00918158405784727
10,8.0,0.9679687392988475,0.008882735091206552
11,9.0,0.9589253422988786,0.008640654024368203
12,10.0,0.9499352129297712,0.008386579767370866
13,11.0,0.942328307741402,0.008094052040385295
14,12.0,0.9362273079925044,0.00787597669016777
15,13.0,0.9301698102849432,0.007664807122854053
16,14.0,0.9243811079980733,0.007425809322237053
17,15.0,0.9209551998543336,0.007381661484494513
18,16.0,0.916646892421535,0.007145218695580284
19,17.0,0.913181897276608,0.00708738810161382
20,18.0,0.9104259713832983,0.006870144293053287
21,19.0,0.9084145373650945,0.006831398622687927
22,20.0,0.9055293216720841,0.006635354145504553
23,21.0,0.9043381687567476,0.00661817138958099
24,22.0,0.9027160207213022,0.006367944348093714
25,23.0,0.9005265735762629,0.006443317370543265
26,24.0,0.8996624803527642,0.00640190929666057
27,25.0,0.8971987526115164,0.006224345805925033
28,26.0,0.8966435014721925,0.006184104511818867
29,27.0,0.8963621786113516,0.0061891466226114775
30,28.0,0.8976065091526969,0.0063201816720993035
31,29.0,0.8958486564595495,0.006338771602386948
32,30.0,0.8958959076429693,0.006409601215105259
33,31.0,0.8975433967661081,0.006332530506629015
34,32.0,0.8989450079229435,0.006201393273697792
35,33.0,0.8983568345270173,0.0061885890352070694
36,34.0,0.8999229837380286,0.0063670848784420035
37,35.0,0.90227842012179,0.0063144888314449425
38,36.0,0.9029540770396196,0.006419189997637946
39,37.0,0.9037012745123023,0.006269132162582165
40,38.0,0.9067881630940239,0.0064849038880341395
41,39.0,0.9075935263813134,0.006513536786790083
42,40.0,0.909747773173341,0.006591478866577169
43,41.0,0.9094345625353529,0.006345424088318523
44,42.0,0.9120929795547589,0.0066633654862821605
45,43.0,0.9149416373579614,0.006890663202988994
46,44.0,0.917962351825906,0.006956234719700452
47,45.0,0.9192496047750565,0.006914296451146236
48,46.0,0.921172248937815,0.007078805716785712
49,47.0,0.9228738820358824,0.006956666437913618
50,48.0,0.9255568355725886,0.00735709102995287
51,49.0,0.9298833666505919,0.007261065899348043
52,50.0,0.9312634778011395,0.006921111476783344
53,51.0,0.9365742797552183,0.006912345796687055
54,52.0,0.9348543092551644,0.0069476743723267
55,53.0,0.9372721415716236,0.007152527036026489
56,54.0,0.9435167449124371,0.007189456996750587
57,55.0,0.9458929730669574,0.0074310150759689855
58,56.0,0.947387252929896,0.007864237813656819
59,57.0,0.9489555852299519,0.007319104545325861
60,58.0,0.9539780325751321,0.007829411423761128
61,59.0,0.9560391539930941,0.00752506350325617
62,60.0,0.9583182454094091,0.007797508445584737
63,61.0,0.9608124435240487,0.007420874576225964
64,62.0,0.9614747727538079,0.007621804974956128
65,63.0,0.9638957416716444,0.0075711823337336285
66,64.0,0.9665817567771195,0.0081769126832906
67,65.0,0.9711276617098535,0.008008969860008968
68,66.0,0.9773040064847704,0.00825206967145039
69,67.0,0.9805407358434415,0.008664394434993802
70,68.0,0.9816126131787071,0.008335645009256055
71,69.0,0.9833552720533323,0.008856791696065458
72,70.0,0.9842429192845665,0.008787450419862132
73,71.0,0.9941000531531202,0.008703464291004905
74,72.0,0.9914379529269851,0.00868613329379617
75,73.0,0.9954579059266326,0.008838308366920764
76,74.0,0.9990761620778239,0.009293985392058782
77,75.0,1.0022386885952157,0.009281740710284727
78,76.0,1.0034239904585107,0.009201766174190409
79,77.0,1.0072038698220596,0.009053162086040113
80,78.0,1.0110122746303063,0.008985263820234233
81,79.0,1.0126925191758918,0.009169435265908963
82,80.0,1.0176850452823432,0.009211412169162134
83,81.0,1.0212746378250082,0.010197504584971318
84,82.0,1.0249733307251088,0.009914250604240737
85,83.0,1.0242946707737124,0.00975719160528866
86,84.0,1.027603252160156,0.010490111367076881
87,85.0,1.0259990433334871,0.010880656926801822
88,86.0,1.032643551016238,0.010667644763145549
89,87.0,1.0362967028584258,0.009307193592098898
90,88.0,1.0412928738514,0.009814455563106606
91,89.0,1.0418566030893743,0.01124670688978339
92,90.0,1.0472246645745966,0.011296848478753212
93,91.0,1.0499292154499693,0.010826119316507338
94,92.0,1.0572539733027455,0.012270932882622192
95,93.0,1.0577362236219536,0.011461353040672455
96,94.0,1.0637061489784445,0.012146933936553831
97,95.0,1.0642558710048595,0.013007073909714544
98,96.0,1.0671659369998716,0.011805343328271977
99,97.0,1.0660722491982022,0.010785883452570772
100,98.0,1.0731014864595336,0.012121341152271366
101,99.0,1.0753646418025233,0.011864810478568629
102,100.0,1.0805737993566429,0.011886363861932482
1,group,error,var
2,0.0,0.8423417232289379,0.0026362035145724087
3,1.0,0.8262070162438957,0.03201235036356954
4,2.0,0.8492324043567742,0.0498777239489497
5,3.0,0.6658994248363586,0.01717367563554236
6,4.0,0.9228722522655225,0.3466535457551483
7,5.0,1.3073522409286475,0.0331090718793095
8,6.0,0.5668070984172584,0.005011469788387592
9,7.0,0.79471828400524,0.2328677371086457
10,8.0,0.7896069514320756,0.03314500498340793
11,9.0,0.6256416938566535,0.0020518806338732203
12,10.0,1.0200942033370435,0.005941219447123163
13,11.0,0.721743576644531,0.0074852293219530444
14,12.0,0.6129259367589662,0.039064287025473335
15,13.0,0.75696146650239,0.068966431935685
16,14.0,0.6724342804842937,0.0034342356896072874
