1,clientid,distance,error
12,10,158.82725576233173,"[0.50171923306975, 0.4338878412642677, 0.32184560326195166, 0.35223597698212905, 0.3569842839885802, 0.3326261445955113, 0.37031676949236864, 0.41390102507793236, 0.3933746968217189, 0.34612225870226676, 0.263028390489542, 0.28812152872899943, 0.3082849864963278, 0.3239398688239595, 0.3559192999418997, 0.4283635626223338, 0.41272836588877826, 0.5047775462063958, 0.3799071243904286, 0.5360619227590221, 0.4818624833430497, 0.41225286794607063, 0.3692193288172867, 0.43313596261461595, 0.4183803014294372, 0.37201254993984045, 0.4489418690946452, 0.45683025584028847, 0.40008903418441677, 0.5043395631318074, 0.4924173732058841, 0.5321125230035922, 0.4813717298202048, 0.4568227071021138, 0.4439750033921187, 0.6101197443232227, 0.47949378939114795, 0.49060191718075846, 0.6210315311960688, 0.564342573711921, 0.5369997401395841, 0.46617174435040704, 0.45949476514142507, 0.5705394770241563, 0.5705260435672777, 0.5709462920475399, 0.5733204534419977, 0.5967553089464779, 0.5889887399979554, 0.5311216909751357]"
13,11,162.73115435501117,"[0.28360214333549794, 0.2092498004196066, 0.3580855055268532, 0.23628202770463658, 0.2437806939100391, 0.17138329942518515, 0.20975712229263, 0.33871525615010467, 0.34975005275900106, 0.47865924265774634, 0.47113990801035016, 0.5080389815487727, 0.47353074085093666, 0.45642208521954, 0.4913695247737607, 0.5049765931735223, 0.519131970402787, 0.6238079717847881, 0.5074979357261779, 0.43581226793769023, 0.6323349920047008, 0.4450131448357673, 0.6263304590025554, 0.502216236005715, 0.6187219659971592, 0.49937213905632616, 0.6400799215240576, 0.6326251376467404, 0.5814390253210423, 0.62930240247112, 0.7419788377942889, 0.6078693316874582, 0.5164829805629984, 0.7143509715376699, 0.6814559332556623, 0.5609894416221971, 0.678042622402365, 0.6431769803230596, 0.6485606486293176, 0.776021292846077, 0.7044712633415133, 0.8163461488505062, 0.787169911830554, 0.8738169357679989, 0.7234447457486837, 0.7887274924902605, 0.6780135169243261, 0.7556426861282594, 0.6074527850975873]"
14,12,160.74108812861704,"[0.6655334217207354, 0.5782600134060536, 0.6188875810329586, 0.5754548605603207, 0.5651212238868458, 0.6123800044485777, 0.5665017155913559, 0.45381257716810136, 0.661814509407008, 0.620542599829851, 0.5260498489834567, 0.6469482569852785, 0.6012848334620509, 0.708311506588676, 0.5842242727716747, 0.6876968436395974, 0.5991428722496814, 0.515182756609796, 0.6248702037887626, 0.6709828990529705, 0.6651150787451195, 0.7244092932793901, 0.506250497939824, 0.5919869429277163, 0.5892600566202069, 0.8128620739249904, 0.5735013105017712, 0.6295517993373021, 0.709358799377622, 0.7157242181092585, 0.659180387446213, 0.7257000174996225, 0.6275208447174815, 0.6536091174914302, 0.7659619040550765, 0.718849627499351, 0.7495885262321721, 0.8404161639456054, 0.7906406880603823, 0.7644268607253504, 0.792735692125061, 0.6347852183722051, 0.7506982607382058, 0.683471730563432, 0.8501435678403592, 0.7512670982656409, 0.7551797290414229]"
15,13,160.314174262491,"[0.336333514130714, 0.15595703895291324, 0.09814809518587642, 0.014300330890676838, 0.11132750070502617, 0.09347956002347613, 0.18804506267516474, 0.278938220336269, 0.25863947010017996, 0.35112384734615587, 0.2615074829974522, 0.2852499986109205, 0.4261154202008063, 0.3822131634031175, 0.45461420313431283, 0.36013367909074434, 0.40237251266809254, 0.4469392131510565, 0.4691965007020208, 0.4165526668530188, 0.4049444162592284, 0.5170755128623444, 0.49796634616486235, 0.3807942718126151, 0.5373333482819502, 0.4552505909426448, 0.5317993992419952, 0.5008270837160367, 0.6176867592294437, 0.40787472212562764, 0.44860473044410537, 0.5764810215176455, 0.6447680101321231, 0.5900180647580519, 0.619734092571945, 0.4409193799816173, 0.603037263615466, 0.6033322324808295, 0.4111903426308951, 0.5425111943106893, 0.5183132820945276, 0.6735277886766244, 0.6291801821028932, 0.7652159154508101, 0.6413615720581092, 0.5478605891374904, 0.5955117563943089, 0.5983481668470103, 0.6263560967204713]"
16,14,160.73682290952962,"[0.4000033594945327, 0.38201183781146697, 0.23235832100919063, 0.4091561469909939, 0.19076138796492847, 0.24130058514469477, 0.15302559193669563, 0.27972302276225003, 0.3629449117558856, 0.31853094553172, 0.22203884959049147, 0.27162117347928716, 0.10356484595878168, 0.3422477068977079, 0.46439271173600916, 0.5039929615873232, 0.4982840643935289, 0.529822562523566, 0.5781476627313904, 0.49648007022027846, 0.5720702342963873, 0.5020287728488424, 0.48316144588469867, 0.5126642377317242, 0.39688453475426305, 0.6576397770578999, 0.5568543142847936, 0.5815552757608492, 0.7056648970652494, 0.6343044268236657, 0.4623401532887961, 0.6280283587858573, 0.5897537328375413, 0.4509381505911553, 0.6920923212688546, 0.5769130919534806, 0.700399434015166, 0.6947906104234907, 0.6313574454012358, 0.7422606076329333, 0.6436169636534432, 0.6216221541687715, 0.6521454954884491, 0.5504311395964301, 0.6339879458573189, 0.7288321280432276, 0.6191600649002752, 0.8109256371261043, 0.6345531514604574, 0.6456807838094424, 0.5812490998088756, 0.7074978954407558]"
17,15,165.20656015498045,"[0.5606728848571317, 0.5054231984467489, 0.46617001310352046, 0.4196269122471182, 0.45316143656400676, 0.4228442718727719, 0.3091790092449936, 0.42906242158292796, 0.339920702103551, 0.3976694595176629, 0.46524246579290945, 0.27956340993157824, 0.3092349941120162, 0.4059509956241012, 0.36779140917271264, 0.316750488764291, 0.6257208863572321, 0.505218210402834, 0.23862451125817707, 0.4961937790841341, 0.4458103865255607, 0.28383292690088535, 0.4607732103046977, 0.5137516478000723, 0.5590618415430759, 0.5611765362526802, 0.5654249591221456, 0.5872713303989365, 0.5193217759532021, 0.7946384081745702, 0.8828827923535462, 0.6315151811470984, 0.6666208106099432, 0.6596857756966823, 0.5828629227085387, 0.5963930670515987, 0.7319982845990384, 0.8816386058299536, 0.754037351231919, 0.6235396002133425, 0.9779575569279434, 0.7260162379326691, 0.7606566051891526, 0.8375075180485274, 0.8050944338312556, 0.8436202201776946, 0.7808840273561186, 1.0188668906387202]"
18,16,162.86014113282573,"[0.3908514152328292, 0.31008666629599435, 0.41442069546636295, 0.40727098512051085, 0.3941149716318977, 0.4309913761397106, 0.3878268998894962, 0.4467071821991693, 0.4550558085341085, 0.3855352767982994, 0.38264788374306424, 0.41208235304078655, 0.3516662211832837, 0.45721046231907564, 0.4974807912168914, 0.4849603010667323, 0.4215693478575371, 0.29552009743042373, 0.33795519731762724, 0.40930147907058956, 0.5952599760777777, 0.5720412842068074, 0.5989143352539025, 0.5004350313942165, 0.5916043222930343, 0.6576431890332539, 0.6003654081270383, 0.6702139454097732, 0.5179366931497562, 0.5732401844411646, 0.47814726359329685, 0.5344944817366832, 0.5781836089694924, 0.565384763066938, 0.5506588536586235, 0.6714393234046421, 0.6637968110348542, 0.5938126911181627, 0.30469415831685376, 0.6822977287318642, 0.5592829575551073, 0.5519353943434991, 0.6893177777141866, 0.6342027002775892, 0.8309243044572174, 0.7601126292676923, 0.4733934912907506, 0.7180194376458622, 0.9035508460360805, 0.6448615858576057, 0.6714662352176062]"
19,17,162.71666105658647,"[0.533551881419798, 0.5680931982469956, 0.5677251108316586, 0.4043686457305498, 0.4009773523499952, 0.46695948239294727, 0.5240833021698308, 0.4556989644668314, 0.5881795367667673, 0.6669654559232081, 0.49020651332724785, 0.5850684877712239, 0.5814243985353181, 0.5389460198328393, 0.5509251739177943, 0.5795585134491128, 0.5915473879001483, 0.7088037271209005, 0.6242093675897685, 0.6531175378709736, 0.6251819814056139, 0.6889699317411071, 0.8101483164632127, 0.666285388791814, 0.7349782202427771, 0.7026363166713994, 0.5734488630904158, 0.6548416269829073, 0.7783793550543516, 0.7381475423116849, 0.71647137225429, 0.8783217785295228, 0.7057045014216992, 0.7149521218601941, 0.8508342089424809, 0.8563661557440003, 0.756967919205941, 0.7480997418900561, 0.8343550229694519, 0.8093194458377799, 0.9044919804456804, 0.7900116900833456, 0.8254540612419466, 0.8929127836029903, 0.9973093349699574, 0.9481896077481548, 0.995317990826028, 1.0059089779256525, 1.0458661818861978, 1.014943210832115, 1.01617304746656, 0.9780428433594066, 0.9762088518388157]"
20,18,162.2811006670658,"[0.958987444242621, 0.7451797974438668, 0.835091647987551, 0.7331528339283944, 0.6792318230788434, 0.598228857621728, 0.5449542297314921, 0.7067964521582473, 0.6128762131601182, 0.5197321921025767, 0.5700743070361608, 0.6278323788513905, 0.4990961122384987, 0.7010377929501739, 0.6219548769713046, 0.6939274448455944, 0.5780934317962876, 0.6074350597941065, 0.5651637459548531, 0.6848309761497919, 0.5145429506129244, 0.6567435857763191, 0.7012767844049191, 0.6436704160281951, 0.6608712829806777, 0.6419799045192832, 0.7571142593329849, 0.7494588122894142, 0.7523340843524753, 0.6684140516775419, 0.7466182945630075, 0.733520108474677, 0.7503046185869192, 0.6650148134951643, 0.6374568758256988, 0.6066528875723876, 0.674940440806546, 0.7649710566747707, 0.7268300480730159, 0.792663260795062, 0.8838026790572542, 0.7329504006477043, 0.8126049802380912, 0.7874129308072957, 0.7294598355809624, 0.6884408543507787, 0.7508988854764851, 0.6754964537737702, 0.8142719424928366, 1.0566526392166893, 0.7592759762033303, 0.8674254169148209, 0.8652323460294811]"
21,19,157.14156880922107,"[0.7028168364221813, 0.6336648471833566, 0.6234557439712926, 0.5337028341941327, 0.5382073155791516, 0.6227647928573172, 0.6796708322525897, 0.6579680873517129, 0.6718605635900989, 0.6785533874148725, 0.6670686539200918, 0.6344630069741577, 0.6670103607244278, 0.7325675427835463, 0.7085939419631189, 0.7433968420915362, 0.7141235553210428, 0.8664692029150786, 0.8712693879264704, 0.8654501517569888, 0.8253077012984409, 0.8559396912135853, 0.8395531879132643, 0.8074282081240821, 0.8509186804881106, 0.8658140063903155, 0.8311937265856423, 0.8862497263747824, 0.862829732759361, 0.8915054535591895, 0.9164666767238342, 1.026843421090822, 0.9252188453904315, 0.7785380142631304, 0.8821638052001637, 0.8921828694415276, 0.8717627279007506, 0.9452863832501059, 0.8097231620770777, 0.934948531142636, 0.8185779105615831, 0.8223337601578815, 0.8758405944214713, 0.999569303664955, 0.9857864368006893, 1.104032681293151, 0.9407544188165344, 1.0440385988382557, 0.9846045034466474, 0.9210515927049641, 0.9085596323591273, 1.0139083901776296, 1.0557061051133676, 0.9464359147960234, 1.0987309093076896, 1.0767282122481658]"
