1,dataset,method,round,ratio,average_time_per,total_time,time_list
2,mnist,FedAvg,1000,0.5,75.08092657089233,75080.92657089233,"[69.59295105934143, 79.11283612251282, 76.43965697288513, 103.25976300239563, 101.88752293586731, 84.25874400138855, 107.54935765266418, 112.5747389793396, 128.62666177749634, 122.13774299621582, 108.55379104614258, 105.45906186103821, 107.73367094993591, 134.39492511749268, 158.06166577339172, 177.31098222732544, 84.65296483039856, 86.17856907844543, 114.2427179813385, 82.3867621421814, 79.24595928192139, 89.76635885238647, 93.22606182098389, 77.40226411819458, 90.80732202529907, 75.31892514228821, 80.11362886428833, 77.96714305877686, 77.85967803001404, 75.75646090507507, 84.75130295753479, 106.0210599899292, 102.68845105171204, 108.36174178123474, 122.46645331382751, 119.38111996650696, 111.74595284461975, 108.2634642124176, 107.67716026306152, 105.60617303848267, 100.09398698806763, 103.43078017234802, 99.64491701126099, 100.37842416763306, 97.6446692943573, 99.1345100402832, 96.40566897392273, 127.52516317367554, 130.48171496391296, 136.65951323509216, 114.99257493019104, 106.1532850265503, 91.45210599899292, 89.45814228057861, 97.03866410255432, 110.09912395477295, 121.45763111114502, 123.47037386894226, 104.66855692863464, 99.9581470489502, 102.43964290618896, 102.29893088340759, 96.64366602897644, 97.2603850364685, 96.6891770362854, 94.73445177078247, 96.21552801132202, 109.827800989151, 121.25274801254272, 142.32561993598938, 147.0690541267395, 132.93838214874268, 149.25087690353394, 125.10627484321594, 121.34900665283203, 135.79962825775146, 136.61685514450073, 146.12576293945312, 144.2729721069336, 137.8540461063385, 130.62557005882263, 138.21984791755676, 148.3520748615265, 129.13809275627136, 148.35718774795532, 145.19034004211426, 157.09176015853882, 176.61029720306396, 183.05596113204956, 154.4695212841034, 122.34979295730591, 112.67012476921082, 122.25352907180786, 150.8718068599701, 124.92026972770691, 142.5294201374054, 113.28900098800659, 117.37642478942871, 120.06317710876465, 113.38873982429504, 119.05648612976074, 116.59163212776184, 112.01583909988403, 109.66036605834961, 108.4990611076355, 107.78030920028687, 109.25720119476318, 110.29133296012878, 110.01517486572266, 105.28137516975403, 102.02823090553284, 103.76775908470154, 96.03911399841309, 83.69475317001343, 81.88164710998535, 98.61827206611633, 98.68456983566284, 97.56206893920898, 98.04724097251892, 96.11977696418762, 98.6003348827362, 98.20114302635193, 96.60772514343262, 96.56440591812134, 93.46853399276733, 96.49493503570557, 94.01244401931763, 93.6645781993866, 96.22317600250244, 96.06182622909546, 94.53779911994934, 95.61957025527954, 94.9392340183258, 83.73979020118713, 79.022784948349, 81.96445107460022, 93.76418280601501, 95.0177571773529, 94.69322323799133, 91.4544677734375, 94.29362392425537, 92.57641410827637, 95.35628199577332, 93.27724123001099, 93.26859068870544, 95.73065710067749, 94.90709400177002, 94.21142816543579, 94.74848294258118, 92.62401795387268, 92.5321159362793, 92.23555397987366, 91.89620089530945, 96.22345685958862, 78.52329397201538, 77.13912296295166, 89.06123495101929, 93.92475390434265, 91.5016598701477, 90.79917979240417, 93.39277696609497, 93.29289984703064, 90.98650431632996, 92.55277490615845, 93.75578212738037, 94.1398618221283, 93.34196090698242, 93.55331683158875, 92.98830890655518, 91.71554684638977, 92.90978670120239, 94.87610626220703, 92.24500298500061, 98.01938891410828, 89.59665894508362, 78.06026005744934, 78.8915810585022, 92.14627003669739, 91.6836211681366, 92.8442177772522, 94.31159901618958, 92.83539295196533, 92.45814514160156, 91.41192984580994, 93.85416293144226, 90.77516412734985, 95.24455070495605, 93.552818775177, 92.77881789207458, 93.38469099998474, 92.0119297504425, 91.46293902397156, 93.62257719039917, 92.19859075546265, 89.93600797653198, 83.28261089324951, 78.55956196784973, 79.99197912216187, 92.58538293838501, 91.18078207969666, 91.91944813728333, 91.92664909362793, 92.05309104919434, 92.35231900215149, 91.82190418243408, 92.46334075927734, 93.65474200248718, 92.0603380203247, 92.63642597198486, 92.18064379692078, 92.10146307945251, 92.5435540676117, 92.71745014190674, 92.45867896080017, 90.97089409828186, 92.9942090511322, 78.90092086791992, 78.22391200065613, 85.58299803733826, 92.25802397727966, 91.84722018241882, 92.57500886917114, 94.32533979415894, 92.2231171131134, 92.24856781959534, 91.58625817298889, 93.42816805839539, 92.34036684036255, 89.90718102455139, 92.64762306213379, 91.72218322753906, 93.68160009384155, 92.68917775154114, 92.45896911621094, 90.69318509101868, 92.96091485023499, 86.60757517814636, 77.34483194351196, 78.48538494110107, 90.63190174102783, 91.8017349243164, 92.93233680725098, 92.05602192878723, 91.37448906898499, 91.41828489303589, 92.17530298233032, 92.93078207969666, 91.88755917549133, 90.3080370426178, 92.4253249168396, 93.91070413589478, 92.95976781845093, 90.80408096313477, 90.99579906463623, 92.30572199821472, 93.99787497520447, 91.75948429107666, 80.72829914093018, 77.16297173500061, 81.82944202423096, 93.3205919265747, 92.96976613998413, 90.62330889701843, 90.90169024467468, 90.80254888534546, 92.49091410636902, 91.22496891021729, 91.15542221069336, 91.18671894073486, 90.62314701080322, 92.14080500602722, 92.26179194450378, 93.41842412948608, 91.9500846862793, 92.15023803710938, 92.4951901435852, 93.08763098716736, 91.85975503921509, 75.94965195655823, 77.08793926239014, 89.44111013412476, 94.61279678344727, 91.76079368591309, 90.84196090698242, 91.51365780830383, 93.66939330101013, 91.94080305099487, 90.6268060207367, 89.78802585601807, 91.09875917434692, 92.06621885299683, 91.75375819206238, 92.02066087722778, 94.6600239276886, 91.46474766731262, 91.24826169013977, 91.78498196601868, 91.7823760509491, 84.06799173355103, 75.30540108680725, 78.26819705963135, 90.12071704864502, 90.47090697288513, 92.11389780044556, 90.52908301353455, 91.77563786506653, 91.71672010421753, 92.17094683647156, 91.23946022987366, 92.57040500640869, 91.04123997688293, 92.78083086013794, 91.65990972518921, 91.95502161979675, 90.51222085952759, 91.52448201179504, 92.72331190109253, 91.39271879196167, 90.5107569694519, 78.28053498268127, 76.04329180717468, 84.75676608085632, 69.0392119884491, 65.71734595298767, 64.09167790412903, 63.63276386260986, 64.8484537601471, 64.73893475532532, 66.37603807449341, 65.08539891242981, 64.01214814186096, 66.33462309837341, 63.319153785705566, 65.08370280265808, 65.17186689376831, 66.13849687576294, 63.77802324295044, 68.55920815467834, 67.25778985023499, 64.86738777160645, 66.72988414764404, 62.38877010345459, 53.81561517715454, 54.137855052948, 57.962215185165405, 64.07446193695068, 63.9771671295166, 64.77904725074768, 65.22903609275818, 65.59107613563538, 66.72009897232056, 64.89269709587097, 65.16364693641663, 64.98227095603943, 64.64459300041199, 62.552330017089844, 66.17795205116272, 65.88907384872437, 64.64653968811035, 64.4441430568695, 65.21443033218384, 65.34948420524597, 64.21196985244751, 64.67206501960754, 62.72499489784241, 53.56184124946594, 54.583215951919556, 57.77869415283203, 65.55869221687317, 65.04300594329834, 66.32313132286072, 65.08999300003052, 64.50423216819763, 62.85620975494385, 64.78095388412476, 65.12952494621277, 63.87913799285889, 64.97631788253784, 64.18619132041931, 63.88059115409851, 64.23039484024048, 64.70417714118958, 64.9939329624176, 66.24434804916382, 68.1829719543457, 64.44994616508484, 64.77961087226868, 63.192282915115356, 52.98960781097412, 52.66578984260559, 54.36592102050781, 65.84448623657227, 64.47215580940247, 65.66146492958069, 64.70818781852722, 65.35168600082397, 64.14257907867432, 65.15215682983398, 65.69720911979675, 65.11951303482056, 64.08074808120728, 65.78775691986084, 64.7994339466095, 65.87252235412598, 63.75405693054199, 65.13813090324402, 64.37574410438538, 63.320353984832764, 64.314218044281, 64.3871557712555, 66.08063888549805, 53.38700199127197, 52.557101011276245, 53.289894104003906, 64.42113304138184, 64.45268368721008, 64.48401999473572, 64.25047707557678, 63.87607407569885, 63.90578627586365, 64.59390997886658, 65.06701803207397, 63.34181094169617, 64.42589497566223, 65.28652024269104, 64.82896089553833, 65.72123003005981, 65.55885481834412, 64.12513780593872, 63.538838148117065, 66.32281279563904, 64.64699006080627, 64.44159603118896, 64.68674421310425, 56.38021397590637, 52.93837881088257, 51.409674882888794, 61.38959503173828, 64.52558302879333, 64.75159287452698, 64.34081196784973, 64.64518785476685, 64.104660987854, 63.6450731754303, 64.6913890838623, 65.44063401222229, 64.82768297195435, 64.91647696495056, 65.05202221870422, 63.90259099006653, 63.7447350025177, 65.38904023170471, 65.18228197097778, 65.64525198936462, 65.1427309513092, 66.21277689933777, 64.83904123306274, 57.99065113067627, 53.24147915840149, 53.75011086463928, 60.4441180229187, 65.29428195953369, 66.21433973312378, 63.620924949645996, 65.4004693031311, 64.97942090034485, 64.32563519477844, 64.41860103607178, 64.12640428543091, 67.25615525245667, 67.28670883178711, 65.42590284347534, 66.5066339969635, 64.65317606925964, 63.43999481201172, 64.48239207267761, 66.3696072101593, 64.56200504302979, 64.069002866745, 64.3730239868164, 58.952553272247314, 53.604559898376465, 54.304622173309326, 60.168691873550415, 64.62540912628174, 65.23095703125, 65.75654196739197, 65.2827467918396, 64.82627987861633, 63.89381194114685, 65.55496597290039, 64.6231119632721, 63.63502311706543, 62.176433086395264, 64.04557228088379, 63.668859243392944, 64.23106527328491, 65.60949993133545, 63.473634004592896, 65.1743950843811, 64.20583915710449, 65.80440974235535, 63.25975203514099, 60.49180293083191, 53.91604399681091, 54.68227672576904, 59.135825872421265, 64.21369910240173, 63.7560760974884, 67.87033414840698, 65.39469599723816, 65.3827531337738, 65.23766279220581, 64.42396688461304, 64.69245791435242, 64.73609328269958, 65.75198197364807, 64.65755891799927, 63.93168520927429, 65.20801186561584, 63.977038860321045, 66.80840611457825, 65.10958528518677, 63.93136405944824, 64.45656108856201, 64.32806611061096, 60.88130974769592, 53.059194803237915, 53.05301380157471, 57.396982192993164, 65.31884598731995, 64.51936483383179, 64.71359491348267, 64.91794109344482, 63.49771308898926, 64.45336413383484, 63.269177198410034, 65.06540322303772, 64.68812274932861, 65.10306596755981, 65.47323203086853, 64.40735697746277, 64.9913878440857, 65.92148804664612, 67.04260993003845, 67.32638788223267, 66.25122404098511, 66.06544899940491, 65.53031897544861, 62.2859902381897, 53.99093413352966, 53.7363121509552, 56.820688009262085, 64.40918779373169, 67.80871605873108, 65.30504179000854, 65.40816903114319, 63.96316576004028, 65.47974395751953, 65.84956097602844, 66.68329811096191, 63.27724099159241, 66.49757289886475, 65.71852111816406, 66.3989622592926, 65.07037901878357, 64.1439778804779, 65.90602898597717, 64.58911299705505, 66.10759115219116, 65.63394784927368, 65.56770610809326, 63.891566038131714, 54.00695872306824, 54.22272205352783, 57.43940997123718, 64.96840119361877, 65.73299717903137, 64.54784274101257, 68.37479496002197, 67.7942361831665, 67.89738321304321, 66.86603808403015, 67.48590993881226, 66.33335399627686, 65.74130892753601, 66.7624921798706, 67.40071415901184, 66.91160321235657, 68.87948489189148, 69.71918416023254, 68.49233198165894, 67.40887403488159, 67.87980914115906, 69.1125750541687, 68.87137007713318, 56.02869510650635, 55.898351192474365, 57.68258476257324, 66.69731140136719, 67.62770295143127, 68.44160509109497, 68.4474151134491, 69.05290603637695, 69.07628798484802, 69.56725597381592, 67.28703618049622, 67.87165904045105, 70.49234199523926, 68.2485978603363, 68.70543599128723, 67.14437127113342, 68.81701016426086, 67.2184681892395, 69.93334293365479, 68.15069079399109, 68.67810606956482, 69.02893590927124, 67.5383448600769, 57.577991247177124, 56.30287575721741, 56.48744583129883, 70.02137804031372, 69.32748174667358, 69.3375768661499, 67.43751001358032, 68.28964400291443, 68.89889311790466, 68.63369703292847, 68.09100604057312, 67.49104404449463, 68.93016219139099, 67.4551432132721, 67.65867519378662, 65.72076511383057, 67.49726414680481, 68.4173412322998, 67.94657301902771, 66.33208894729614, 67.64241576194763, 67.70941400527954, 67.6300299167633, 55.40369391441345, 55.35201096534729, 53.99698209762573, 65.6718499660492, 68.68349289894104, 67.71821999549866, 66.1700611114502, 66.65195393562317, 67.89629220962524, 66.636873960495, 65.25207304954529, 69.06024479866028, 68.49427890777588, 67.03648614883423, 67.16086077690125, 68.90662693977356, 67.46925115585327, 67.46029591560364, 67.96525478363037, 66.56701803207397, 66.1413152217865, 66.6711950302124, 66.1547110080719, 57.143486976623535, 54.23683190345764, 54.762691259384155, 67.2775297164917, 67.41350507736206, 65.3654100894928, 66.86902594566345, 67.00798511505127, 67.99905490875244, 633.3892109394073, 66.08608603477478, 71.16647124290466, 70.33998894691467, 68.97224807739258, 63.86449480056763, 67.2566249370575, 66.32474684715271, 67.82343602180481, 65.32081294059753, 70.60119295120239, 62.405141830444336, 69.4321448802948, 79.06878304481506, 60.39931583404541, 57.123653173446655, 63.43347406387329, 74.55743908882141, 85.69673705101013, 64.62452578544617, 66.88490891456604, 64.7560293674469, 63.961148738861084, 63.996906042099, 70.93642282485962, 60.95009994506836, 67.84210205078125, 63.28877401351929, 64.83485889434814, 64.793536901474, 62.97847771644592, 64.29750990867615, 70.45264792442322, 66.80888390541077, 61.17188811302185, 77.78465414047241, 60.70992994308472, 57.68015503883362, 61.375625133514404, 74.45882391929626, 69.08940124511719, 70.90891289710999, 60.71561908721924, 61.43421912193298, 62.97339105606079, 67.21020412445068, 82.90606474876404, 77.93838405609131, 67.047043800354, 68.7761402130127, 71.8724570274353, 65.66191387176514, 72.2395567893982, 77.80293798446655, 100.5717191696167, 741.0136320590973, 690.428661108017, 61.68751382827759, 55.974844217300415, 52.397315979003906, 51.098591804504395, 68.13340783119202, 77.32862687110901, 82.41635775566101, 102.64370727539062, 115.45707321166992, 107.82443809509277, 115.35013794898987, 102.87040519714355, 84.33359217643738, 61.37504005432129, 60.479536294937134, 54.92121410369873, 53.73488783836365, 62.42042112350464, 54.956356048583984, 61.390244007110596, 51.70297813415527, 60.690983295440674, 54.65290284156799, 48.648144245147705, 48.840522050857544, 46.6885769367218, 55.750746726989746, 67.52893018722534, 82.21246981620789, 120.32805824279785, 173.48834824562073, 118.65500378608704, 118.68849396705627, 97.98171401023865, 75.33122706413269, 74.24453616142273, 87.79322719573975, 71.51131010055542, 70.87120223045349, 105.95642614364624, 71.90766406059265, 97.18717694282532, 108.34594106674194, 106.86108303070068, 65.24862480163574, 54.69310402870178, 57.420294761657715, 53.95173096656799, 53.30031394958496, 50.134405851364136, 49.764498233795166, 50.65645384788513, 46.66627025604248, 46.580886125564575, 46.916929721832275, 46.08877110481262, 44.68468689918518, 44.84261202812195, 45.270195960998535, 45.404361963272095, 44.107314109802246, 43.723676919937134, 44.18719792366028, 44.30631709098816, 42.44673418998718, 42.495521068573, 45.58803367614746, 43.283130168914795, 43.03498291969299, 42.96192479133606, 43.46980810165405, 43.74642086029053, 41.665099143981934, 44.52283191680908, 43.124722957611084, 43.33572316169739, 44.058614015579224, 44.98216199874878, 44.33751392364502, 42.81195616722107, 43.32131314277649, 44.416508197784424, 43.655763387680054, 43.69547510147095, 42.652682304382324, 43.23382902145386, 41.06621718406677, 44.4539520740509, 41.432652711868286, 40.71815609931946, 38.58288788795471, 41.35116529464722, 40.40370321273804, 41.35004901885986, 39.65781283378601, 39.57637286186218, 40.66334414482117, 39.58540105819702, 41.16001105308533, 39.08564376831055, 40.02157783508301, 39.00260400772095, 38.59987783432007, 41.46805691719055, 38.69176506996155, 40.57550621032715, 40.029937982559204, 39.408458948135376, 38.0343701839447, 39.62071418762207, 38.7977020740509, 38.71874403953552, 40.03325271606445, 39.25394105911255, 40.360039949417114, 40.567365884780884, 41.67102909088135, 39.511322021484375, 39.94158387184143, 38.46568012237549, 40.079851150512695, 40.553751945495605, 58.684224128723145, 62.33917212486267, 76.87334299087524, 55.20265293121338, 59.883219957351685, 65.11462998390198, 49.872894048690796, 44.78885293006897, 56.080873012542725, 45.30053424835205, 55.93882703781128, 50.567484855651855, 47.23622393608093, 59.47148513793945, 64.94736504554749, 56.499539852142334, 54.086151123046875, 59.43012809753418, 55.57675099372864, 56.61239671707153, 58.086780071258545, 51.90626311302185, 58.270689725875854, 49.30601716041565, 61.60059714317322, 39.364402294158936, 39.130805015563965, 41.86070775985718, 39.16934394836426, 40.8297598361969, 39.34022784233093, 41.53655385971069, 40.48303413391113, 44.61221122741699, 43.55592703819275, 44.375158071517944, 47.59977984428406, 50.61300086975098, 47.38601803779602, 46.41087889671326, 44.69335889816284, 46.6866979598999, 45.36477208137512, 45.511815309524536, 45.262465953826904, 46.5517680644989, 45.993568897247314, 46.110623836517334, 44.67957878112793, 46.3800208568573, 46.029388189315796, 46.885881185531616, 46.284773111343384, 46.20947790145874, 44.3685257434845, 47.58925008773804, 47.61684989929199, 42.94258904457092, 41.422637939453125, 40.450011014938354, 40.26270794868469, 40.529061794281006, 57.019837856292725, 54.171345949172974, 46.62572121620178, 44.445659160614014, 44.923372745513916, 44.414520263671875, 52.990493059158325, 53.73231267929077, 54.90643095970154, 91.31721591949463, 113.09738802909851, 83.29382300376892, 78.86951899528503, 103.02832102775574, 97.53713798522949, 59.78414797782898, 55.005425214767456, 49.76324415206909, 68.76655387878418, 47.97240114212036, 45.93890619277954, 48.6779580116272, 47.288870334625244, 45.469643115997314, 47.40633296966553, 47.34347486495972, 47.025498151779175, 84.30329489707947, 63.194692850112915, 63.05068111419678, 56.023958921432495, 56.31427001953125, 43.28958487510681, 42.87215995788574, 57.29530191421509, 54.49489188194275, 46.84382176399231, 59.362658977508545, 57.55481290817261, 57.85268783569336, 54.69749593734741, 63.42428803443909, 56.65063118934631, 51.19970989227295, 51.68816304206848, 58.671485900878906, 53.05275225639343, 107.77338814735413, 69.07505631446838, 61.62774300575256, 59.571072816848755, 73.04189801216125, 55.35749292373657, 73.87120485305786, 58.052318811416626, 56.23791217803955, 54.66050362586975, 58.5045120716095, 63.3178129196167, 47.60677409172058, 52.48197102546692, 59.75290107727051, 56.73512125015259, 60.81273007392883, 64.56141686439514, 73.4100968837738, 70.47622108459473, 63.48041582107544, 53.940008878707886, 44.75285625457764, 56.7962429523468, 56.66852307319641, 47.12857127189636, 46.05235195159912, 62.50781798362732, 50.954665184020996, 55.411152839660645, 55.77692890167236, 52.564128160476685, 52.24622416496277, 52.30025792121887, 52.951687812805176, 44.315176010131836, 48.03472113609314, 47.1377329826355]"
