1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
135,mnist,FedAvg,133,0.4004830749387389,0.8703587520675298,0.9780502285658292,0.10461123869733192,0.02219552977745555,0.5892783089919896,0.3940371162412464,0.08014232836470458,26.509999999999998,2,random
136,mnist,FedAvg,134,0.4494693471172916,0.8541607254890777,0.9765138158982309,0.12122234372227497,0.01933590922801444,0.5624035067265699,0.37492254350030463,0.08203570404289931,33.93,2,random
137,mnist,FedAvg,135,0.351662834902013,0.8814236012091484,0.9810056614945097,0.09078669530579994,0.019009875759334022,0.6189154726447156,0.40419167972359965,0.09617538109604483,33.91,2,random
138,mnist,FedAvg,136,0.3756153854581738,0.8738379056636058,0.978841767774855,0.11043279782299785,0.024031600061913662,0.33036062491274554,0.28596548383066467,0.06430156516789982,30.37,0,random
139,mnist,FedAvg,137,0.4594107268824269,0.8510808190269777,0.9753803169783571,0.10714147129614221,0.020832638080545647,0.3751043859906529,0.3369893300215643,0.061625762867398994,32.51,4,random
140,mnist,FedAvg,138,0.3709597599740362,0.8821080248673929,0.9774785484690361,0.11474176850461822,0.020995096729872993,0.46405631258612307,0.36681463787922897,0.07183258413982378,26.509999999999998,3,random
141,mnist,FedAvg,139,0.39729425824259856,0.8721838818228483,0.9783423578302527,0.09121988260375201,0.017898391814850634,0.7550946089325006,0.458746769238783,0.10057915343915343,25.880000000000003,1,random
142,mnist,FedAvg,140,0.39310507390895316,0.8746934352364113,0.9776946632991249,0.09854212800504424,0.018495444818241485,0.25903773363862476,0.2744661744139207,0.05031838347444905,24.52,1,random
143,mnist,FedAvg,141,1.7532104859496014,0.5137169908173159,0.9352860642049617,0.3016563555945492,0.039337525049991724,0.9091825282187327,0.44375094719645797,0.1017524360802205,26.509999999999998,3,random
144,mnist,FedAvg,142,0.3780916539873415,0.8785148006616096,0.9780664642238424,0.1052044916667775,0.021300763225388642,0.4510320658773833,0.3524869465220793,0.07440287392842154,37.69,4,random
145,mnist,FedAvg,143,0.28577159158559867,0.9028688758341413,0.9848847815089663,0.06611043662598204,0.012351434648559095,0.3662219468177068,0.30057225668268944,0.07020506346521957,30.97,2,random
146,mnist,FedAvg,144,0.43240159961011526,0.8612901385957908,0.9769244771923015,0.09363236891788833,0.01961155450696195,0.6410718796151126,0.41958869331379,0.08821921462423832,21.46,1,random
147,mnist,FedAvg,145,0.40828773557837666,0.8692750812753094,0.9782702361236899,0.0890219433374461,0.018231560928248656,0.8747797938705908,0.46877580142426223,0.10973316624895571,25.880000000000003,4,random
148,mnist,FedAvg,146,0.37671293932391503,0.8723549877374095,0.9790438389536265,0.09118708752821507,0.014646469624041557,0.5995487595672738,0.3830278595901499,0.06928760079111515,32.51,4,random
149,mnist,FedAvg,147,0.4998386938013314,0.8283807676952033,0.9721033824209814,0.13428613525769015,0.022597094482000306,0.3463032999067269,0.29968706987196453,0.06497123938879457,30.37,2,random
150,mnist,FedAvg,148,0.3930778709615843,0.8684765870073575,0.9774531519301213,0.1097110772671738,0.018455823895463953,0.4873100769030255,0.36076592992001666,0.07970127194083174,26.94,1,random
151,mnist,FedAvg,149,0.3154053043640482,0.8975645924827468,0.9816518296451235,0.08879515466525724,0.01693422332626395,0.2338067580209916,0.25998353278568653,0.0510845654426154,33.93,1,random
152,mnist,FedAvg,150,0.5710546257374968,0.810300576056579,0.9672915399719464,0.15486399644340157,0.028525750048817775,0.2972485504712126,0.29959458302485276,0.054185976045727224,32.17,1,random
153,mnist,FedAvg,151,0.4741336643290469,0.8482290537842925,0.9695219375687694,0.133901605566014,0.02522863817454842,0.5895740874515311,0.4125608639361774,0.08894510879848627,26.880000000000003,1,random
154,mnist,FedAvg,152,0.5400139730540149,0.8265556379398847,0.9708027868175478,0.171865264233597,0.030416255582727536,0.4581984187819852,0.3529032425103661,0.07969263827177116,27.49,1,random
155,mnist,FedAvg,153,0.6329425409697444,0.7919352078936862,0.9678219477526371,0.1708350843646275,0.02425625795594463,0.5268250176551064,0.35957746788367645,0.06874233393710841,21.09,3,random
156,mnist,FedAvg,154,0.45043403687304817,0.8520504192094907,0.9755159277248996,0.1404143677410997,0.022839192085273834,0.3883200860868355,0.3242798064838952,0.07352476777459829,33.93,0,random
