1,group,error,var
2,0.0,0.7292653479311172,0.003070676579991909
3,1.0,0.7334793527510064,0.004578790730818171
4,2.0,0.6714871995542491,0.004905173262174161
5,3.0,0.656788797804922,0.005416095025536512
6,4.0,0.6287280665845647,0.009915239664575679
7,5.0,0.6266746444493214,0.016062275810731226
8,6.0,0.6461889835930372,0.017104046781457792
9,7.0,0.6596734017445713,0.005578733142032456
10,8.0,0.650034214469956,0.006835676920038501
11,9.0,0.6192477866957234,0.004365110090870215
12,10.0,0.6309257906719387,0.009921350450637603
13,11.0,0.6214302317723595,0.006377180232003501
14,12.0,0.6512464454156761,0.008985609977979241
15,13.0,0.5825180702270775,0.004704157317811981
16,14.0,0.6175600972963882,0.00704245718671314
17,15.0,0.5944397768878811,0.0038948795199606734
18,16.0,0.595957871613993,0.006418778914513262
19,17.0,0.6171271722780303,0.006368821245421291
20,18.0,0.6183924878130741,0.0050435722770014926
21,19.0,0.6194123986944299,0.004706177891001298
22,20.0,0.6231459826577929,0.004668909546644768
23,21.0,0.6053128939130457,0.0037303056894762198
24,22.0,0.6366496276421845,0.003856447857837003
25,23.0,0.6227686972243556,0.007674984052717849
26,24.0,0.5963478611709959,0.002622660646350827
27,25.0,0.6111177897134723,0.008488630669564333
28,26.0,0.6128695384450066,0.007422872529174039
29,27.0,0.6407594283933719,0.010394058501558981
30,28.0,0.5925564098962456,0.0029026661820669153
31,29.0,0.6014205804075788,0.007751890138082832
32,30.0,0.6236415395986045,0.010372427857623013
