1,group,error,var
3,1.0,0.7292653479311172,0.003070676579991909
4,2.0,0.7337440060475684,0.00459749590011846
5,3.0,0.6714139000132391,0.005019730754167505
6,4.0,0.6569771520230379,0.005530884918506108
7,5.0,0.6285400373001775,0.010081259317380365
8,6.0,0.6262949652639801,0.016040782769945767
9,7.0,0.6455497505501939,0.01718041811375167
10,8.0,0.6597500985120769,0.005653853114837512
11,9.0,0.6501533117956821,0.007061028589102519
12,10.0,0.6199787087114201,0.00447908984729125
13,11.0,0.632206288956695,0.010015793876313428
14,12.0,0.6211737052819404,0.006291126322521756
15,13.0,0.652016656357411,0.008998736289281266
16,14.0,0.5823156038365719,0.0045771149627288595
17,15.0,0.6175568581915162,0.007103132256589996
18,16.0,0.594244293775367,0.0037971879741515576
19,17.0,0.5955116363536788,0.006481484544751949
20,18.0,0.6174225111160015,0.00644514814519119
21,19.0,0.6183975613374744,0.005094529600388337
22,20.0,0.6192829159951699,0.004777351739028772
23,21.0,0.6225208982820413,0.004798527337759921
24,22.0,0.6050664967219075,0.0038535567689288925
25,23.0,0.6367108690546066,0.0039082219556578895
26,24.0,0.6230444853073163,0.007793079188079597
27,25.0,0.5952360973497444,0.0026245900199208306
28,26.0,0.6117138228487933,0.008583439706512267
29,27.0,0.6118802836178595,0.007405997048973369
30,28.0,0.641351599718298,0.010775190708135669
31,29.0,0.5922640140165228,0.0029235351396492046
32,30.0,0.6018193842460875,0.007972416142317917
33,31.0,0.6237490485571167,0.010500072787882711
34,32.0,0.6179121411883762,0.005080708467596113
35,33.0,0.6193558427176856,0.010580829510216138
36,34.0,0.6442279422478403,0.008735682995823287
37,35.0,0.6227686488818739,0.0061604036829896085
38,36.0,0.6124339625473725,0.003954800907531362
39,37.0,0.6168532815205097,0.004784972536022057
40,38.0,0.5895133715851106,0.0021987552756709576
41,39.0,0.6222667963816101,0.01147166994005178
42,40.0,0.6233640873740017,0.006640795387529677
43,41.0,0.6303955527484897,0.009431702772667092
44,42.0,0.639180355648921,0.006608883199288827
45,43.0,0.6246770618513954,0.002375155457244634
46,44.0,0.613998478969886,0.00956675564746354
47,45.0,0.6277425145591753,0.009508678283311695
48,46.0,0.6348767937232367,0.009202717167217106
49,47.0,0.6542060307078281,0.006507249712637411
50,48.0,0.6468408750661359,0.004876555711285152
51,49.0,0.6204711715975995,0.0033419178789290786
52,50.0,0.6198181718758382,0.0058782672509206805
53,51.0,0.6398313343711436,0.00845267389008993
54,52.0,0.609571085626399,0.004569653230258046
55,53.0,0.6624842703719415,0.005256480412395114
56,54.0,0.6475921862819312,0.006658376684781366
57,55.0,0.6625439322503268,0.005653618391095616
58,56.0,0.6490850431092334,0.006434608789431806
59,57.0,0.639191227397,0.005250164025494101
60,58.0,0.6677799718786257,0.005772387788324637
61,59.0,0.6257833802304067,0.005580014423958145
62,60.0,0.648606959661365,0.008894290800517578
63,61.0,0.6707164269265714,0.008443214892743979
64,62.0,0.6565782938683112,0.007249933597821496
65,63.0,0.6510632028075255,0.006627695578425031
66,64.0,0.6239013195599051,0.007767675965544599
67,65.0,0.6667942387376838,0.011838618323905939
68,66.0,0.6733892928009393,0.005886282053814125
69,67.0,0.6608376072341751,0.012630721852853327
70,68.0,0.6916988764119348,0.005933057582667605
71,69.0,0.6682759924012973,0.009647282972187579
72,70.0,0.656426246504194,0.008323641708921423
73,71.0,0.6667297463337022,0.008855791409747113
74,72.0,0.6732535995440055,0.006005193880514981
75,73.0,0.6749184549081244,0.005752718297864422
76,74.0,0.6795227361092486,0.007027643106286538
77,75.0,0.6666042427168736,0.009437311106283004
78,76.0,0.6946296818355131,0.0039067765529928545
79,77.0,0.6792234164997011,0.010200638806988528
80,78.0,0.6670270843325452,0.011333121045477266
81,79.0,0.6388092622819908,0.007497455291405583
82,80.0,0.6987900891430863,0.007614896154491238
83,81.0,0.6644382276710109,0.009792400616803913
84,82.0,0.691763105919465,0.009258424709624078
85,83.0,0.6926838491449891,0.013499734151428675
86,84.0,0.6865433473190834,0.007466678973050403
87,85.0,0.6907437228930224,0.007492341487939855
88,86.0,0.6486259193104122,0.004995894331278296
89,87.0,0.6972363967259978,0.016262724352812515
90,88.0,0.6952817888053839,0.008576061880420533
91,89.0,0.699662118285165,0.011388713086237966
92,90.0,0.6716536237373458,0.009773370892001244
93,91.0,0.6784208078119887,0.0066794795014241334
94,92.0,0.7053107894571395,0.01067320312812933
95,93.0,0.6692875686815275,0.0030308278367617994
96,94.0,0.6876268072306571,0.007493751462913171
97,95.0,0.7010994053128494,0.009177788774054209
98,96.0,0.7001341913323345,0.012530879957328975
99,97.0,0.7012503542993657,0.004889279894246172
100,98.0,0.6899276333743769,0.008855579835916541
101,99.0,0.7138260208111374,0.011009522454521223
102,100.0,0.6870345046657594,0.010100110775004997
