1,group,error,var
3,1.0,0.7292652481743657,0.003070651652424854
4,2.0,0.7343566588524657,0.0048371728828097245
5,3.0,0.6703860646642468,0.004969554580181229
6,4.0,0.6573400095190483,0.005760115047212261
7,5.0,0.6276759145547608,0.009510846431835644
8,6.0,0.6264366181197863,0.016510344387677532
9,7.0,0.6439979503868214,0.016681272990866587
10,8.0,0.6592440971075084,0.006216176956339581
11,9.0,0.6496958573091158,0.006748575845031845
12,10.0,0.6194950367477042,0.004119280248392551
13,11.0,0.631089223397848,0.009948169116005295
14,12.0,0.6203032697522488,0.005979512742216924
15,13.0,0.6512442171717654,0.009288716255442555
16,14.0,0.5816503464184389,0.004387529633037483
17,15.0,0.6170623504188653,0.007374085713973695
18,16.0,0.5928482818082511,0.0039411257725367995
19,17.0,0.5941813201595363,0.006349370066290304
20,18.0,0.6163521096255524,0.0061286287360803665
21,19.0,0.6169851118986542,0.005207384833349362
22,20.0,0.6186100562685293,0.00488637443865011
23,21.0,0.6216460500645893,0.00485895490468002
24,22.0,0.6047555355996759,0.0037627870007374276
25,23.0,0.6357904773316995,0.003766757372481168
26,24.0,0.6209584816970264,0.007868332390834218
27,25.0,0.5939269648484524,0.0026938544974313906
28,26.0,0.609321264461498,0.008372842408079681
29,27.0,0.6115470580777991,0.008171608881046873
30,28.0,0.6404233545488227,0.010786293223448207
31,29.0,0.5931919755474221,0.003500428557438349
32,30.0,0.59927318234671,0.007856694083055326
33,31.0,0.6232861797297874,0.010362023276634155
34,32.0,0.6175905572607778,0.005223605813592841
35,33.0,0.6188501513657015,0.010580112815163894
36,34.0,0.6447233175813178,0.009042145586833923
37,35.0,0.6227424100954653,0.006228039152590294
38,36.0,0.6109107734882068,0.004033536382033709
39,37.0,0.6149133727137117,0.0047181874852163285
40,38.0,0.5898091385743325,0.002232803950942652
41,39.0,0.6211448691549089,0.01125603039149201
42,40.0,0.622666502633419,0.0062784340768884
43,41.0,0.6282719693805042,0.0093846974624637
44,42.0,0.637873860673488,0.006798332451848209
45,43.0,0.6237365944634133,0.0026053682840471307
46,44.0,0.6111833113660328,0.009009446569692743
47,45.0,0.6247429632102303,0.009650963796445085
48,46.0,0.6334011864409017,0.008865897374760096
49,47.0,0.6525246306044633,0.007070798719855696
50,48.0,0.6453841489956965,0.005063420545785071
51,49.0,0.6185968480178918,0.0032306269550849294
52,50.0,0.6179476229269625,0.005985375491721412
53,51.0,0.6377150257449943,0.008144335379583234
54,52.0,0.6075475103358601,0.004520431671694735
55,53.0,0.659942710586156,0.005504376334950615
56,54.0,0.6467427045562922,0.0070733299008526275
57,55.0,0.6600431453191952,0.005481245657039309
58,56.0,0.6487426190743472,0.006321891750818616
59,57.0,0.6380328283677904,0.005397151458042522
60,58.0,0.665563305536198,0.005985743304316477
61,59.0,0.6255868100521111,0.005358354459246348
62,60.0,0.6475758019545516,0.00864785278781771
63,61.0,0.6685077886759262,0.008393730883900429
64,62.0,0.6557453428813684,0.007575851981399496
65,63.0,0.6494307825423404,0.006581515273498377
66,64.0,0.6235625355312038,0.007335324915463809
67,65.0,0.6633229672740728,0.010973233320732075
68,66.0,0.6717520598989688,0.005990224602569133
69,67.0,0.6599764681222364,0.01212134448635542
70,68.0,0.6869079601564827,0.0063504047091071224
71,69.0,0.6671962970654005,0.009938691522942692
72,70.0,0.6521095247398118,0.00817842009725583
73,71.0,0.664936855538565,0.00875705699437462
74,72.0,0.673465740773712,0.00551353778726075
75,73.0,0.6699548727555757,0.005583633222829828
76,74.0,0.6774384520868539,0.007848943198602389
77,75.0,0.6669421997884967,0.010117516599957388
78,76.0,0.693599576975846,0.00309292854673676
79,77.0,0.6765268624779401,0.00984067666918689
80,78.0,0.6659574669534698,0.011115527816725363
81,79.0,0.6375997776256094,0.007510062530496829
82,80.0,0.6987574800621427,0.006703294524203765
83,81.0,0.6626029556857655,0.0100770336766557
84,82.0,0.6903575609157505,0.009411890864857924
85,83.0,0.6911763424793079,0.013241852821292224
86,84.0,0.6850266361524145,0.006854749656381988
87,85.0,0.6900734273137419,0.007093867515028216
88,86.0,0.6493392245481278,0.00469630745954506
89,87.0,0.6931173167043372,0.01571811659856292
90,88.0,0.6938808676830782,0.008951607911176229
91,89.0,0.6950004390119751,0.011656661155561163
92,90.0,0.6670258541763069,0.009358673088986486
93,91.0,0.6784026506794731,0.007520008996549697
94,92.0,0.7033814282188854,0.010230212066179651
95,93.0,0.6692510068629688,0.002964066087011332
96,94.0,0.6844736241409849,0.007475558872317821
97,95.0,0.6990802700666194,0.009088853127131341
98,96.0,0.6971284813797509,0.011704098582395465
99,97.0,0.6995684558289487,0.005858524456054364
100,98.0,0.6880033043348797,0.008520948619206648
101,99.0,0.7116049293171337,0.010661375790158866
102,100.0,0.68611195459419,0.00997425932998704
