1,dataset,method,round,ratio,average_time_per,total_time,time_list
2,Cifar100,FedAvg,100,1.0,234.1549699640274,23415.49699640274,"[94.12577414512634, 108.94237303733826, 111.14724922180176, 114.70239400863647, 121.13772487640381, 121.15803503990173, 125.05801510810852, 121.359206199646, 127.48961305618286, 122.29111123085022, 136.95717000961304, 279.2534441947937, 283.4639608860016, 284.21425318717957, 273.47078466415405, 273.20347118377686, 257.92646884918213, 268.7881579399109, 258.923378944397, 258.73057985305786, 254.38031673431396, 256.14049100875854, 254.68289518356323, 243.1746780872345, 253.17618918418884, 258.1145169734955, 254.17413878440857, 252.0018289089203, 244.18854093551636, 241.10048937797546, 240.93024802207947, 242.33711314201355, 246.86483478546143, 243.14193606376648, 243.28971004486084, 242.81632590293884, 251.85009789466858, 243.67091584205627, 245.90676498413086, 247.88489294052124, 240.97681403160095, 246.64109706878662, 246.3661470413208, 252.94313883781433, 246.89423370361328, 244.44480991363525, 245.49893498420715, 243.6417999267578, 243.49264693260193, 240.4402859210968, 245.50107598304749, 247.99405002593994, 242.6538052558899, 240.03928303718567, 238.7991750240326, 243.38407397270203, 244.33552718162537, 247.7580120563507, 250.38923692703247, 251.5058889389038, 244.8678069114685, 247.59602308273315, 240.4708709716797, 258.927885055542, 244.40757703781128, 248.07730317115784, 244.90705013275146, 251.72406196594238, 237.40226197242737, 242.8857650756836, 249.85743069648743, 246.38344717025757, 242.03375911712646, 245.80798482894897, 243.38029074668884, 245.0408148765564, 251.70930790901184, 248.22727704048157, 241.75254321098328, 238.71200013160706, 250.3713400363922, 247.91077399253845, 248.03525304794312, 249.62085604667664, 249.09639716148376, 241.75511074066162, 241.43371510505676, 251.31508612632751, 242.67657089233398, 248.10672783851624, 241.68419194221497, 249.39370799064636, 253.5961229801178, 239.80385303497314, 240.72744607925415, 246.90158987045288, 228.69509601593018, 239.09487795829773, 244.14395117759705, 241.09274005889893]"
1,dataset,method,round,ratio,average_time_per,total_time,time_list
2,Cifar100,FedAvg,3,1.0,47.42680557568868,142.28041672706604,"[46.43846392631531, 48.47774291038513, 47.3642098903656]"
1,dataset,method,round,ratio,average_time_per,total_time,time_list
2,Cifar100,FedAvg,3,1.0,46.743590672810875,140.23077201843262,"[45.85738778114319, 46.638915061950684, 47.734469175338745]"
1,dataset,method,round,ratio,average_time_per,total_time,time_list
2,Cifar100,FedAvg,3,1.0,46.48302427927653,139.4490728378296,"[46.70809984207153, 46.43582892417908, 46.30514407157898]"
1,dataset,method,round,ratio,average_time_per,total_time,time_list
2,Cifar100,FedAvg,3,1.0,47.0546445051829,141.1639335155487,"[46.811216831207275, 46.653528690338135, 47.699187994003296]"
1,dataset,method,round,ratio,average_time_per,total_time,time_list
2,Cifar100,FedAvg,3,1.0,56.47554397583008,169.42663192749023,"[60.009737968444824, 52.86206293106079, 56.55483102798462]"
1,dataset,method,round,ratio,average_time_per,total_time,time_list
2,Cifar100,FedAvg,3,1.0,91.2412281036377,273.7236843109131,"[91.52479934692383, 90.91801714897156, 91.2808678150177]"
1,dataset,method,round,ratio,average_time_per,total_time,time_list
2,Cifar100,FedAvg,3,1.0,79.85547232627869,239.56641697883606,"[79.79919600486755, 79.2033851146698, 80.5638358592987]"
1,dataset,method,round,ratio,average_time_per,total_time,time_list
2,Cifar100,FedAvg,100,0.5,56.82742897033691,5682.742897033691,"[46.368945360183716, 40.402493953704834, 42.663792848587036, 42.778457164764404, 46.50063896179199, 43.97303819656372, 43.11164689064026, 43.21869111061096, 42.96372103691101, 42.6973659992218, 43.89916801452637, 42.492934226989746, 47.23764514923096, 41.96803379058838, 44.242191791534424, 40.98269605636597, 42.51190805435181, 43.946568965911865, 42.35181212425232, 41.06312608718872, 41.505494117736816, 40.673553228378296, 44.61395502090454, 45.83452796936035, 40.94943690299988, 41.65457606315613, 61.52816820144653, 67.09766578674316, 69.64517498016357, 69.2252721786499, 61.202000856399536, 62.50308108329773, 71.64346814155579, 67.33179974555969, 62.34461212158203, 63.666988134384155, 65.68418574333191, 71.74950981140137, 60.773046016693115, 62.707343101501465, 63.74206900596619, 62.45793700218201, 66.7046000957489, 56.77628993988037, 58.74189591407776, 67.88280701637268, 59.558844327926636, 64.52705788612366, 65.80075907707214, 65.69285583496094, 58.205195903778076, 60.98538112640381, 61.87624907493591, 58.67102003097534, 64.2242980003357, 58.60368299484253, 61.397764921188354, 58.92735695838928, 56.55984807014465, 57.620275020599365, 57.666428089141846, 60.8793261051178, 61.228097915649414, 58.34598398208618, 56.26409888267517, 62.61833691596985, 60.896491050720215, 63.89610004425049, 57.124420166015625, 56.48255205154419, 58.57454800605774, 62.73720717430115, 62.39725589752197, 66.32906889915466, 70.63015413284302, 60.131432056427, 54.161734104156494, 64.69534587860107, 60.57654404640198, 60.34923791885376, 60.41166687011719, 55.434054136276245, 55.51991295814514, 58.64179301261902, 58.10200810432434, 60.02957797050476, 62.252448081970215, 60.91029381752014, 58.08735799789429, 60.14598608016968, 58.65024995803833, 71.5159080028534, 66.97356009483337, 60.31477904319763, 60.304354667663574, 62.04232478141785, 56.33908724784851, 61.9190456867218, 57.146186113357544, 55.3530158996582]"
1,dataset,method,round,ratio,average_time_per,total_time,time_list
