1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
2,mnist,FedGCS,1,2.00997224698893,0.418753208235898,0.6934778501429677,0.32485918478568565,0.2871033174677568,0.24419461621051256,0.24529698546854184,0.05847896669090296,30.990000000000002,0,oort
3,mnist,FedGCS,2,1.784168161733483,0.4250270917698055,0.7703872720148758,0.36508714312635077,0.22779853613813297,0.1260713406310981,0.17998264911685802,0.040780009851702034,31.1,0,oort
4,mnist,FedGCS,3,1.4820393221268748,0.4827468202817544,0.8408885858596867,0.36164069292668766,0.19241706469298278,0.11948559612245864,0.17498421029459207,0.03940742699832859,26.14,0,oort
5,mnist,FedGCS,4,1.2659793764673068,0.5673872126846518,0.8914842106265212,0.2985035148820369,0.13595166545322376,0.08040373580189256,0.14643860948873386,0.028633685972339534,29.98,0,oort
6,mnist,FedGCS,5,1.124193104610599,0.6183767752238636,0.9159108083126255,0.2745742470608336,0.10788846782051163,0.0607756651983517,0.12453768682756758,0.028267742835125318,26.57,0,oort
7,mnist,FedGCS,6,1.0394074723140232,0.6187189870529858,0.931542506369816,0.26041972925007234,0.07213150411533018,0.04092515768969108,0.1047209945759357,0.018170519443318066,33.94,0,oort
1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
2,mnist,FedGCS,1,3.0541962179989968,0.12798722409171276,0.5591994794584808,0.24615731289315412,0.28780916701548803,0.7225362842576463,0.435046669875693,0.08904210258674501,29.98,0,oort
3,mnist,FedGCS,2,2.4387322551136714,0.29966349170136314,0.6390209004071659,0.3483024291348807,0.29000105076138083,0.2785035026377999,0.2675883603002697,0.055280225928343925,26.57,0,oort
4,mnist,FedGCS,3,1.9207036428323658,0.4581075685849541,0.7385558014138753,0.35484565905299514,0.29304225478333984,0.17381665232260976,0.21622268370296002,0.04351955886515558,33.94,0,oort
5,mnist,FedGCS,4,1.6525465267001038,0.49980037643301206,0.8003861498615471,0.35254542760146057,0.2771106026086624,0.1415891624197335,0.1977279716342393,0.03825958698545272,31.1,0,oort
6,mnist,FedGCS,5,1.3802261368867144,0.6036046312667541,0.8530184876683201,0.3112080463513301,0.26172577116177187,0.08717128108381463,0.15397504976588092,0.03094241292024671,26.14,0,oort
7,mnist,FedGCS,6,1.1736468997927116,0.6712485028232476,0.883326353743769,0.2834794201270548,0.2277499328919949,0.026117232865852998,0.08097739498347893,0.018464938968018933,24.89,0,oort
1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
2,mnist,FedGCS,1,2.8709074465950764,0.1013517367250328,0.5519897575850101,0.30366346233015795,0.2861240461325486,0.40615785120207537,0.3015528229965908,0.06411062690396024,30.97,0,oort
