1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
35,mnist,FedVOI,34,0.4463231184474611,0.8551303256715908,0.9855633685436894,0.10016328545190956,0.0162227429660178,0.014962172044751837,0.060934184011212075,0.00840321130181012,55.47,0,random
36,mnist,FedVOI,35,0.4415960001285259,0.8562710317686648,0.9857711054036912,0.0998195526902525,0.01600010921488598,0.014825573390931294,0.06073331521711751,0.008371623494902187,64.37,0,random
37,mnist,FedVOI,36,0.4424493808001373,0.8550162550618833,0.9856184717388582,0.10029925279613339,0.01634391049523677,0.01640051455460752,0.06384404121314283,0.009002206545837924,79.64,0,random
38,mnist,FedVOI,37,0.43601283873480534,0.8568413848172018,0.9860340589906905,0.0997327316684437,0.01562890860976331,0.01530532921036691,0.06172710553455674,0.008812952307173182,59.260000000000005,0,random
39,mnist,FedVOI,38,0.4317326021820916,0.8584383733531056,0.9862774845189662,0.09853609550744488,0.015112518623036766,0.015120154836151489,0.061283459663149124,0.008700833996467702,65.28,0,random
40,mnist,FedVOI,39,0.4279504372240381,0.8602064678035705,0.9864318762410412,0.09738228122489827,0.015042373094423297,0.013875075621090416,0.05887559734549049,0.008102278484717661,79.64,0,random
41,mnist,FedVOI,40,0.42630805865836635,0.8604346090229852,0.9865393003639423,0.09110124984182794,0.014692467630303886,0.01380837970221312,0.05884599465827106,0.008296516933299733,70.36,0,random
42,mnist,FedVOI,41,0.4229657504602307,0.8610049620715222,0.9866881916951882,0.09025148555938149,0.014510275365725765,0.01458209327744213,0.06059405026695066,0.008973277572008564,79.64,0,random
43,mnist,FedVOI,42,0.41795932724242635,0.862601950607426,0.9869674310396109,0.09068816339011097,0.01408977707232169,0.014562058659224358,0.06042927657719378,0.008791422900554378,55.47,0,random
44,mnist,FedVOI,43,0.4192562091059381,0.8607768208521075,0.9868337588774151,0.0908741128738902,0.014174671454770789,0.015502619012836987,0.06254111156579939,0.009968176312584464,59.260000000000005,0,random
45,mnist,FedVOI,44,0.42011513945326134,0.8611760679860834,0.9867177356310175,0.09041754464184294,0.014518347210474585,0.01615763887374338,0.0641599302375139,0.009849161548214077,70.38,0,random
46,mnist,FedVOI,45,0.41914788669463504,0.8608908914618149,0.9867002524391599,0.09128958415840922,0.014719437373515975,0.015041108860520097,0.06179166693890255,0.00925205275812497,66.16,0,random
47,mnist,FedVOI,46,0.41766057807708745,0.862601950607426,0.9867129950174437,0.08929078791439284,0.014919026556217858,0.014609473887431515,0.06100724927669686,0.008809744465046601,65.87,0,random
48,mnist,FedVOI,47,0.4178007927422439,0.8628300918268408,0.9866347946731148,0.08965670630520348,0.015126233356021014,0.014385837453349412,0.06054192885805971,0.008750338177362857,64.84,0,random
49,mnist,FedVOI,48,0.4151506692439538,0.8631152683511093,0.9868138035891472,0.08878804936004976,0.014699501444927382,0.014091608145580008,0.059861531005526526,0.008622175864205328,58.3,0,random
50,mnist,FedVOI,49,0.4148112388293403,0.8630582330462556,0.9868625134946803,0.08650521870052881,0.014475825751319166,0.014441781061364173,0.06071523868917917,0.008796062533667725,56.2,0,random
51,mnist,FedVOI,50,0.41051593769655903,0.864541150972452,0.987159725526139,0.08466114782411105,0.013840692064790239,0.01407472493297455,0.05989281673999241,0.008571162187660792,66.07000000000001,0,random
