1,group,error,var
2,0.0,1.1170416952437308,0.00043961351565272657
3,1.0,1.0734953960797662,0.0020203353669106467
4,2.0,1.0392676781604187,0.003989640253297745
5,3.0,1.0104643652056116,0.0052634383393353
1,group,error,var
2,0.0,1.1164740035774003,0.000504867298376346
3,1.0,1.0712909691262482,0.0023233012733931994
4,2.0,1.0358962188316112,0.004517375570682745
5,3.0,1.0076005913451136,0.005831505447319047
1,group,error,var
2,0.0,1.1164740035774003,0.000504867298376346
3,1.0,1.1101830411613554,0.0007176287323123461
4,2.0,1.10705155483124,0.0009587284948857905
5,3.0,1.1056573457108176,0.0012120220836819857
1,group,error,var
2,0.0,1.1164740035774003,0.000504867298376346
3,1.0,1.1101830411613554,0.0007176287323123461
4,2.0,1.10705155483124,0.0009587284948857905
5,3.0,1.1056573457108176,0.0012120220836819857
6,4.0,1.1052507599012316,0.0014431171916630312
7,5.0,1.1055147613101726,0.0016274177088915517
8,6.0,1.1060745038283888,0.0018016494653559246
9,7.0,1.106801670130476,0.0019646841447332544
10,8.0,1.1074911599105717,0.002106107352185729
11,9.0,1.1083154006749891,0.0022224049139732424
12,10.0,1.1091507711556499,0.002329664717742962
13,11.0,1.1098497588650356,0.0024192773459739978
14,12.0,1.1105325348105146,0.0025011344937107835
15,13.0,1.1111758459805174,0.0025695126871393545
16,14.0,1.1117726692928152,0.0026327783554087798
17,15.0,1.1123189177888806,0.0026889396621007098
18,16.0,1.1128436572433178,0.002741975967745064
19,17.0,1.113323434236366,0.0027907184993757393
20,18.0,1.1137723754333138,0.002835741002866212
21,19.0,1.1142242642218225,0.0028801347818531798
22,20.0,1.1146574636406585,0.0029194631404544746
23,21.0,1.1150518838706505,0.0029566078442637865
24,22.0,1.1154374584673472,0.0029938262173207853
25,23.0,1.1157995477963387,0.0030277530267690386
26,24.0,1.116139354339147,0.0030590786516774583
27,25.0,1.1164825320890397,0.0030914899940190374
28,26.0,1.116811042369333,0.0031215794666984167
29,27.0,1.117128879374318,0.003149760541000557
30,28.0,1.1174277866076783,0.003177617637872083
31,29.0,1.1177210174894299,0.003203488749217058
32,30.0,1.1180119448776191,0.0032290190800438887
33,31.0,1.1182886123100721,0.0032540812855956585
34,32.0,1.1185611169599312,0.0032775261964689594
35,33.0,1.1188190447559578,0.0033002343519109557
36,34.0,1.1190879493122001,0.0033227873384936157
37,35.0,1.1193278062320482,0.003343859535904661
38,36.0,1.1195745981251068,0.003364495744574824
39,37.0,1.1198144080054342,0.003384420087007433
40,38.0,1.1200513899845739,0.0034037695896877544
41,39.0,1.120271738572343,0.0034230375205313766
42,40.0,1.1205003335527073,0.0034404054608279553
43,41.0,1.1207168326804724,0.003458114269178706
44,42.0,1.120928200051817,0.0034751607985745356
45,43.0,1.1211346990396875,0.0034916428478014017
46,44.0,1.121341521996774,0.0035077739011186255
47,45.0,1.1215450078391682,0.0035242243879834317
48,46.0,1.1217379929604223,0.0035395942256497464
49,47.0,1.12192846112959,0.0035542532777857886
50,48.0,1.122121330884679,0.003568660586371604
51,49.0,1.1223041453230758,0.003583231505056726
52,50.0,1.1224816847220138,0.0035971747983934944
53,51.0,1.1226596423330957,0.0036104776902386518
54,52.0,1.1228370242161265,0.0036241660699468173
55,53.0,1.1230054719319449,0.0036371463776670317
56,54.0,1.1231741565451605,0.003649524300162941
57,55.0,1.123340683065448,0.0036622700191766486
58,56.0,1.1234999839369721,0.0036742334611373634
59,57.0,1.1236657024561336,0.0036864549733678503
60,58.0,1.12382222528551,0.0036979481540073376
61,59.0,1.1239769115713232,0.0037094513182002937
62,60.0,1.1241287386884415,0.0037207437207358077
63,61.0,1.1242778871193955,0.00373172654575661
64,62.0,1.1244299819546657,0.003742716013326295
65,63.0,1.1245736948684648,0.0037533658538524465
66,64.0,1.1247199938936414,0.0037636124673283305
67,65.0,1.1248635338422037,0.003774197414382098
68,66.0,1.1250028488740382,0.0037845097463861123
69,67.0,1.125143359668749,0.0037944100365413366
70,68.0,1.125281759905717,0.0038045167821166835
71,69.0,1.1254166768305593,0.00381411748410235
72,70.0,1.1255474543526778,0.003823662283325377
73,71.0,1.1256804882310256,0.003833025201644069
74,72.0,1.1258126111081204,0.0038420828089673073
75,73.0,1.125938879606069,0.003851358496202606
76,74.0,1.1260648923684202,0.00386044416454646
77,75.0,1.1261900026964553,0.003869038105032436
78,76.0,1.1263126426552934,0.0038778689292312957
79,77.0,1.1264319337192779,0.003886529213966159
80,78.0,1.1265563237646221,0.003894678832412546
81,79.0,1.126676275077738,0.0039034980940616643
82,80.0,1.1267924276418104,0.003911787647849436
83,81.0,1.126909601368435,0.0039198753056702415
84,82.0,1.1270259026547014,0.003927642338070092
85,83.0,1.1271373087817673,0.003935630906433172
86,84.0,1.1272507153838713,0.0039434007636415976
87,85.0,1.1273624401165059,0.003951183051091414
88,86.0,1.1274702976634874,0.0039587261099152705
89,87.0,1.1275796656928083,0.003966253415314902
90,88.0,1.1276889322427563,0.003973839367341558
91,89.0,1.1277949427516383,0.003981171471314517
92,90.0,1.12789889637679,0.003988310232636275
93,91.0,1.1280033199971347,0.003995735208597577
94,92.0,1.1281075951173865,0.004002892803860366
95,93.0,1.1282113826353797,0.004009826352118971
96,94.0,1.128311425824859,0.004016935090179066
97,95.0,1.1284135511227058,0.004023871390892367
98,96.0,1.1285121668690115,0.004030549781165772
99,97.0,1.1286115425083512,0.004037379310582084
100,98.0,1.1287093197066507,0.004044206304802541
101,99.0,1.128806046172308,0.004050447656877106
102,100.0,1.1289016161913685,0.004057172827511898
