1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
45,mnist,FedAvg,43,0.7487435818805674,0.7229224890207038,0.9445126934864283,0.243312210499961,0.05318149054432031,0.5597337480662844,0.3754773749782364,0.07701458491243467,25.54,3,random
46,mnist,FedAvg,44,1.1991454119108793,0.6073689613870986,0.9267979082427226,0.2938783575270385,0.0650658683983418,0.8084320453050168,0.46421765573883694,0.09904414729976117,20.58,1,random
47,mnist,FedAvg,45,0.7168763115208734,0.751440141447556,0.9556211103442961,0.19347997426651495,0.03539572944461205,0.44437161492022403,0.3444602599427612,0.07520297960319669,29.8,3,random
48,mnist,FedAvg,46,0.6397794160673648,0.7808703587520676,0.9588016925043127,0.16972731486276754,0.03319065926033705,0.5036424700357423,0.36289161778347484,0.08052968109929998,34.36,2,random
49,mnist,FedAvg,47,0.48354130447417715,0.830377003365083,0.9707360830829167,0.1273310892866555,0.025245531355060104,0.11906392786910043,0.17615034887438658,0.0387002432696806,20.72,3,random
50,mnist,FedAvg,48,0.927605647614421,0.7030742029316147,0.9506042572408964,0.2235193947908721,0.04183530536361406,0.477612258787686,0.3633113836535122,0.07816003522459797,34.36,3,random
51,mnist,FedAvg,49,1.4553471967471694,0.5663035418924314,0.9205432496595142,0.2989673800713698,0.06363938419423595,0.5774639557668605,0.3748615533340081,0.08942695417789756,27.130000000000003,2,random
52,mnist,FedAvg,50,0.5946084505496392,0.7960417498431529,0.9613578853496895,0.15481258725506705,0.03186010223825141,0.28308138844336334,0.28464503305490685,0.054569430647608407,30.46,1,random
1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
2,mnist,FedAvg,0,3.2550412399758306,0.12011635202190156,0.5711728708848941,0.2904170016113469,0.2988823082200057,0.45592795556877747,0.36113175398766345,0.08075483790853126,36.19,1,random
3,mnist,FedAvg,1,3.0453178685560975,0.22802714880511035,0.5956964862817831,0.3090607542043857,0.30490995676370686,0.46752171471174964,0.3749334319150175,0.07157504474534976,30.97,1,random
4,mnist,FedAvg,2,2.95185699281423,0.11133291507443108,0.6722590103555662,0.29226681702943674,0.2660010543458454,0.6005741544011174,0.39293237082396565,0.0823175202156334,33.91,2,random
5,mnist,FedAvg,3,3.130083473321001,0.35898020874921577,0.6780745090100235,0.38222378037124355,0.28223510193910545,0.4612075513665251,0.3664939119435347,0.07957670839818638,36.19,3,random
6,mnist,FedAvg,4,2.124329132327999,0.3449495237552045,0.7325886366687817,0.32298989687714574,0.2708771624103273,0.8942275546727312,0.48878933442756867,0.11846100180674102,33.91,1,random
7,mnist,FedAvg,5,2.1572109552565335,0.3430103233901785,0.7679280830759238,0.31326659582606453,0.2529660247172063,0.5416357726616989,0.3833167911323057,0.07117670933606417,37.69,0,random
8,mnist,FedAvg,6,1.7183814144590908,0.45491359151314664,0.8019624572886872,0.34918021866743787,0.2704620100852143,0.3608622775666225,0.3048796543674758,0.07140548716546978,27.49,3,random
9,mnist,FedAvg,7,2.3535821448878953,0.5168539325842697,0.7670469401880315,0.36063814411423356,0.2711036762304222,0.41780093824901215,0.3600886055976746,0.0595203932836491,26.880000000000003,3,random
10,mnist,FedAvg,8,1.6587118875191353,0.6015513602920207,0.8196760452528963,0.3060023267940988,0.2566132561684268,0.605682225608631,0.40227299695380986,0.08661435940378495,37.69,3,random
11,mnist,FedAvg,9,1.4854624305265192,0.5211315804482975,0.8724888546910612,0.3454697446123983,0.15152318824938366,0.5048237491096519,0.36722338308620245,0.08265782684302049,20.33,4,random
12,mnist,FedAvg,10,0.9602151868800196,0.6479780984429362,0.9329255046585015,0.20496907273790357,0.05009786503683512,0.6446458584002006,0.4022791625172171,0.08968997662795297,32.17,2,random
13,mnist,FedAvg,11,1.3137951777535566,0.5100667313066788,0.9000883663533964,0.3311818722690029,0.08528037303126342,0.3680271366912929,0.31310835761127076,0.06201975228920764,19.83,2,random
14,mnist,FedAvg,12,1.2025291899282065,0.5381851365995551,0.9047530711731709,0.30398814803252094,0.08447498142635051,0.668109395719389,0.4127336096154869,0.09449421353554194,30.97,3,random
15,mnist,FedAvg,13,1.235550794394962,0.5211886157531512,0.9078350968011025,0.34636831788043815,0.08247584726416123,0.2650356459152202,0.26744307035766096,0.0557410018356929,30.37,1,random
16,mnist,FedAvg,14,1.3073717641182272,0.5294016996520846,0.9042768232082189,0.3194038687250158,0.09319353798170717,0.44782465608303323,0.3613498728814732,0.07455768216936828,29.11,3,random
17,mnist,FedAvg,15,1.3764137393260396,0.54765299720527,0.9112820416001839,0.30974425383150184,0.06968610692953198,0.38858458373172,0.322809226679932,0.06725433295931021,37.69,1,random
18,mnist,FedAvg,16,2.743793548933051,0.39822049848856444,0.823601374714623,0.38884149398348766,0.13526273713929465,0.8308515527841881,0.4747650850292339,0.1110963136349323,30.97,0,random
19,mnist,FedAvg,17,1.515928271496104,0.47384931272457653,0.9091694882877792,0.31287824965381933,0.06451088831277513,0.5391482251736287,0.3804460071073087,0.08258588744588743,33.93,2,random
20,mnist,FedAvg,18,1.0322761193017327,0.6417042149090287,0.9316192281693496,0.2767936846881008,0.06003079712848901,0.42059362045642196,0.34496604848758927,0.06803878401190237,29.11,4,random
21,mnist,FedAvg,19,0.6633527348147938,0.7617064963212229,0.9569195990362461,0.1784713454261123,0.036160345989755226,0.4419308980257335,0.35574324567024823,0.07531215040941251,32.51,2,random
22,mnist,FedAvg,20,0.7003636630017878,0.7566303541892432,0.951282283756911,0.19691367139161844,0.042694550906173856,0.3433757462769134,0.30037986397239397,0.061786796289828076,21.46,2,random
23,mnist,FedAvg,21,0.6514505860714749,0.791592996064564,0.9558628946625036,0.16704416776916822,0.043834876538793664,0.6245004018704134,0.4260280172041368,0.08526227358848049,32.51,2,random
24,mnist,FedAvg,22,0.5616662502346009,0.8135515884332402,0.9635727182319591,0.13503399458677048,0.03413421687253072,0.25997194594131195,0.2658690658245874,0.05989665728873607,25.580000000000002,2,random
25,mnist,FedAvg,23,0.5886707082880485,0.7978668795984715,0.9627622602153842,0.1555402594203981,0.031454157808704336,0.3022648050280917,0.28918194583348994,0.05981615378567498,33.93,4,random
26,mnist,FedAvg,24,0.7524222277470878,0.7333599498089317,0.9483054439718758,0.2039996499964041,0.054069348758087506,0.4382661186545962,0.3571480648534732,0.07596688984040484,26.509999999999998,1,random
27,mnist,FedAvg,25,1.7093688491081667,0.490161409912736,0.9020785522454581,0.356087960975989,0.08022101299801301,0.594390443770571,0.3918628593378196,0.08850079039733172,22.48,4,random
28,mnist,FedAvg,26,0.962712765702768,0.6436434152740547,0.9413518219867305,0.2693343573125139,0.05214182572139324,0.5210967310038574,0.35987490634831265,0.08071435320584927,37.69,2,random
29,mnist,FedAvg,27,0.9950103317148807,0.6483773455769121,0.9386358104470582,0.22937790658958887,0.04871112591125672,0.5353708181262736,0.37659400714588037,0.08178368116776098,32.17,2,random
30,mnist,FedAvg,28,1.1347327095144908,0.6409057206410769,0.9298563932784847,0.3060512969723492,0.07048142255933164,0.5346327371756696,0.3665452126367733,0.08116473685915082,32.17,4,random
31,mnist,FedAvg,29,0.8725806548031566,0.6837962698910626,0.9434651883909667,0.25509464137468446,0.06167197473482321,0.367615972491024,0.30890161158782153,0.06143569557080474,26.94,2,random
32,mnist,FedAvg,30,1.237544302729955,0.5886613813950835,0.9140231283984512,0.3127608843792056,0.0951599450308113,0.4512923866097371,0.3495021326007705,0.07653547740622721,30.97,2,random
33,mnist,FedAvg,31,1.0711816788096205,0.6279016711344322,0.9319676673357404,0.28256102105465897,0.06456078027494071,0.5527479639207359,0.3870182903761103,0.07818761904761905,37.69,2,random
34,mnist,FedAvg,32,0.8512225138139486,0.7107169337820111,0.9379460315321104,0.2629685258464589,0.06432502161977484,0.5217386356418935,0.3710218944140603,0.07586285980561842,30.97,3,random
35,mnist,FedAvg,33,1.1330875358606676,0.6050875491929505,0.9353779206712923,0.24825049870599528,0.04267276658256723,0.7755527669681148,0.4474028880318721,0.10550668787036725,21.0,2,random
36,mnist,FedAvg,34,0.537920232432496,0.8313466035475959,0.966072220048274,0.1596134762955342,0.03930642702880904,0.37234065078379674,0.3253643145905669,0.06735611829944547,30.97,2,random
37,mnist,FedAvg,35,1.5549719810664848,0.5169680031939771,0.9086771861834345,0.32907730256074,0.07012017107006134,0.39753122322118045,0.3245914042281548,0.06925539313399778,37.69,2,random
38,mnist,FedAvg,36,0.7200590441426188,0.770946215707523,0.9574578107679232,0.18418817221889403,0.04182188710499685,0.26128700707918623,0.26943477175334585,0.05508174554675646,30.37,3,random
39,mnist,FedAvg,37,1.2596455959480954,0.6275024240004563,0.9302425191098609,0.29850759651347175,0.06238063724441762,0.6219907567961769,0.4206589197997149,0.09401822609960016,26.94,3,random
40,mnist,FedAvg,38,0.9829021968544572,0.6828837050134033,0.9444839165006144,0.22810645073908523,0.043212856874624096,0.5281598128497211,0.36953849471883665,0.07546996295925518,37.69,2,random
41,mnist,FedAvg,39,0.8848381568436895,0.694119660069583,0.9454627288751667,0.19039456872293417,0.036221613803943536,0.6987840205265938,0.4122559049171693,0.08084091988044455,32.51,3,random
42,mnist,FedAvg,40,0.7482630496681476,0.7731705925968174,0.9518143836028209,0.1786482848389818,0.04596949955719123,0.735736584830601,0.4404426351153026,0.09776323712093532,32.51,2,random
43,mnist,FedAvg,41,0.964229488241826,0.6747276564193235,0.9445367660203795,0.23331277189542704,0.043786099874770376,0.5877003794089012,0.39593813163194974,0.07621808650065529,29.11,0,random
44,mnist,FedAvg,42,0.5866112773322931,0.8101294701420179,0.9606615443277277,0.1385137112383507,0.033998593015624023,0.39032437111321183,0.3248467028786392,0.07458824856113425,30.97,0,random
45,mnist,FedAvg,43,1.0136847984414816,0.6620087834369475,0.9444368929648942,0.2552720313851895,0.04289797324411652,0.39315132464766067,0.31286016711159703,0.07584788917707277,26.509999999999998,2,random
46,mnist,FedAvg,44,0.7212060170035114,0.7615924257115154,0.9558160879273255,0.18162604919654254,0.04177346147749746,0.4676702615198386,0.34684619143012474,0.07511984731650097,21.34,2,random
47,mnist,FedAvg,45,1.8670560996879475,0.4504648377345577,0.9034845337588685,0.3298688063205865,0.06775416621139463,0.8292553398134371,0.4419573065725004,0.09778804913134889,33.91,1,random
48,mnist,FedAvg,46,0.524192729303758,0.821878742941881,0.9674340015501739,0.13611741179444534,0.03012064790170666,0.31756513733823905,0.2835086185051407,0.07114680506080334,32.17,1,random
49,mnist,FedAvg,47,0.6546348147336195,0.8024867392916215,0.960291128378408,0.153480435374276,0.039969190772764826,0.44100654905623426,0.3360530556316996,0.07515477253651166,20.77,4,random
50,mnist,FedAvg,48,0.8051591619110278,0.7271431015798779,0.9467734594190963,0.2341931962916074,0.06346866963780053,0.3902355695063215,0.34020964950591487,0.07018343426311495,25.880000000000003,3,random
51,mnist,FedAvg,49,0.5365743482468502,0.8256430730622255,0.9683125056847646,0.13513548143140217,0.02882998999959732,0.40326138281121604,0.34273667727801393,0.07061158989066141,30.97,1,random
52,mnist,FedAvg,50,0.7509129786171664,0.7509268237038726,0.9569564032045166,0.2000120959762758,0.0399888792735902,0.3349451078694329,0.29913671625547505,0.06011402734360287,32.17,2,random
53,mnist,FedAvg,51,0.602078020077065,0.8035704100838419,0.9651386751319361,0.16622006838976824,0.03270706357355063,0.7158812292823549,0.4229889037500175,0.101140491009223,26.880000000000003,4,random
54,mnist,FedAvg,52,0.7482238098061212,0.7722580277191582,0.9506285956263527,0.20894023728871652,0.06141504087321836,0.6812594405004774,0.4403137061913619,0.10063245063879211,36.19,2,random
55,mnist,FedAvg,53,0.7116968890833709,0.7744824046084526,0.9566597080513679,0.21016765170450624,0.05495297168335589,0.5044039796377139,0.37206457365475604,0.0801490570650664,36.19,2,random
56,mnist,FedAvg,54,0.5399702289731498,0.8258712142816403,0.9686068373302342,0.13819497639270417,0.02843759154338406,0.4427170723671251,0.34568523135645185,0.07571226296112064,37.69,2,random
57,mnist,FedAvg,55,0.5794091374003667,0.8146352592254605,0.9658400906385461,0.1502203314315411,0.029846106758622076,0.21172174369607225,0.23990672213727554,0.04602653224272399,23.74,1,random
58,mnist,FedAvg,56,0.6216173212865975,0.8018593509382308,0.963526583362755,0.1792969187927579,0.03696374709123363,0.38648933527249474,0.3205444036684658,0.07107690352568857,25.84,2,random
59,mnist,FedAvg,57,0.7078436510257841,0.7614213197969543,0.9582972035802634,0.18228189414328277,0.03512370661007336,0.7499078712363267,0.43679600918952,0.09369111402359108,32.17,3,random
60,mnist,FedAvg,58,1.7530280514213623,0.47955284320994696,0.9114080614960954,0.33818380523939234,0.06193887975420011,0.9749589202341044,0.49210085304201145,0.11432198956020877,26.94,0,random
61,mnist,FedAvg,59,0.7349467956291852,0.7759082872297952,0.9562583299815793,0.20100282227194527,0.0440978739706563,0.40278715499447104,0.3440819091262542,0.07370896086015866,33.91,0,random
62,mnist,FedAvg,60,0.49574449108983243,0.8401870757999201,0.9691949052919523,0.1282578309496707,0.03128512821428061,0.3275963314541457,0.3043759598983586,0.06672352390369907,37.69,1,random
63,mnist,FedAvg,61,0.6011009202892013,0.8089317287400901,0.9660122991834156,0.1514263610372215,0.036892955217981124,0.5102218070296674,0.385097340239378,0.08096841346628494,36.19,2,random
64,mnist,FedAvg,62,0.6335107095046206,0.7869161010665602,0.9667380227491844,0.12354470707402747,0.021891440862688547,0.7781515866790595,0.4417706780186125,0.09575257533800291,26.94,1,random
65,mnist,FedAvg,63,0.4769420847621543,0.8454913591513147,0.9723609806367651,0.11418174693534687,0.02247431949817998,0.8092141025839824,0.46023779407451404,0.10542740587416581,32.51,2,random
66,mnist,FedAvg,64,0.49529546534934255,0.8311184623281811,0.9702282560761636,0.1554919104408513,0.02954057833496009,0.855345557371229,0.4913333237415568,0.11038783695443184,37.69,2,random
67,mnist,FedAvg,65,0.4798785741465582,0.8448069354930702,0.9720760696379769,0.13183884810132218,0.026569506413349833,0.3055017094852419,0.3035233239953851,0.05401590476823836,25.880000000000003,1,random
68,mnist,FedAvg,66,0.8396573632259227,0.7381509154166429,0.9548895376669592,0.22615106744136323,0.04419150281378326,0.45845862320584785,0.3666794214533814,0.07325968154249236,26.94,2,random
69,mnist,FedAvg,67,0.6085915113068691,0.7979809502081788,0.9666824540021919,0.1400891863391039,0.02596221091947474,0.14414420877751882,0.2027525000388159,0.03478580242235415,24.97,2,random
70,mnist,FedAvg,68,0.8490463088533206,0.7043289796383961,0.9469416900086417,0.21745262249954259,0.04507961576575954,0.34698251631394317,0.311867956820273,0.06652273547529587,32.51,4,random
71,mnist,FedAvg,69,0.779639624473814,0.7553755774824616,0.9525771374868143,0.18476472360678262,0.046200713198551784,0.38332246360648525,0.33194485326733303,0.06534860041590523,37.69,1,random
72,mnist,FedAvg,70,0.944697496801907,0.6892716591570182,0.9506627628034366,0.2089449508942756,0.03698292993890505,0.6248104827562178,0.4107904159592912,0.09593462668391811,25.580000000000002,4,random
73,mnist,FedAvg,71,0.5951637851155439,0.8043118690469401,0.9673814680125622,0.16885001770741281,0.028115911762100647,0.6449574503479284,0.41606278640933253,0.09823157017479164,21.09,3,random
74,mnist,FedAvg,72,0.5311875106953406,0.82940740318257,0.9691338638517147,0.13052512154477713,0.025797642758458958,0.6360575617144391,0.4068224947723268,0.09739761628595099,33.91,1,random
75,mnist,FedAvg,73,1.0996973438534732,0.6078252438259283,0.9392314967194392,0.26365184820428106,0.041391472844410394,0.8037681566217433,0.455334795350665,0.10206224824355971,33.91,1,random
76,mnist,FedAvg,74,0.6461337907942788,0.7971254206353733,0.9601903476446005,0.174836664701576,0.04145153105097555,0.4051166798061251,0.3475284196888062,0.06930724063426962,21.560000000000002,0,random
77,mnist,FedAvg,75,0.7924272174082573,0.7693492271716192,0.9553101711021342,0.20964084883549244,0.051069629808304574,0.6027601935457487,0.3936235472481819,0.08441710199591387,24.97,3,random
78,mnist,FedAvg,76,0.961935543682901,0.6876176353162607,0.9494729839805929,0.2640680264715493,0.043023004350985286,0.42836619799400644,0.33805878126134814,0.07208783785138047,27.49,1,random
79,mnist,FedAvg,77,0.522966710394776,0.8266126732447385,0.969131922794193,0.14433333998655187,0.030006523662112174,0.476438635827506,0.37237360712765993,0.07747384095356698,33.91,2,random
80,mnist,FedAvg,78,0.4486795050420712,0.8586094792676667,0.9725625803652274,0.12505627584838913,0.029159261744268014,0.44834534548597005,0.3548666647426331,0.07329428730734,33.93,1,random
81,mnist,FedAvg,79,0.5004592896676976,0.8424684879940684,0.97296278627144,0.11972085602945566,0.023965206644818455,0.6666735372656994,0.4147446663300772,0.09969807154656635,26.94,2,random
82,mnist,FedAvg,80,0.6115433042732668,0.8013460331945474,0.9619999753539634,0.13537568828076724,0.026665804398542294,0.7807202022609258,0.46717696284223564,0.10524653377630122,33.93,1,random
83,mnist,FedAvg,81,0.6244529445494883,0.7948440084412252,0.962849384078282,0.20150355813606724,0.04280298675088488,0.39525095801539933,0.3209850877524492,0.06717516483516484,32.17,2,random
84,mnist,FedAvg,82,0.4526232248815565,0.842525523298922,0.971414573467568,0.09225058417024638,0.018134259094519465,0.5473891038834832,0.373327893545648,0.08329030868628857,26.94,2,random
85,mnist,FedAvg,83,0.5323824952423315,0.8379626989106257,0.9692418873706719,0.13069192674290775,0.031033485757463602,0.6406289248773537,0.39477848611820415,0.08318936007046997,25.880000000000003,2,random
86,mnist,FedAvg,84,0.5568665689831429,0.8043689043517938,0.9680813052375976,0.13871312520937845,0.024162323630870227,0.24958450548161634,0.24986164561574514,0.05283516548677922,37.69,3,random
87,mnist,FedAvg,85,0.4467638390472688,0.8478298066503166,0.9734715586802231,0.09805355692695847,0.019427499686225116,0.4246804303662733,0.34236033534324667,0.07212665072723651,36.19,4,random
88,mnist,FedAvg,86,0.8630540138412336,0.7054696857354703,0.9512330116802035,0.24906749108833476,0.04217536138006264,0.24921064108906554,0.26962019055292313,0.05109328866255696,32.17,1,random
89,mnist,FedAvg,87,0.6952996822460376,0.7683225916842525,0.9603101858935655,0.18168747903487734,0.03275530892192781,0.425957460722268,0.33286258252675255,0.077195502745832,24.52,3,random
90,mnist,FedAvg,88,0.46951947139992867,0.8481149831745851,0.9716435601054945,0.1163675041565134,0.02015784707418112,0.5518422498518157,0.3870642591058166,0.08700937435512615,33.91,3,random
91,mnist,FedAvg,89,0.5185107251809765,0.8239890492214681,0.9707045670910253,0.11208956655672685,0.019913459437213114,0.759483451931448,0.4466403865701496,0.09725036096127448,24.97,3,random
92,mnist,FedAvg,90,0.6601538913015464,0.7860605714937546,0.961283028994723,0.17924169368874568,0.04298868357426534,0.49864765092232377,0.37188765816165886,0.08366559516243259,33.91,2,random
93,mnist,FedAvg,91,0.845636931486101,0.7199566531683111,0.954766184571206,0.23239301844557467,0.04228804159054895,0.5425939551691333,0.3754407485450156,0.0705695238095238,27.49,1,random
94,mnist,FedAvg,92,0.48374938694118924,0.8340842981805737,0.9719969701392501,0.1433345532514538,0.025886437753237023,0.26470846108103546,0.2598881687575554,0.06347413469677989,25.84,2,random
95,mnist,FedAvg,93,0.5232572968097418,0.8291222266583015,0.9699738248025854,0.1322465343757128,0.027394048517325416,1.0204022183055463,0.5099182373212999,0.11559448574414091,26.880000000000003,2,random
96,mnist,FedAvg,94,0.811940605445347,0.7633034848571265,0.9576393577995898,0.1780077356882282,0.03845670246540406,0.9115211455373265,0.47977929092393695,0.11833335189600262,25.84,1,random
