1,group,error,var
2,0.0,0.2446360552094636,0.024622642506860228
3,1.0,0.2109943525595701,0.011800671905468841
4,2.0,0.1251388273174398,0.006571019365698977
5,3.0,0.14186178772568336,0.003440470259758791
1,group,error,var
2,0.0,0.1945506948725244,0.00451936855939512
3,1.0,0.2989748373558218,0.033705693359002684
4,2.0,0.1289890543721402,0.012111547657979272
5,3.0,0.15447671518574305,0.013579137181714222
1,group,error,var
2,0.0,0.3102672496805958,0.029361183232593503
3,1.0,0.1970072424823343,0.005567910459563464
4,2.0,0.21591120736753627,0.012831760516293242
5,3.0,0.19818422398116203,0.01351849360453917
1,group,error,var
2,0.0,0.23350172759857632,0.016771806809002178
3,1.0,0.2308281261531572,0.0069024956315689055
4,2.0,0.19211145632251814,0.008852603646185895
1,group,error,var
2,0.0,0.2996277342697984,0.016677014440045025
3,1.0,0.23904175008608827,0.020129146404436915
4,2.0,0.19378356392790985,0.0181679709025582
1,group,error,var
2,0.0,0.23796523854149268,0.023947107015860565
3,1.0,0.21790003711429243,0.025911427188531448
4,2.0,0.22322335665528387,0.026463231557003815
1,group,error,var
2,0.0,0.27093764706411877,0.035438664854693075
3,1.0,0.18644270037622543,0.008112695470436155
4,2.0,0.19063146903250672,0.010755341748166797
5,3.0,0.1557834330104969,0.010219321118321495
1,group,error,var
2,0.0,0.28781603646307624,0.0296457793668339
3,1.0,0.21001189604405024,0.011874814715013005
4,2.0,0.15600645624303655,0.014704884865373505
5,3.0,0.2582811974080217,0.027572498986974787
1,group,error,var
1,group,error,var
2,0.0,0.23826803425766344,0.010056946125377515
3,1.0,0.22228077492090575,0.03007008835771447
4,2.0,0.17071508966410612,0.03267421557469295
5,3.0,0.19024522616551162,0.019539235790955727
1,group,error,var
2,0.0,0.23580877646621268,0.013032460600415583
3,1.0,0.2606627097429104,0.019403485346471287
4,2.0,0.11303233940050716,0.003161762699705209
5,3.0,0.13572480356282668,0.00869595688018221
1,group,error,var
2,0.0,0.2464112884905963,0.01212335893100902
3,1.0,0.2299092609007189,0.02543602353379946
4,2.0,0.18966605774596695,0.011805880937554929
5,3.0,0.17256771326489145,0.010651879582588415
6,4.0,0.12157853901663955,0.0018070181412845083
7,5.0,0.17616925099163502,0.01176509403609534
8,6.0,0.11746050969970445,0.003358841043212822
9,7.0,0.12179538889626636,0.007933613986392616
10,8.0,0.10802971878788548,0.00671729587099239
11,9.0,0.1591375916376368,0.012947340772084778
12,10.0,0.1050938760255629,0.0020925606517827066
13,11.0,0.08478448154393972,0.007138966241269295
14,12.0,0.12231158161172322,0.012583580687714127
15,13.0,0.05695945364449515,0.0017169454123516122
16,14.0,0.06881970885177222,0.0023949798996817234
17,15.0,0.05757882060439965,0.0031602760101138135
18,16.0,0.07843759361825002,0.0028565856656171296
19,17.0,0.08499304551732376,0.005283786973981485
20,18.0,0.07359480706791935,0.0024614022292837783
21,19.0,0.08352730847478475,0.003118421268123243
22,20.0,0.08716697789917645,0.004582269322802111
23,21.0,0.06965682131058515,0.003723191674139481
24,22.0,0.07684464519254616,0.0030147949997439112
25,23.0,0.05879682004343197,0.0021382074459208337
