1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
58,Cifar100,FedAvg,56,4.084347321652501,0.14125948608707228,0.7738152017587767,0.06494356675534842,0.2174217694302176,0.29340794410151194,0.27880360980303365,0.00624900511654349,23.38,3,random
59,Cifar100,FedAvg,57,3.9516072175180934,0.14512048994807616,0.7736107772942188,0.07332471111044019,0.22719274793719882,0.3909324404660668,0.3138724509498856,0.0072125543215837765,26.66,3,random
60,Cifar100,FedAvg,58,4.132194709358852,0.14205831447210757,0.7681168660521737,0.07798860403057815,0.22173605872871824,0.35850056004076863,0.3080303181524979,0.006754556947477302,37.81,2,random
61,Cifar100,FedAvg,59,4.281522342815531,0.1362668086806018,0.7651061709324716,0.07379591703421001,0.21996672947533022,0.39550427293802953,0.3200174075692154,0.007266453878072135,21.459999999999997,4,random
62,Cifar100,FedAvg,60,3.7156106767997077,0.1583011583011583,0.7943244140248745,0.07297498222517468,0.18980712769591004,0.2718972844910133,0.26654435099953505,0.005865261948089263,28.52,1,random
63,Cifar100,FedAvg,61,4.04500020703187,0.12554919451471175,0.7822681319253646,0.05900314645526242,0.18849868459005398,0.417105967543365,0.31714531097361204,0.007099172902717606,27.06,2,random
64,Cifar100,FedAvg,62,3.644891840661162,0.1622953002263347,0.7911500803557622,0.07597804743502803,0.21642311961598293,0.1885836717055073,0.2234728519274973,0.004891039988595053,26.69,4,random
65,Cifar100,FedAvg,63,4.449269190941023,0.13154040740247636,0.7568335899332208,0.06797156024953643,0.18956291634303177,0.5762690313376408,0.38453686143101135,0.008547861039333908,37.81,4,random
66,Cifar100,FedAvg,64,3.9176626931855094,0.15051258154706432,0.7852526864517916,0.06805066213813217,0.20187581531363055,0.24261765463886859,0.2504095371202081,0.005426930781215224,37.81,3,random
67,Cifar100,FedAvg,65,4.130739415014833,0.1345360138463587,0.7728756634348668,0.06279152324072224,0.17981716079981178,0.5471783597771271,0.3740019240240498,0.008055882352941177,28.52,3,random
68,Cifar100,FedAvg,66,3.8693670994060696,0.1282119557981627,0.7937081011276936,0.0943903198184533,0.14089170682504348,2.320383402932487,0.7079678429847469,0.017130290456431538,26.16,4,random
