1,clientid,distance,error
20,18,173.30644498313856,"[0.004852547839059141, 0.0024459851119348155]"
21,19,170.56696909020948,"[0.005100641120425217, 0.0046035766492348125, 0.004238904837984591]"
1,clientid,distance,error
2,0,168.2594959959101,"[0.01602144706652284, 0.01377298617682888, 0.012350190472973269]"
3,1,174.37781668656552,[]
4,2,181.07903904559686,"[0.03560168344294652, 0.005683168752584606, 0.0050447780056856574]"
5,3,175.4636486445999,[0.01492205200248335]
6,4,166.78258478912414,"[0.0073970842404589504, 0.006680552440058462]"
7,5,176.74105245269047,"[0.001776145176971961, 0.0011874744123398092]"
8,6,168.78738686567038,[0.000396186710637011]
9,7,173.92749948867672,"[0.01489912598341141, 0.012109931834252938]"
10,8,181.35124408069495,[0.015839970546464126]
