1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,join_ratio
2,Cifar10,FedAvg,0,4.1231468117304955,0.10167910447761194,0.5038616842816244,0.1518301795803698,0.14320716702169375,0.5
3,Cifar10,FedAvg,1,2.2243722402986905,0.28085021321961623,0.682508022968859,0.09706870811972185,0.11497708911049724,0.5
4,Cifar10,FedAvg,2,1.8987724986315049,0.35147921108742003,0.8026187993563854,0.07853877877630279,0.03505061058992034,0.5
5,Cifar10,FedAvg,3,1.8858063463373496,0.3776652452025586,0.8023549984313437,0.07739988839798155,0.042416886928087406,0.5
6,Cifar10,FedAvg,4,1.8015827128252426,0.3986540511727079,0.8252754183393546,0.09351913234818646,0.03313994252389332,0.5
7,Cifar10,FedAvg,5,1.873891156221137,0.3988539445628998,0.822192064979761,0.08773160064801377,0.03660786411500389,0.5
8,Cifar10,FedAvg,6,2.3154629613441844,0.3522787846481876,0.7942106741766004,0.0981895770374748,0.05147159718994996,0.5
9,Cifar10,FedAvg,7,2.2897330787127035,0.37253464818763327,0.8015268314551146,0.11049730524743781,0.052854259232800044,0.5
10,Cifar10,FedAvg,8,1.833149819944978,0.4298374200426439,0.8333526146764224,0.08570034179287209,0.03020698571907936,0.5
11,Cifar10,FedAvg,9,2.0201933252242186,0.41591151385927505,0.8262941726747028,0.12649935133619045,0.05092474685609662,0.5
12,Cifar10,FedAvg,10,1.9269915269592917,0.4250399786780384,0.833726805263175,0.09634407790417394,0.030983464353049404,0.5
13,Cifar10,FedAvg,11,1.7742147863698772,0.4497601279317697,0.8390229920942576,0.08775728961848424,0.02591322798546389,0.5
14,Cifar10,FedAvg,12,2.210333581556158,0.4015191897654584,0.828271724725719,0.11116334600931976,0.032358108873671014,0.5
15,Cifar10,FedAvg,13,1.8995377648854495,0.43916577825159914,0.8348536215518253,0.11039912382374184,0.037593223801757315,0.5
16,Cifar10,FedAvg,14,2.779320472165786,0.3627398720682303,0.7922749198518725,0.1110512719925801,0.05871574898311343,0.5
17,Cifar10,FedAvg,15,1.989752446313998,0.4207089552238806,0.8313848129351389,0.08530027537974648,0.02199602617802426,0.5
18,Cifar10,FedAvg,16,1.9909380214152232,0.4193097014925373,0.8321691132217921,0.06531804285214472,0.020776654272569806,0.5
19,Cifar10,FedAvg,17,1.9349250173206614,0.44369669509594883,0.8352043722814305,0.09550787048010011,0.03580813422660708,0.5
20,Cifar10,FedAvg,18,2.020297290343361,0.43210287846481876,0.8345307491509157,0.10176585696691723,0.02796285927962148,0.5
21,Cifar10,FedAvg,19,1.8740036281607095,0.44909381663113007,0.8357781464448266,0.0887273362164943,0.030697205044994284,0.5
22,Cifar10,FedAvg,20,1.9167233176939893,0.43923240938166314,0.836896223819162,0.0757043045293394,0.015502504948248542,0.5
23,Cifar10,FedAvg,21,2.621902521924151,0.37706556503198296,0.8119620737557776,0.10596611475692007,0.03570029792795174,0.5
24,Cifar10,FedAvg,22,1.9939217251499375,0.4409648187633262,0.8362148100034478,0.07029527143669159,0.015942381452937034,0.5
25,Cifar10,FedAvg,23,2.411679046126672,0.40478411513859275,0.8237691567999611,0.10163568854554328,0.03128178686263858,0.5
26,Cifar10,FedAvg,24,2.439537260938493,0.4027851812366738,0.8185448769165988,0.07501063595895571,0.03387755687544089,0.5
27,Cifar10,FedAvg,25,2.096907565135751,0.4187100213219616,0.8299517542630354,0.06357980469739616,0.021997961137231604,0.5
28,Cifar10,FedAvg,26,2.5132214505458563,0.4051839019189765,0.825492996574482,0.0965544970052035,0.0259709910705301,0.5
29,Cifar10,FedAvg,27,2.2562791188250046,0.4177771855010661,0.8301370824643154,0.08878616655607827,0.024911525194299133,0.5
30,Cifar10,FedAvg,28,2.325215314478513,0.4175772921108742,0.8264949247102783,0.10600404795505795,0.03388472914583051,0.5
31,Cifar10,FedAvg,29,2.0470268495040083,0.4388992537313433,0.8316064691868505,0.0724159825220014,0.02662169014605811,0.5
32,Cifar10,FedAvg,30,2.550685262928817,0.4009861407249467,0.8148270426567145,0.0880205581717012,0.035059977564794544,0.5
33,Cifar10,FedAvg,31,2.1088403620217386,0.45402452025586354,0.8357405419020187,0.09343143952635186,0.03252412623088439,0.5
34,Cifar10,FedAvg,32,2.2947463065434084,0.42630597014925375,0.8283501531491684,0.10092848734667936,0.03396315682822268,0.5
35,Cifar10,FedAvg,33,2.8668564475426357,0.38912579957356075,0.8080387630777321,0.09931618984815997,0.04086833116712257,0.5
36,Cifar10,FedAvg,34,2.1532847693180632,0.4475613006396588,0.8326097320044574,0.0881199089923257,0.03192867728046215,0.5
37,Cifar10,FedAvg,35,2.4715697037738518,0.4095815565031983,0.8188800175292256,0.08210554222960097,0.030117558588502433,0.5
38,Cifar10,FedAvg,36,2.7207754097836045,0.3802638592750533,0.8113020914681284,0.09125394797343798,0.03447819461614712,0.5
39,Cifar10,FedAvg,37,2.239399569974894,0.4369003198294243,0.826951912228389,0.08052458955172316,0.027461293046182052,0.5
40,Cifar10,FedAvg,38,2.379765030825305,0.41671108742004265,0.8212330602944355,0.064484386812442,0.023557491995886793,0.5
41,Cifar10,FedAvg,39,2.460289523882585,0.41824360341151384,0.8211216927042424,0.09906950398359438,0.04106598487739951,0.5
42,Cifar10,FedAvg,40,2.3502508322495843,0.43023720682302774,0.8290847203222399,0.08721735809666151,0.025559218890120063,0.5
43,Cifar10,FedAvg,41,2.0607439879539533,0.45562366737739873,0.832845681205544,0.059645878114306286,0.0174663887469979,0.5
44,Cifar10,FedAvg,42,2.5634552935717907,0.40451759061833686,0.8200219944260603,0.07200207621038364,0.024620259262293526,0.5
45,Cifar10,FedAvg,43,2.8980652413440757,0.39045842217484006,0.8139282490972575,0.09606246330157668,0.030407003366211015,0.5
46,Cifar10,FedAvg,44,2.2064624317199306,0.4338352878464819,0.8290502845119067,0.05912052406190307,0.01731413277255425,0.5
47,Cifar10,FedAvg,45,2.8965416069279817,0.396521855010661,0.8116947338904618,0.10005839585264291,0.04279910143494845,0.5
48,Cifar10,FedAvg,46,2.668323498561634,0.3993869936034115,0.8203461648561093,0.0750810822728328,0.024263322629773838,0.5
49,Cifar10,FedAvg,47,2.226495093429765,0.439432302771855,0.8286054640644058,0.06587042096714141,0.01971882598770501,0.5
50,Cifar10,FedAvg,48,2.5278880269369695,0.41457889125799574,0.8219281084798359,0.08556562488657603,0.023693678924161198,0.5
51,Cifar10,FedAvg,49,2.3736617414503054,0.42177505330490406,0.824112435227487,0.06866422690057902,0.0243622743835316,0.5
52,Cifar10,FedAvg,50,2.800224536094751,0.4073160980810235,0.8116553429261335,0.09110075397468241,0.041896384043061285,0.5
53,Cifar10,FedAvg,51,2.7921758035221576,0.4125799573560768,0.8166662961885107,0.08325462416055722,0.038487677596435316,0.5
54,Cifar10,FedAvg,52,3.6432980932040393,0.3734674840085288,0.7951723538473053,0.0950413553975835,0.045534510851256385,0.5
